date,actual_return,VaRGARCH_N,VaRGARCH_S,VaReGARCH_N,VaReGARCH_S,VaRgGARCH_N,VaRgGARCH_S,VaRaGARCH_N,VaRaGARCH_S,QBB_1,QBB_5,QBB_10,QBB_15,QBB_20,QBB_30,QBB_35,QBB_40
2018-03-05,0.5775688921568363,2.2713378231198127,2.6599727693739394,2.2521979271753354,2.6204094538795357,2.275170239068012,2.678070476881322,2.2718729439507483,2.6641189965542207,2.888220135928636,2.807853660003935,2.732017508638347,2.807853660003935,2.732017508638347,2.732017508638347,2.732017508638347,2.673001328680206
2018-03-06,0.4367321043486479,2.2834233513746334,2.6654229333533586,2.3141559921350896,2.6759047867196366,2.2655699250976022,2.6559721749312124,2.2811215903943656,2.66563930527366,2.888220135928636,2.865525576037617,2.673001328680206,2.807853660003935,2.732017508638347,2.673001328680206,2.732017508638347,2.673001328680206
2018-03-07,-0.4252146842380248,2.2492079038723505,2.6325693807925945,2.2852485138974807,2.65774272356897,2.242098179426846,2.634308406224368,2.247511930939845,2.632745577247748,2.888220135928636,2.874410713429889,2.807853660003935,2.807853660003935,2.807853660003935,2.673001328680206,2.673001328680206,2.673001328680206
2018-03-08,-1.730890631269986,2.1936471173669414,2.5843169365858127,2.2038849857152734,2.5919435792509566,2.19094819289742,2.590882886806319,2.194975342896356,2.5874081559306195,2.888220135928636,2.865525576037617,2.865525576037617,2.807853660003935,2.807853660003935,2.673001328680206,2.673001328680206,2.673001328680206
2018-03-09,0.8866133673831137,2.1565343338944563,2.547990669447184,2.1650639458329715,2.550544276130959,2.146635842716556,2.5448636670771525,2.159441422724989,2.5532834482191413,2.888220135928636,2.874410713429889,2.807853660003935,2.807853660003935,2.807853660003935,2.673001328680206,2.673001328680206,2.69103610844508
2018-03-12,0.2899393159002578,2.720655342640096,3.098284192710472,2.74638715285223,3.0904091841776364,2.593885760884916,2.958970225075833,2.722992108364431,3.103208650706274,2.888220135928636,2.807853660003935,2.865525576037617,2.865525576037617,2.807853660003935,2.673001328680206,2.673001328680206,2.69103610844508
2018-03-13,-0.8723521444991219,2.6469099934810445,3.038295213345486,2.732023176807553,3.107017422381426,2.576943617699518,2.960986852003643,2.642791782538565,3.034903257071138,2.888220135928636,2.865525576037617,2.865525576037617,2.865525576037617,2.807853660003935,2.673001328680206,2.673001328680206,2.732017508638347
2018-03-14,2.5603981985874893,2.460574132053557,2.8659663837110787,2.4882440550512044,2.896601529230572,2.4186175564453363,2.8158013690779025,2.461826641544452,2.8678712787904668,2.888220135928636,2.874410713429889,2.865525576037617,2.673001328680206,2.732017508638347,2.673001328680206,2.673001328680206,2.732017508638347
2018-03-15,-0.6397097438107722,2.4688987598961707,2.8720609440152725,2.55877843481748,2.962673025709308,2.4111637937129755,2.8029034851455563,2.464148414934128,2.867289161377921,3.881610918051329,2.865525576037617,2.865525576037617,2.865525576037617,3.881610918051329,3.881610918051329,3.881610918051329,3.881610918051329
2018-03-16,-1.1526176475766508,3.4309336477533066,3.851902052128042,3.400352541101704,3.7705309876801767,3.487026285502061,3.9425316587571806,3.441992973080137,3.867915518707301,2.888220135928636,2.874410713429889,2.807853660003935,2.807853660003935,2.732017508638347,2.673001328680206,2.732017508638347,2.865525576037617
2018-03-19,-1.1895183989280749,3.106884418047416,3.5518268009501903,3.12463155923042,3.551982349272971,3.162132579195739,3.625376190202653,3.1136690549729407,3.5607518084102794,2.888220135928636,2.807853660003935,2.673001328680206,2.807853660003935,2.732017508638347,2.673001328680206,2.673001328680206,2.807853660003935
2018-03-20,0.0351885523541898,3.0225537675782057,3.4753984833465457,3.129468165897068,3.580804657937904,3.039867304070505,3.4979057155169104,3.0199766022178696,3.472476590150842,2.888220135928636,2.865525576037617,2.673001328680206,2.865525576037617,2.732017508638347,2.673001328680206,2.673001328680206,2.807853660003935
2018-03-21,-0.0117281416893858,2.980149715344724,3.438745994732965,3.1532002013151867,3.625715597104656,2.9634769283116165,3.4179064976442035,2.97125095355066,3.42840598632706,2.888220135928636,2.874410713429889,2.807853660003935,2.807853660003935,2.673001328680206,2.673001328680206,2.673001328680206,2.732017508638347
2018-03-22,-0.2701275939363201,2.708467469569563,3.1864825747982226,2.7276081120679034,3.2491741885988903,2.712666083222965,3.184221599385485,2.706912745760752,3.183330540095774,2.888220135928636,2.9390199118019966,2.888220135928636,2.888220135928636,2.888220135928636,2.865525576037617,2.732017508638347,2.865525576037617
2018-03-23,0.504429481817766,2.4998240397004587,2.987522345107264,2.4133393873869946,2.9489058633695557,2.51504700707611,2.99634689095786,2.5036310478166444,2.989998689810915,2.888220135928636,2.888220135928636,2.888220135928636,2.888220135928636,2.888220135928636,2.807853660003935,2.732017508638347,2.865525576037617
2018-03-26,1.6479425969746466,2.357760734443102,2.837087190813964,2.263440378440116,2.78448533882359,2.37424467026436,2.849107036499603,2.36391226801188,2.842833319847657,2.888220135928636,2.807853660003935,2.865525576037617,2.807853660003935,2.732017508638347,2.673001328680206,2.732017508638347,2.807853660003935
2018-03-27,-0.2535439873861994,2.287622444748544,2.754435306455932,2.21975766557475,2.72384376376228,2.305865056951754,2.772981145511735,2.292487328368988,2.7593984284492348,2.888220135928636,2.865525576037617,2.865525576037617,2.807853660003935,2.807853660003935,2.673001328680206,2.673001328680206,2.807853660003935
2018-03-28,0.1729406091953265,2.713233939081584,3.15078371827779,2.6952136465717484,3.140596819373476,2.7623713485518278,3.220613331807349,2.7143646239426715,3.151651604939696,2.888220135928636,2.874410713429889,2.807853660003935,2.865525576037617,2.732017508638347,2.673001328680206,2.673001328680206,2.807853660003935
2018-03-29,-1.286899679998247,2.516166103876873,2.9613383249096983,2.47577705044629,2.9334530556159555,2.562535273814851,3.0229303995203805,2.5200403690116877,2.965461168939877,2.888220135928636,2.865525576037617,2.865525576037617,2.807853660003935,2.807853660003935,2.807853660003935,2.732017508638347,2.865525576037617
2018-03-30,0.7208495346145086,2.358519571900673,2.8151875244872224,2.2544657466337243,2.7353847049878475,2.4002113060493064,2.869611340322474,2.3645976477726007,2.8211439513466305,2.888220135928636,2.874410713429889,2.807853660003935,2.807853660003935,2.732017508638347,2.807853660003935,2.732017508638347,2.732017508638347
2018-04-03,-0.8843436735674245,2.5783772413834383,3.012039870722264,2.5760893144350736,3.013322955860126,2.549381038632552,2.987155336947044,2.578170156083293,3.0116427104819987,2.888220135928636,2.807853660003935,2.673001328680206,2.807853660003935,2.732017508638347,2.865525576037617,2.673001328680206,2.732017508638347
2018-04-04,0.0467398933491547,2.5001911909937387,2.938917239223618,2.542856345746429,2.991753727318587,2.492470321578839,2.9362756208090683,2.497982560881284,2.936112803097521,2.888220135928636,2.865525576037617,2.673001328680206,2.807853660003935,2.732017508638347,2.807853660003935,2.732017508638347,2.732017508638347
2018-04-05,-0.6445964305825643,2.5031571792195004,2.940353889279548,2.608218227022768,3.054614698583801,2.4765240955520147,2.913529853778108,2.4987263314825734,2.9356606285506164,2.888220135928636,2.874410713429889,2.807853660003935,2.732017508638347,2.732017508638347,2.807853660003935,2.673001328680206,2.732017508638347
2018-04-06,-0.4005660398411258,2.345909872567429,2.7949866563096584,2.3123327261463134,2.7901728559069072,2.332151682375728,2.779716764524004,2.34671741996222,2.795448330024355,2.9390199118019966,3.4555617543743997,6.480254217955081,2.874410713429889,2.888220135928636,2.865525576037617,2.807853660003935,2.865525576037617
2018-04-09,-0.6870436880737374,2.320568334021454,2.767264114526885,2.338563646752186,2.8046901906395334,2.297944001861683,2.7419239058665035,2.3200292518761723,2.7666383972589874,2.9390199118019966,2.874410713429889,2.807853660003935,2.807853660003935,2.807853660003935,2.732017508638347,2.673001328680206,2.732017508638347
2018-04-10,0.2374452023828089,2.2495039836464645,2.6920815181488504,2.2604347839608288,2.718290430530489,2.2296123291617724,2.669426162579558,2.2505691727842114,2.6937890351424025,2.9390199118019966,2.865525576037617,2.865525576037617,2.807853660003935,2.807853660003935,2.732017508638347,2.69103610844508,2.732017508638347
2018-04-11,0.0948204409078356,2.2679436424485857,2.6984061976335982,2.31587735929596,2.753919857488964,2.2364853226573502,2.6632195438565955,2.2671475944058828,2.69869415606802,2.9390199118019966,2.865525576037617,2.807853660003935,2.807853660003935,2.807853660003935,2.732017508638347,2.732017508638347,2.732017508638347
2018-04-12,-0.4393002018828837,2.1849085832195514,2.616811689539567,2.157081093805313,2.607081359357552,2.162929838977967,2.592486695001311,2.189739891808632,2.624305915082036,2.9390199118019966,2.874410713429889,2.865525576037617,2.865525576037617,2.732017508638347,2.732017508638347,2.732017508638347,2.732017508638347
2018-04-13,0.3088989031010105,2.113746010665508,2.5441541621946877,1.97902967129793,2.434117927094593,2.0967475541820257,2.526360073938642,2.1245743667094485,2.559345470973272,2.9390199118019966,2.865525576037617,2.807853660003935,2.865525576037617,2.732017508638347,2.732017508638347,2.732017508638347,2.673001328680206
2018-04-16,-1.0733555643108552,2.1070328678979746,2.5329906559056083,1.9967374004507537,2.4311077879842795,2.0856223449133493,2.511467006015999,2.1145257969870963,2.5437881828437683,2.874410713429889,2.807853660003935,2.69103610844508,2.807853660003935,2.667568369433836,2.865525576037617,2.607224030977513,2.607224030977513
2018-04-17,-0.1680067597871729,2.074335505886431,2.49768576139768,1.930652859458792,2.3618276887599667,2.056574696277602,2.4819380818028414,2.0830866422581944,2.5099894036979347,2.874410713429889,2.865525576037617,2.69103610844508,2.69103610844508,2.673001328680206,2.732017508638347,2.607224030977513,2.607224030977513
2018-04-18,-0.2164242758917904,2.301808061691258,2.704308545855948,2.2400115966844654,2.6251893716134527,2.241338686392477,2.640791670863185,2.3051759246006127,2.711746635543768,2.874410713429889,2.807853660003935,2.69103610844508,2.69103610844508,2.667568369433836,2.667568369433836,2.607224030977513,2.607224030977513
2018-04-19,-0.7975873097240241,2.198959312214933,2.6085895263236814,2.08537435156553,2.476340080013737,2.153725078512563,2.559955219138107,2.206484927049329,2.621000114272611,2.874410713429889,2.732017508638347,2.673001328680206,2.69103610844508,2.667568369433836,2.607224030977513,2.607224030977513,2.607224030977513
2018-04-20,1.0500368036577816,2.128094531302141,2.5439002733969622,1.9863819226177168,2.378261378036989,2.092462377029398,2.5053625661039187,2.135740246851676,2.554791203003291,2.874410713429889,2.807853660003935,2.865525576037617,2.807853660003935,2.667568369433836,2.607224030977513,2.607224030977513,2.607224030977513
2018-04-23,-0.4452206379670314,2.212414999115523,2.6183217442114404,2.1424256476758874,2.512074941878152,2.1585936346879087,2.5602802673956124,2.215430267992474,2.624089537254926,2.874410713429889,2.807853660003935,2.865525576037617,2.807853660003935,2.732017508638347,2.607224030977513,2.607224030977513,2.607224030977513
2018-04-24,0.5772021797122191,2.3571682200731208,2.7621758606829623,2.3446641827927617,2.707782498826979,2.3342666779979564,2.743111949131775,2.356984565404036,2.7639048661278256,2.874410713429889,2.865525576037617,2.865525576037617,2.807853660003935,2.69103610844508,2.607224030977513,2.607224030977513,2.673001328680206
2018-04-25,1.4285957247476433,2.270652997476469,2.678225814056962,2.265170009663163,2.6334757535578426,2.2475132357629226,2.6561394005650816,2.271185824066804,2.680445883955654,2.874410713429889,2.807853660003935,2.807853660003935,2.807853660003935,2.807853660003935,2.607224030977513,2.607224030977513,2.5671925536378577
2018-04-26,-0.1656217106380137,2.230368777986086,2.6414720266180227,2.2343881806628176,2.6152676142637152,2.217034155063719,2.6301850007026157,2.230616566298976,2.6427045042049846,2.874410713429889,2.732017508638347,2.69103610844508,2.673001328680206,2.807853660003935,2.69103610844508,2.607224030977513,2.5671925536378577
2018-04-27,0.4371204313845951,2.5509948797316726,2.961643837904015,2.586731643813092,2.9587311024205314,2.5688132065703786,2.990858433373632,2.5502349027750046,2.961510132363965,2.874410713429889,2.807853660003935,2.69103610844508,2.673001328680206,2.807853660003935,2.69103610844508,2.607224030977513,2.5671925536378577
2018-04-30,2.0188561278528065,2.372744880704739,2.7880301332595465,2.347728419601278,2.73422062199492,2.39597605349923,2.8174039629797885,2.3730096337335223,2.7887402400674475,2.874410713429889,2.807853660003935,2.69103610844508,2.807853660003935,2.807853660003935,2.69103610844508,2.607224030977513,2.5671925536378577
2018-05-02,0.2307870860502211,2.271603384706593,2.687927644533905,2.2409084024130235,2.6393146609308253,2.297032941495705,2.7184263876361325,2.2708668788717263,2.686380569572731,2.9390199118019966,2.874410713429889,2.69103610844508,2.807853660003935,2.69103610844508,2.732017508638347,2.607224030977513,2.5671925536378577
2018-05-03,-0.79847672972906,2.910625182673154,3.2954188864517717,2.860458872414765,3.191502852450272,2.9832882962770952,3.3877107578822674,2.90845413187379,3.292305929588479,2.874410713429889,2.807853660003935,2.69103610844508,2.865525576037617,2.732017508638347,2.732017508638347,2.607224030977513,2.607224030977513
2018-05-04,-1.900127540757392,2.660016737589341,3.065332145363996,2.56458532948757,2.946640137000482,2.7399655980677635,3.158689105348234,2.6555243439643177,3.058662259959012,2.874410713429889,2.732017508638347,2.667568369433836,2.673001328680206,2.807853660003935,2.732017508638347,2.607224030977513,2.732017508638347
2018-05-07,0.1419950540321631,2.5859792835961875,2.9891015858780787,2.581992027719711,2.9580546044833724,2.6326092076158267,3.044948600260567,2.583900254818688,2.985417326223464,2.874410713429889,2.807853660003935,2.667568369433836,2.673001328680206,2.807853660003935,2.732017508638347,2.607224030977513,2.673001328680206
2018-05-08,-1.2254034725101437,3.0556194686881195,3.439219179486773,3.0904100047249936,3.425058858808005,2.9385185708429358,3.313096824024913,3.0555166422824613,3.438528937322915,2.874410713429889,2.807853660003935,2.865525576037617,2.807853660003935,2.865525576037617,2.69103610844508,2.732017508638347,2.673001328680206
2018-05-09,-1.2527265728394097,2.762961031352257,3.175793442590137,2.704207790006529,3.106970629020009,2.6934617760949258,3.0936895046284243,2.7602120146365765,3.1726268382851197,2.874410713429889,2.874410713429889,2.865525576037617,2.69103610844508,2.865525576037617,2.807853660003935,2.667568369433836,2.5671925536378577
2018-05-11,-1.2808958292581134,2.812356318120279,3.218737535326051,2.861572524423433,3.25122400471914,2.7026012829423136,3.0891840861000666,2.81401888749888,3.2205493817483584,2.874410713429889,2.807853660003935,2.807853660003935,2.807853660003935,2.865525576037617,2.607224030977513,2.607224030977513,2.5671925536378577
2018-05-14,0.7339482488045749,2.857970662331424,3.2515434440227176,2.988090239434763,3.3662492538056177,2.717216092248763,3.0847801943856985,2.8656228808773374,3.260101747863399,2.874410713429889,2.732017508638347,2.69103610844508,2.807853660003935,2.667568369433836,2.865525576037617,2.607224030977513,2.5671925536378577
2018-05-15,-0.9305809777618832,2.9020676139550288,3.287349521764689,3.093313519011861,3.470243326893186,2.739886097236788,3.094276161360393,2.913389174268805,3.3003072033997323,2.874410713429889,2.807853660003935,2.69103610844508,2.807853660003935,2.667568369433836,2.865525576037617,2.607224030977513,2.5671925536378577
2018-05-16,-0.4561995458936286,2.733185480594108,3.1475729601470936,2.9224843330766617,3.35044222414917,2.6286874983880444,3.0113233782785502,2.7432669530379385,3.157523646950959,2.874410713429889,2.807853660003935,2.69103610844508,2.807853660003935,2.667568369433836,2.865525576037617,2.607224030977513,2.5671925536378577
2018-05-17,-2.451961717431873,2.682459022213888,3.080165348671559,2.905691737649916,3.3236576069893555,2.575751652834582,2.9423706420295157,2.688402200040936,3.088065695858323,2.874410713429889,2.874410713429889,2.69103610844508,2.807853660003935,2.667568369433836,2.865525576037617,2.607224030977513,2.5671925536378577
2018-05-18,1.2334958157951366,2.5188583328696743,2.926053465524322,2.7097547467527177,3.1466852213358827,2.440948996810007,2.8189457745431628,2.521341686500597,2.9281624955500285,2.874410713429889,2.807853660003935,2.69103610844508,2.807853660003935,2.667568369433836,2.865525576037617,2.607224030977513,2.5671925536378577
2018-05-22,0.1874649052413434,3.3600638367869005,3.738442388515227,3.427945704291484,3.7866408695962,3.063038193805878,3.38582079586814,3.3578392763232205,3.736142362551583,2.874410713429889,2.732017508638347,2.667568369433836,2.673001328680206,2.667568369433836,2.865525576037617,2.607224030977513,2.5671925536378577
2018-05-23,-0.0374648771163378,3.2292179175853875,3.629940106541573,3.364477773793454,3.768809565211396,3.061880492811884,3.421094491237872,3.2338313191824306,3.636229793881177,2.874410713429889,2.807853660003935,2.667568369433836,2.673001328680206,2.667568369433836,2.807853660003935,2.607224030977513,2.5671925536378577
2018-05-24,-0.7774333827510461,2.906656133790027,3.3333972158995,2.9343468056321105,3.39956721033409,2.8030752256317792,3.188800666297283,2.90629122262801,3.334390181748012,2.874410713429889,2.807853660003935,2.865525576037617,2.807853660003935,2.807853660003935,2.865525576037617,2.667568369433836,2.5671925536378577
2018-05-25,1.2633853701475202,2.653228325302321,3.098001751410477,2.5838262425524,3.074504432904935,2.5958784716263126,3.003148146757677,2.6489073130351435,3.095911298132186,2.9390199118019966,2.807853660003935,2.888220135928636,2.888220135928636,2.888220135928636,2.874410713429889,6.480254217955081,6.480254217955081
2018-05-28,-1.7555309782911248,2.573644988206091,3.0143849175784387,2.5873373222563654,3.061787428199022,2.5129254884417254,2.919961749874715,2.573317625251094,3.014976512504011,2.9390199118019966,2.807853660003935,2.807853660003935,2.865525576037617,2.807853660003935,2.865525576037617,2.667568369433836,2.5671925536378577
2018-05-29,0.0252972427354639,2.6818471147983445,3.118331627066913,2.7594926808261038,3.220358674226561,2.676465015961096,3.0918882439353768,2.685711569281401,3.1212355986393354,2.874410713429889,2.732017508638347,2.69103610844508,2.673001328680206,2.807853660003935,2.865525576037617,2.667568369433836,2.5671925536378577
2018-05-30,-0.2913053798316081,3.0130415331327103,3.4253791689157795,3.128590602461464,3.54561448168632,2.8742313878630976,3.2582727386112413,3.0193593854647003,3.430137460819554,2.874410713429889,2.807853660003935,2.69103610844508,2.673001328680206,2.807853660003935,2.865525576037617,2.667568369433836,2.5671925536378577
2018-05-31,1.0095996911476086,2.734899797109861,3.16462719863536,2.709405962865014,3.1702308643986803,2.6512815234767517,3.051542061018579,2.7354423380945625,3.166063420547081,2.9390199118019966,6.480254217955081,6.480254217955081,6.480254217955081,6.480254217955081,6.480254217955081,6.480254217955081,6.480254217955081
2018-06-01,-0.3270031841076302,2.536973603698196,2.979708873404056,2.4994592438280625,2.973482700124481,2.4874639587979277,2.9030052934039894,2.535435908873249,2.97942128180599,2.874410713429889,2.874410713429889,2.69103610844508,2.807853660003935,2.69103610844508,2.607224030977513,2.667568369433836,2.5671925536378577
2018-06-04,-0.3786449052503147,2.55503439600051,2.996027563144012,2.589095746140311,3.0554521697058696,2.546204492569001,2.9685035773162567,2.5571174153586624,2.997357642870325,2.874410713429889,2.807853660003935,2.69103610844508,2.732017508638347,2.807853660003935,2.607224030977513,2.607224030977513,2.607224030977513
2018-06-05,0.5171229282605012,2.4008854140304194,2.8367237463119084,2.4145202856203483,2.873616467241244,2.404898953748102,2.826835618746496,2.4008462548827305,2.8371859680756395,2.874410713429889,2.807853660003935,2.667568369433836,2.807853660003935,2.807853660003935,2.607224030977513,2.607224030977513,2.607224030977513
2018-06-06,-0.7196546430606614,2.2949801544969577,2.731364180277839,2.3008981103560924,2.7568767365634383,2.299518351669093,2.724107127800006,2.294087234008015,2.7313406583983437,2.9390199118019966,2.807853660003935,2.667568369433836,2.807853660003935,2.807853660003935,2.607224030977513,2.607224030977513,2.607224030977513
2018-06-07,-0.4699316452784495,2.236152758858436,2.6670211265965778,2.2386096472940693,2.6927096032683107,2.248444653511732,2.6731837600274564,2.235040453308396,2.666800050670601,2.874410713429889,2.807853660003935,2.865525576037617,2.807853660003935,2.865525576037617,2.607224030977513,2.607224030977513,2.607224030977513
2018-06-08,-0.9465407072791374,2.2559649194383824,2.677116792497372,2.3012502290890597,2.7335370697394863,2.23386323057536,2.650581335914992,2.256279675263004,2.677165659477705,2.9390199118019966,2.874410713429889,2.865525576037617,2.807853660003935,2.865525576037617,2.607224030977513,2.607224030977513,2.667568369433836
2018-06-12,1.1754319567537057,2.203008007253374,2.625498966659848,2.246223493795756,2.6743967021789827,2.1761341709136985,2.5944107000223138,2.2027115624280933,2.6251945983009533,2.9390199118019966,2.807853660003935,2.807853660003935,2.807853660003935,2.865525576037617,2.69103610844508,2.607224030977513,2.667568369433836
2018-06-13,0.1523036212671341,2.3130252298695817,2.7173745559891045,2.4017793539416683,2.8016250555193896,2.236072951357022,2.633797106989641,2.3148782315848284,2.7178326073779937,2.9390199118019966,2.732017508638347,2.69103610844508,2.673001328680206,2.667568369433836,2.69103610844508,2.607224030977513,2.673001328680206
2018-06-15,1.0094722947010255,2.474333904770601,2.878842678415088,2.592484037090088,2.987805468555799,2.4488050533613674,2.851085953303483,2.479126989662217,2.8810224734185965,2.9390199118019966,2.732017508638347,2.69103610844508,2.673001328680206,2.667568369433836,2.69103610844508,2.607224030977513,2.807853660003935
2018-06-18,-0.3395589001138383,2.3167806330007195,2.733513877634147,2.3255666384288785,2.755008941890424,2.310102590204649,2.723744649987523,2.3165782155928545,2.733136632440392,2.9390199118019966,2.888220135928636,2.69103610844508,2.807853660003935,2.667568369433836,2.732017508638347,2.607224030977513,2.607224030977513
2018-06-19,1.1896702830801908,2.401042868308694,2.8111798663832825,2.4580717554820426,2.8757590885730395,2.4184984197245845,2.830149139133274,2.4035530372336105,2.8127180817721587,2.9390199118019966,2.874410713429889,2.69103610844508,2.865525576037617,2.667568369433836,2.732017508638347,2.607224030977513,2.607224030977513
2018-06-20,-0.8501113829663568,2.285196162163425,2.699401083692417,2.3176559888899315,2.740084109292281,2.302284175466462,2.7173509791822905,2.285426636504154,2.6993158274799938,2.9390199118019966,2.807853660003935,2.69103610844508,2.807853660003935,2.667568369433836,2.732017508638347,2.607224030977513,2.607224030977513
2018-06-21,-1.760541957379113,2.4554249725778416,2.861199764123645,2.529122191679712,2.933733972351252,2.494828738914886,2.9078574199894724,2.458052648346797,2.862641702521524,2.874410713429889,2.732017508638347,2.667568369433836,2.667568369433836,2.667568369433836,2.607224030977513,2.607224030977513,2.607224030977513
2018-06-22,1.5342975169821558,2.450726618961976,2.857640191357914,2.5734615375481384,2.9758399086089877,2.447743997118556,2.857133248412421,2.454789979719496,2.859199548973756,2.9390199118019966,2.807853660003935,2.667568369433836,2.673001328680206,2.667568369433836,2.607224030977513,2.607224030977513,2.607224030977513
2018-06-25,-0.6944910797673395,2.877785516123683,3.265513441555974,3.007254518704339,3.368446726538199,2.7116960784067183,3.0851014447777474,2.8827351219147697,3.2678956529668346,2.9390199118019966,2.807853660003935,2.874410713429889,2.807853660003935,2.807853660003935,2.607224030977513,2.607224030977513,2.5671925536378577
2018-06-26,-0.2283395638823256,3.0175807818839138,3.424536434572712,3.1869984082809486,3.573858256766388,2.961709857589032,3.3588695119079324,3.026736220705031,3.429483414683756,2.9390199118019966,2.865525576037617,2.807853660003935,2.807853660003935,2.673001328680206,2.607224030977513,2.607224030977513,2.5671925536378577
