date,r_log_F,VaRGARCH_N,VaRGARCH_S,VaReGARCH_N,VaReGARCH_S,VaRgGARCH_N,VaRgGARCH_S,VaRaGARCH_N,VaRaGARCH_S
2018-02-09,-0.8268414694683186,1.620149530676164,1.786245327779734,1.5278628792074682,1.6981985619569342,1.6320452522853717,1.8058279593820767,1.630035182065617,1.8013772148906382
2018-02-12,-0.1543118592159609,1.772990855786012,1.9283720219390592,1.748800497430967,1.8928648772486025,1.7964355848175306,1.9654719520330142,1.7722968369962555,1.9298981656349354
2018-02-13,-0.5957363025811852,1.762850751362009,1.9207390534186446,1.7957557229506556,1.9402971576015575,1.7646220982153475,1.9312472909277425,1.757077375599614,1.9156049304022122
2018-02-14,0.6788568915858164,1.6599256894262584,1.8280450409038211,1.6395921578401171,1.8035729633135402,1.6659569887801438,1.840036245167136,1.6626612191029444,1.833326622477727
2018-02-15,0.1423318945064403,1.6384212069547555,1.8045630830204316,1.6458604957972467,1.8048834675370187,1.633688519592288,1.804207964973565,1.6394839651275337,1.8085515132588594
2018-02-16,0.8262558810257559,1.636396727318847,1.803015909458859,1.6639840912466153,1.8238565240247764,1.6381327169556994,1.8108848482604465,1.6353080324396245,1.8042562922093197
2018-02-19,-0.2118146237916502,1.5670336047882782,1.7382587071201734,1.5261762058507917,1.7016651435348682,1.56951584446559,1.7459944320813747,1.5745129690320416,1.7498904721225723
2018-02-20,0.176543328381611,1.621754728953449,1.7855734299286183,1.620397731022047,1.7805247211554072,1.6289265918299374,1.8011959455620867,1.622925577098704,1.789448441569346
2018-02-21,0.3873016988522584,1.5579834530680197,1.7272046995468968,1.519669344078863,1.6889268852897552,1.5637442060158033,1.7398531803919923,1.5648650237530812,1.737786943991909
2018-02-22,0.1521624920499478,1.5075644165875766,1.6811737006329601,1.4224252372054988,1.6016968063787038,1.5116440038922,1.6915356523747818,1.5180771709786756,1.6949583543553053
2018-02-23,0.6412146714833765,1.4943141726893854,1.6658482167457351,1.4074595754141,1.581593448208732,1.496151004074725,1.6746164203147762,1.5050782700461511,1.6802267872690861
2018-02-26,-0.7348257244227898,1.4597899232309661,1.6339974126348629,1.3283530675855793,1.507787402479724,1.4595842840531057,1.6408495673560992,1.4714702760281155,1.6479836044937541
2018-02-27,0.1637618800884449,1.5046585528173015,1.6731422515042493,1.4117355678825287,1.5751180085989294,1.5052830792285092,1.6828561933707555,1.5130065418222076,1.6848431183224828
2018-02-28,0.7800260750028297,1.5594622161917258,1.7195495840248036,1.5155462559129937,1.6612215520230222,1.5405036412523654,1.707586499197718,1.5635595330847794,1.7274140456625589
2018-03-01,0.8085052126739908,1.5071172157643535,1.6717813358497897,1.4110502298997183,1.5675926830278863,1.4926334591287482,1.663245240885555,1.5162117155005306,1.684628359090143
2018-03-02,-0.7041876141093947,1.5631323727766389,1.72222640943559,1.5093604315460731,1.6531615235515853,1.5575213289546423,1.7249898550500504,1.5672589272862079,1.7294982534884147
2018-03-05,0.5775688921568363,1.605958549054516,1.7626294213783378,1.5924256085966202,1.7298125572984373,1.608668274174617,1.7752006689823536,1.6063369083916743,1.7656939499747566
2018-03-06,0.4367321043486479,1.6145036704464586,1.7671324666256254,1.6362333077826097,1.7672104681016265,1.6018803335444516,1.7614761958507281,1.6128762010817015,1.7676531761511916
2018-03-07,-0.4252146842380248,1.5903115005866082,1.7457937907722183,1.61579415895378,1.7555719741654627,1.5852845413036443,1.7475743041630263,1.5891123560990739,1.7462706738750502
2018-03-08,-1.730890631269986,1.5510270228782268,1.7126530280511874,1.5582657488972012,1.711005617227677,1.54911873746997,1.717468316130466,1.5519661500843707,1.7150189455606304
2018-03-09,0.8866133673831137,1.5247862799600373,1.6874339653126655,1.5308171764094085,1.682593565680899,1.5177875119352726,1.6859505770381817,1.5268417488175243,1.6912065896447352
2018-03-12,0.2899393159002578,1.92365030955293,2.052651449958954,1.941844089523566,2.039717252592272,1.8340173665765487,1.9608003322994854,1.9253025291628596,2.056433954794138
2018-03-13,-0.8723521444991219,1.8715083636347682,2.0140146071600507,1.9316879824519733,2.0517707538284413,1.8220383560520275,1.9632831841830134,1.8685965660137516,2.012194208925917
2018-03-14,2.5603981985874893,1.7397588428858564,1.898404639465756,1.759322973301611,1.911113524934536,1.710093277243788,1.8657341879424212,1.740644434762239,1.900077056959528
2018-03-15,-0.6397097438107722,1.7456448045052426,1.9022231653045254,1.8091945903877555,1.9545416417530492,1.704823064305487,1.856804135057338,1.7422860539816096,1.8995540459260167
2018-03-16,-1.1526176475766508,2.4258554437666184,2.5491388638565122,2.404232949231996,2.4865944550755175,2.465515969037094,2.6094419022214264,2.433674984248273,2.560153703618518
2018-03-19,-1.1895183989280749,2.1967351317357586,2.3483249027974518,2.2092833193342796,2.339915089553016,2.235798566427222,2.397347079917364,2.201532236579375,2.354605312940857
2018-03-20,0.0351885523541898,2.1371088059246848,2.2967630498911675,2.212703061543322,2.3574531996174657,2.1493504115815587,2.312202006198929,2.1352866107846094,2.295206119736686
2018-03-21,-0.0117281416893858,2.1071268501338127,2.2716921128557,2.229482892697563,2.3861559613843646,2.0953382889608183,2.2584773627884087,2.1008349447933963,2.2652192312340933
2018-03-22,-0.2701275939363201,1.9150328248471415,2.103268899006417,1.9285662931589511,2.1363353544993147,1.9180014715285045,2.1022402638202284,1.9139335511209863,2.1014931540675255
2018-03-23,0.504429481817766,1.767510648052629,1.9704101408426655,1.7063613265685882,1.9374276603422358,1.7782741084018803,1.976666827952869,1.7702024084628487,1.972335757424984
2018-03-26,1.6479425969746466,1.6670642163229719,1.8715411933219557,1.6003746290097103,1.8298397994343658,1.678719249486578,1.8798502275865443,1.6714136828902146,1.875637760082616
2018-03-27,-0.2535439873861994,1.6174726563161372,1.81777174867671,1.5694885910729717,1.7909255972276334,1.6303711686935654,1.830335282970532,1.6209123918591646,1.821296769249206
2018-03-28,0.1729406091953265,1.9184029762987311,2.081232055671488,1.9056616559552506,2.0668660245270365,1.9531457794229,2.1277919314341043,1.9192024315803131,2.0821415609768996
2018-03-29,-1.286899679998247,1.7790653702987724,1.9563532468123856,1.7505081275210466,1.9308531215656441,1.8118508785206064,1.9974125758962908,1.7818046850546962,1.9593531852857198
2018-03-30,0.7208495346145086,1.6676007554013612,1.8577985137259443,1.5940290794717318,1.7984451283260945,1.697079063823549,1.8940602804210915,1.6718982834084093,1.861959312448479
2018-04-03,-0.8843436735674245,1.8230520054474997,1.9878250667927817,1.821434317490676,1.9812704019645846,1.8025501235944767,1.971754827316874,1.8229055849525975,1.987845965649056
2018-04-04,0.0467398933491547,1.7677702438521783,1.9404651337787946,1.797936813230089,1.9681079128973091,1.7623111720589915,1.939045172662866,1.7662086230423226,1.9388902371349628
2018-04-05,-0.6445964305825643,1.7698673577641082,1.9403895110936111,1.8441511944417062,2.008335122903529,1.751036328769604,1.9230369585701266,1.7667345090393407,1.937505598918242
2018-04-06,-0.4005660398411258,1.6586850167388427,1.843195160903161,1.6349441602273356,1.833149113632505,1.64895723299264,1.8334721784327699,1.6592559963743818,1.8437279712958767
2018-04-09,-0.6870436880737374,1.6407671799204502,1.8236538777948057,1.6534908382105826,1.8414771378115198,1.6247705548130824,1.8072833609405001,1.640386019720041,1.823431584521211
2018-04-10,0.2374452023828089,1.590520844982497,1.7744628024314506,1.598249511336826,1.785165983529293,1.576456370623218,1.7598278034143815,1.5912739912492972,1.7758411140032657
2018-04-11,0.0948204409078356,1.6035586799507182,1.7794556271828375,1.6374504073615106,1.8095415363509595,1.5813159483352899,1.756554111795311,1.6029958309783532,1.7799413588148412
2018-04-12,-0.4393002018828837,1.5448484071402429,1.7258547883633988,1.5251728687554964,1.713217646314639,1.5293082475686592,1.7100985188137119,1.5482644033222184,1.7311064781831595
2018-04-13,0.3088989031010105,1.4945326238152847,1.6778279812549954,1.3992808938865664,1.5995511480101767,1.4825137967467146,1.6663581851543203,1.502188856535914,1.6881263596883613
2018-04-16,-1.0733555643108552,1.4897860692038112,1.6694369369935327,1.4118012150505306,1.5967497852396335,1.4746476727588218,1.655541009116251,1.4950839748722888,1.676781262471738
2018-04-17,-0.1680067597871729,1.4666672677998693,1.6464628263306016,1.3650758743785694,1.551735964273324,1.4541094158858594,1.6364131404656164,1.472854793991315,1.6547994488579132
2018-04-18,-0.2164242758917904,1.6275026538668642,1.7843223339075194,1.5838092145779907,1.726466888851001,1.5847475386970407,1.742728489004357,1.6298839148912116,1.7894855358509951
2018-04-19,-0.7975873097240241,1.5547830316249382,1.7211020266044228,1.4744723280641727,1.6286368988066624,1.522799984636151,1.6893894280946358,1.5601040478811592,1.7295479297744552
2018-04-20,1.0500368036577816,1.504677803078418,1.6770774465662783,1.4044793327720648,1.5629013795395217,1.4794839449948418,1.6520678837316456,1.510083737028635,1.6844375706430972
2018-04-23,-0.4452206379670314,1.5642969292017075,1.7269073212828485,1.5148106765874327,1.6518534610386209,1.5262423168739019,1.689097383229289,1.5664288871963954,1.7308667384001661
2018-04-24,0.5772021797122191,1.666645276653045,1.8239277086430203,1.6578042467702658,1.783096791549015,1.65045264915934,1.8119606684091738,1.6665154228801329,1.8252266094632592
2018-04-25,1.4285957247476433,1.6054743403272436,1.7690390703087178,1.6015975717270332,1.734811002435111,1.5891132786794824,1.7551579991414121,1.6058510775123513,1.7706327777576047
2018-04-26,-0.1656217106380137,1.5769912208088501,1.7454448750119316,1.579833155647906,1.7235900198823662,1.567562922005117,1.7388019543047801,1.5771664205327265,1.7463386382748283
2018-04-27,0.4371204313845951,1.8036911964386688,1.957207668104085,1.8289590193084828,1.9503400071983061,1.8162897161415472,1.9775014287009545,1.8031538516728565,1.9572280079305644
2018-04-30,2.0188561278528065,1.6776588172424003,1.8430926570545194,1.6599708277380436,1.8029526300552305,1.694084511462836,1.8635519128025153,1.6778460119369256,1.843531459063766
2018-05-02,0.2307870860502211,1.6061463154432274,1.7780334494819963,1.584443304677649,1.741550447211936,1.6241263859146677,1.799355918852287,1.6056255660285461,1.7769373700092321
2018-05-03,-0.79847672972906,2.0579692495002067,2.1830403477345492,2.022498957932869,2.109342520584639,2.109345996413567,2.245796659630784,2.0564341992949133,2.1808655459942745
2018-05-04,-1.900127540757392,1.880775539805892,2.0308525949481475,1.813300378634649,1.947509005902375,1.9373037033690437,2.0943169875872787,1.8775991748132488,2.026257504938099
2018-05-07,0.1419950540321631,1.828427059989174,1.9821522380892074,1.8256078546746166,1.9571951103313106,1.8613969354338769,2.020735305102846,1.826957074324792,1.9794566838325118
2018-05-08,-1.2254034725101437,2.1604880429705458,2.2802029420096446,2.185086831493278,2.266320482897905,2.0776913818652756,2.1978435714124274,2.1604153391465903,2.279609894531771
2018-05-09,-1.2527265728394097,1.9535627170201793,2.1046397362191493,1.912021001268608,2.0546169402980565,1.904422988884042,2.051694490955205,1.9516190136876748,2.1023801328923666
2018-05-11,-1.2808958292581134,1.9884878533255943,2.1338980771621876,2.0232863700675976,2.1507107422625653,1.9108851139833125,2.0497105302283556,1.9896633796959045,2.1349848886353193
2018-05-14,0.7339482488045749,2.020739658979402,2.1590311615265154,2.112741229649078,2.230927308121646,1.9212185737221437,2.0501850977161014,2.02615019089938,2.164570053998031
2018-05-15,-0.9305809777618832,2.0519185860972975,2.185528576259194,2.1871397729552804,2.3027869408067976,1.937247491986544,2.059113742767763,2.0599235408818624,2.1938914716040414
2018-05-16,-0.4561995458936286,1.9325097940220601,2.089286575510782,2.066354309521299,2.2194298607037513,1.8586240751410772,2.0013610726845013,1.9396379396873265,2.0957889345866354
2018-05-17,-2.451961717431873,1.8966434474708125,2.048794041803919,2.054481037341402,2.205969685169537,1.821195572497097,1.9589879077227346,1.9008455952723176,2.0539270885423466
2018-05-18,1.2334958157951366,1.7809689216432674,1.9448756470252422,1.915942999360262,2.0870098587192083,1.7258828120286591,1.8753199438374855,1.7827247868225071,1.9462363692981688
2018-05-22,0.1874649052413434,2.3757466587004465,2.4833532280356603,2.423742806316671,2.5112061424809085,2.16573348242243,2.2508028700683287,2.374173774271644,2.481750117740252
2018-05-23,-0.0374648771163378,2.283231524927023,2.413001344762382,2.3788675506252446,2.500914544150903,2.1649149252753475,2.276086562859244,2.286493449093291,2.416946613132814
2018-05-24,-0.7774333827510461,2.055162917513573,2.213178523517878,2.0747417184832915,2.253207846269602,1.9819256195289505,2.1190837211064872,2.0549049056078488,2.2137598389185666
2018-05-25,1.2633853701475202,1.8759757655777365,2.0545642243260924,1.826904743654043,2.0355011568010895,1.835426320726109,1.9935606383065152,1.8729205764638983,2.0530542496535302
2018-05-28,-1.7555309782911248,1.8197060467930477,1.9982713333927375,1.8293872666894104,2.026349326643796,1.7767740801131828,1.9374497258604702,1.8194745834982133,1.9985995997885015
2018-05-29,0.0252972427354639,1.896210795869972,2.066657500619633,1.9511104058219515,2.130833547179701,1.8924053612263205,2.051230403145743,1.8989431739650862,2.0685374126890563
2018-05-30,-0.2913053798316081,2.1303831422770947,2.270731627141665,2.212082576784339,2.3466314712640806,2.032236870409427,2.1621605719100545,2.134850205195233,2.2738053976219113
2018-05-31,1.0095996911476086,1.9337219084139554,2.0979074617177984,1.9156963903087467,2.098161836391749,1.8745992715118756,2.0249999701122388,1.9341055142006967,2.0987720031627273
2018-06-01,-0.3270031841076302,1.7937773967892243,1.9736343645691874,1.7672527176628952,1.9662051591383156,1.7587714031061592,1.9247686518797262,1.7926901634746453,1.9734078316995296
2018-06-04,-0.3786449052503147,1.8065473526739726,1.9842142249703993,1.8306305673735002,2.0199879875916897,1.8003041339159283,1.9681096410095111,1.8080201598944659,1.985054275434119
2018-06-05,0.5171229282605012,1.6975556945846073,1.8799945804991933,1.7071962854171194,1.90145923579254,1.7003934839948718,1.8752111854508005,1.6975280069516339,1.8802281341494274
2018-06-06,-0.7196546430606614,1.6226749546055643,1.8090829390270948,1.6268592691131483,1.8231385701063574,1.6258837051805337,1.806334630194343,1.6220436115802128,1.8090463767978597
2018-06-07,-0.4699316452784495,1.5810808077628324,1.7669404253649716,1.582817960619231,1.7810336702822582,1.5897718413473583,1.7729496604862816,1.580294347647096,1.7667748170069149
2018-06-08,-0.9465407072791374,1.5950890756368306,1.7729206656865768,1.6271082360804283,1.8075381916720934,1.5794619875758564,1.7571396460387603,1.5953116250093942,1.7729201653940836
2018-06-12,1.1754319567537057,1.557645677746231,1.7373687766459143,1.5882013614309065,1.7672105272641576,1.538644423605923,1.7186687200987867,1.5574360752394454,1.7371416556371082
2018-06-13,0.1523036212671341,1.6354337977719207,1.7991107401499076,1.6981877583966032,1.8520058426971455,1.581024379547765,1.7456635345649525,1.6367439700922697,1.7993925146938727
2018-06-15,1.0094722947010255,1.7494877455629723,1.9064646876730313,1.833026272126043,1.9758309790661,1.7314374684307543,1.8900413027897331,1.7528767155258207,1.9078549486726835
2018-06-18,-0.3395589001138383,1.6380890706697728,1.8094182764243532,1.644301251167877,1.820909979382499,1.633367333634385,1.804942788458685,1.6379459506268936,1.809113153237164
2018-06-19,1.1896702830801908,1.6976670232657516,1.8620602287509571,1.737989527459912,1.901740939754693,1.7100090411459032,1.8767541605481042,1.69944184830653,1.8630176607586995
2018-06-20,-0.8501113829663568,1.6157571434495213,1.787675365569856,1.6387079945741942,1.8114935051274434,1.6278392920277878,1.801627176217514,1.6159201012596998,1.7875525169750293
2018-06-21,-1.760541957379113,1.7361181089552642,1.8956987376734122,1.7882260243227925,1.9406104350757032,1.7639787005281211,1.9287664322566482,1.7379760176830386,1.896583991788924
2018-06-22,1.5342975169821558,1.7327961191221901,1.8924336302574707,1.8195763372670277,1.9676038380224496,1.7306872443439512,1.8943135700390974,1.7356691346991813,1.8934380895595135
2018-06-25,-0.6944910797673395,2.034749831100005,2.163501764189606,2.126291410435118,2.228524801578045,1.9173156257192991,2.0461457112176054,2.0382494697947577,2.165025221629565
2018-06-26,-0.2283395638823256,2.1335926363752766,2.269255365543115,2.2533800509568414,2.365088023198611,2.094088874494669,2.2283319966638095,2.140066026240692,2.272487485127753
2018-06-27,0.3676241701292551,1.9906351439312215,2.142890367790382,2.1218200983067064,2.26196040736901,1.9633633584951837,2.1108661117372303,1.9970511350127558,2.146314124752645
2018-06-28,0.9946572403703824,1.8298428501441026,2.002067577313445,1.9037469641041658,2.0789600137921593,1.8251938147454279,1.9905977352691622,1.8324018704273315,2.0031402841957533
2018-06-29,0.798606690105443,1.7174721843152339,1.901063796948828,1.7581528649091387,1.956565217349202,1.7260882884231903,1.9031356579998713,1.7184554884414045,1.9018152179305017
2018-07-02,-1.7300168219225958,1.7463388204268278,1.9223659864357798,1.8182443049786785,2.0031636698071242,1.770767209811235,1.9432764976053323,1.7503309646722718,1.925839720709673
2018-07-03,1.0065510245198366,1.7197375908161436,1.8975245815136332,1.8068390021109118,1.994657607395746,1.754472782665593,1.9301093360751012,1.7245980564352599,1.9021042686282206
2018-07-04,-0.3888371158171086,1.9929919667432987,2.135205895534774,2.0921894315152922,2.227649819646613,1.9087065073494418,2.050222425043417,1.9988773425037736,2.141433482072457
2018-07-05,-0.7569103879953816,1.9464083173013882,2.0947307869140293,2.069729293668057,2.2173933690633736,1.9102288197365986,2.0558385814068196,1.9561849562037543,2.1069648846478826
2018-07-06,-0.482356863140602,1.814405077295348,1.9731398202290775,1.9098969525515705,2.075634513818146,1.7942922115864353,1.9481783718613193,1.8205964817506022,1.9821220018503731
2018-07-09,-0.8048590238723659,1.7659067774093307,1.9258460296984372,1.8812835514253254,2.0470013959859283,1.7384908953146303,1.8936136347043753,1.7708086869183088,1.9331356782917801
2018-07-10,0.43517283573973,1.6838759113871007,1.848742190778776,1.786144208940241,1.9599278969504774,1.6615643304333687,1.821133050070214,1.6854306077149663,1.851479107619295
2018-07-11,0.2805766411502937,1.6797120432058605,1.8441523978414733,1.7995236851595762,1.9693167527622433,1.6415644647191057,1.8015096309870455,1.6828421676792686,1.8498419118359484
2018-07-12,-0.1912168343486928,1.6114256480791682,1.779496595399582,1.6994521639324864,1.881790005563385,1.5906960880490457,1.7545025927726927,1.6116104455082572,1.7815508894553693
2018-07-13,-0.1021320144950403,1.543814476176733,1.719438267813156,1.5825545585458136,1.780179523256339,1.5314446646389694,1.7031031102863257,1.5437659760133304,1.7195770244742983
2018-07-16,0.8014800234591729,1.48587363920186,1.666820415057377,1.4769027335882785,1.679964336593466,1.4769951305543971,1.6549486041755033,1.4858965980133239,1.6653363034117707
2018-07-17,0.3415347067906366,1.436065850878467,1.6199075459735153,1.3685691744836195,1.573959525616048,1.4287569186627254,1.610332919039619,1.4353519177088478,1.6159755438905123
2018-07-18,-0.0126286544336469,1.4939786600834353,1.665751614053452,1.456121616714055,1.6396499955757262,1.4958426234944742,1.6667563204917528,1.4929915927135975,1.6624519601321885
2018-07-19,-0.1390205595149063,1.4549360570618104,1.6273320290495001,1.3978570535500012,1.5823399813369088,1.457774424857256,1.6300129450919054,1.4528581450539209,1.6218381324263733
2018-07-20,-0.4817453535943659,1.4071361852715336,1.5856383371321041,1.2802005012788664,1.471847330802274,1.4093258446773775,1.5878270687839382,1.4020895297616578,1.5743119187774963
2018-07-23,-0.4330113744862163,1.3726206644371741,1.5526042939381692,1.2153967414363656,1.4039217989499262,1.3719901775709908,1.5523112460958803,1.3652998168891761,1.5365021454749175
2018-07-24,0.4075919539121455,1.3829559318701559,1.5589504217855323,1.256228496603612,1.4302420462228127,1.3670033501751182,1.5444192050021306,1.3790450034535846,1.5474290541506723
2018-07-25,-0.241807308404342,1.3802021997049339,1.551956842707123,1.2713025686386066,1.432258724412724,1.3562986528890486,1.5293714575194253,1.3754111875568804,1.538706812270641
2018-07-26,0.6350840601395819,1.3722155316127316,1.5462166887672129,1.2638527223099905,1.427136246212697,1.3534086747862275,1.5288080781473632,1.3665288216598521,1.5312573449095448
2018-07-27,0.8823957417839543,1.346284963458291,1.5190000437260747,1.2222705801826304,1.380046875069388,1.326976684795326,1.5008201635094383,1.3375996741923701,1.4979067742419372
2018-07-30,-1.2375457852985292,1.3858842700594702,1.5521542511140838,1.2900354693426817,1.4378346945932963,1.3743742650784838,1.5423185202474308,1.3790956213038341,1.5350768731887678
2018-07-31,0.367810675297005,1.4730508836020018,1.6334736392731952,1.4182414927617841,1.5558660662525101,1.4772396741170573,1.639489331561668,1.4703958691314667,1.6244955081138237
2018-08-01,0.0,1.652541576882252,1.79571078141539,1.651351267876027,1.7624482804874062,1.5811082914577073,1.7253194237591607,1.6538519752488914,1.7946277095186263
2018-08-02,-0.9795892848959662,1.5722194249908086,1.7264809648697668,1.5553341656070543,1.6866651014916412,1.5234218850764971,1.6768895820330878,1.571539196785095,1.7223174784929935
2018-08-03,-0.3201232005859429,1.490492539296179,1.6533262326368698,1.3969162794737022,1.5437113860490568,1.4557097298147823,1.6164101618655484,1.4853329339173136,1.6404319679198016
