date,r_log_BRVM,VaRGARCH_N,VaRGARCH_S,VaReGARCH_N,VaReGARCH_S,VaRgGARCH_N,VaRgGARCH_S,VaRaGARCH_N,VaRaGARCH_S
2018-02-20,0.4441289666759747,1.5826007391785675,2.3311301210398825,1.6105937883506953,2.4234673431455778,1.5869840826755592,2.3320912968940544,1.5871086001407604,2.3116512008972694
2018-02-21,0.3050027065350377,1.5133096439820592,2.1871162244870552,1.512097793639485,2.2182048505421386,1.515911469472531,2.1873356096059706,1.5514054750095951,2.2094267827658745
2018-02-22,-0.4040062227895202,1.5216163692521647,2.2263112891942978,1.5355598864736666,2.291275512451937,1.524815222045351,2.2264810977560554,1.547813440930136,2.226195187315551
2018-02-23,0.1076078872802673,1.4919622172364682,2.1663055684675228,1.4916626970276163,2.208369753405715,1.4947754227813412,2.1664106134845835,1.536153009982503,2.1851768149665185
2018-02-26,-0.0817714318982039,1.498464489164345,2.1895671244414348,1.5193263282932463,2.2630581336621605,1.4990370230756334,2.1896073074926443,1.536038546938839,2.194237444487434
2018-02-27,0.1892636490634206,1.448368104379065,2.083437190390519,1.3999402150647036,2.0320463135395914,1.4489355535050839,2.083502144400463,1.522821588956859,2.1409356220943563
2018-02-28,0.6297277005675044,1.4136728363260582,2.018117167199505,1.317430723474206,1.8787130489845927,1.4142241441792347,2.0180982055341925,1.5094465548435185,2.101850262404747
2018-03-01,-0.1410226510930561,1.3986268763302732,1.98947121288517,1.2807031721325832,1.8255919820974682,1.3993659469144566,1.9894034071498279,1.4952774552289638,2.064637678173846
2018-03-02,0.3883997285381799,1.5086322471450033,2.233094473372155,1.4496381214826248,2.19181875376824,1.5134782922393561,2.23536070896876,1.5510885266842307,2.2533116552569967
2018-03-05,0.3444539987997714,1.456745448012276,2.102947992486079,1.3771560854868659,2.022180891994569,1.460057693225116,2.1043921094684173,1.5184180274113823,2.139098604138327
2018-03-06,0.1230351653900733,1.4635472757401964,2.12325670929017,1.4073098480509971,2.092324938800872,1.4675667852746295,2.126770242948961,1.5141697346967598,2.1446897715296354
2018-03-07,0.216005674720329,1.456473185613724,2.112790624068618,1.409661197268059,2.1008696167176373,1.4605304225329139,2.1177994783324503,1.507082872256947,2.132791048037338
2018-03-08,-1.00349511197725,1.4175468945288021,2.036475173404601,1.3199872672309072,1.931440575968558,1.4203687005074066,2.0387822675256078,1.493807362067572,2.0887551813798177
2018-03-09,1.4762294044773276,1.4019567045017711,2.016648254898094,1.2898890974887,1.888534147353753,1.404293245308448,2.018182291102581,1.4870720221343687,2.079423060225345
2018-03-12,0.0168421053029739,1.70588149108156,2.6819338623344358,1.6770803325303334,2.7062368350343435,1.6965571181370573,2.6712270418656936,1.730207989722139,2.7007151675252152
2018-03-13,0.0294668605192382,2.149845130519144,3.539515159212633,2.1468152666662794,3.587974843495975,2.1615349944198163,3.5477844841528334,2.1912477804809267,3.5730907152782097
2018-03-14,1.8473868309209696,1.8868074262692571,2.920927787115905,1.8109149305858767,2.80841896089251,1.8941385723184139,2.9227875889138537,1.9083139431123577,2.9468157901759398
2018-03-15,0.0041318045662303,1.7080684668239523,2.529169961524988,1.579886184884449,2.338998551924609,1.712495094274966,2.5286527120745843,1.732565968273373,2.5592029084249623
2018-03-16,-0.4472242329227047,2.39375020670001,3.9935306628529004,2.2935606396983035,3.9348033658928436,2.419795392874288,4.005249560096428,2.483525927041568,4.158542114709286
2018-03-19,-0.3825527556199434,2.0794124945458297,3.2487190888731208,1.9258106382935458,3.0454352085257645,2.0978869145414345,3.248458598957608,2.1477671392545368,3.3527000884169698
2018-03-20,0.0916132320259528,1.8974416372372664,2.8512038137640934,1.841335249863671,2.815369655349216,1.908396619719178,2.850186852324142,1.92137891401499,2.873713989200228
2018-03-21,0.5313641129597093,1.7470491619970403,2.551894447773893,1.7530099065694593,2.6127907256315006,1.7531355319439503,2.551906590787459,1.7435875568513446,2.538090668010698
2018-03-22,-0.2570269220316019,1.6106779418373405,2.3062894612395644,1.5601237755578026,2.26666137599202,1.6133295874430233,2.3056029367805686,1.6252816041375933,2.3167421734952915
2018-03-23,0.1617552871303083,1.5994202582840855,2.3308422227924077,1.6012755664855163,2.381721133683132,1.6047126265226357,2.33178744123746,1.5889231308108338,2.308680671559313
2018-03-26,0.8541946423013946,1.527953616565109,2.20534911091841,1.534267850969143,2.2543086669336123,1.530819369262347,2.205505501774269,1.532137417970698,2.199058942406185
2018-03-27,0.5736075054818582,1.4641270235689257,2.1027064367252866,1.4277040649908208,2.0772312738307153,1.466142409044873,2.1026564467362663,1.4945697654174661,2.129038773953037
2018-03-28,-0.3232739388227058,1.6462962776260548,2.497573469124601,1.6608547012211285,2.559559438634572,1.6544739479436275,2.4997500856226194,1.638602002035094,2.4848438996177333
2018-03-29,-0.9926968555366116,1.6349989568275825,2.46034556604772,1.6890151596856025,2.593139791868898,1.6431769670950953,2.4638326254009977,1.6052796225230845,2.412316156551527
2018-03-30,0.4007359063420391,1.565544930180252,2.3149046155459887,1.624406781832221,2.4484454606345487,1.5696653793575666,2.3159321890824507,1.548237535199163,2.275362496435837
2018-04-03,-0.5374356645859635,1.792313722456342,2.7840978212368346,1.8821919102938134,2.9483075053498786,1.7866644717430298,2.780220503248639,1.7528246678193111,2.7347826261525356
2018-04-04,0.6404583592934091,1.680652387713168,2.540084901072129,1.7706467056789201,2.711431538191379,1.6776472539308505,2.5365786712804987,1.6422828110361432,2.48413687743868
2018-04-05,-1.0724962529837072,1.6530569888690163,2.478720205563482,1.7694709184325583,2.687963358396256,1.6486392886629089,2.4742380597674205,1.6032795259641048,2.404594651436802
2018-04-06,-0.5384997671954151,1.6617497471345561,2.4961199792207953,1.7906642044667274,2.723919573771515,1.6626509833852543,2.4967858652717507,1.6066866230458294,2.4172199339484908
2018-04-09,0.2048881149943895,1.873944466186227,2.935431268994061,2.014140163794954,3.1544510386758557,1.8656840562680728,2.927903436300348,1.8275260300594798,2.875613456556182
2018-04-10,-0.2425663018634253,1.7777704179325213,2.7054185542753495,1.9375567962656874,2.9536181249799687,1.7697791718369473,2.6985209489145525,1.726865493234171,2.624069588024808
2018-04-11,0.8048920572996338,1.648308308867439,2.414922187996695,1.7505267284813233,2.5664161380118165,1.6420471955659237,2.4087921681185254,1.6254562152835381,2.367063737353115
2018-04-12,-0.6877176213955936,1.5638049364955395,2.2453779591294007,1.643433255886712,2.357547398573595,1.5578373523157516,2.240168291259243,1.5531046323918074,2.222625994762533
2018-04-13,-0.6966914485263433,1.6491464088853744,2.5109849457924764,1.7617146722391241,2.6675670197825236,1.6509215664152597,2.5164905736125003,1.6265280854864055,2.473548933464452
2018-04-16,-0.6125528732517329,1.6696865570174988,2.552666701492974,1.814675522588171,2.7648684989090806,1.666430042664712,2.550028695841451,1.6397284415240267,2.495184084494764
2018-04-17,-0.0805443143227681,1.6885217445991834,2.5728347533076588,1.8561917383860473,2.823996674926673,1.6798182192307987,2.565967462340324,1.6543084356511013,2.5105924333190277
2018-04-18,-0.2717854569216388,1.6742713857451266,2.5206967940213527,1.8532947640213526,2.797782446460958,1.6605690712894043,2.512483783171778,1.627702919005282,2.4555217654042027
2018-04-19,-0.6698691715458261,1.5605390603737486,2.254994195927766,1.6524729168173724,2.38565241318551,1.5479250542647272,2.24730610987553,1.5365681679870395,2.225302573431251
2018-04-20,0.5635020247077915,1.4908525290255072,2.115315901951401,1.5597193683348156,2.223746729183761,1.4795663131563694,2.1080196214901705,1.4809220792218,2.1019026325045655
2018-04-23,0.3739116317282531,1.5676515082811435,2.271833206753265,1.6609383569114373,2.4175667907571836,1.5491148166115165,2.2583594081284315,1.550574425947518,2.244613691439417
2018-04-24,-0.0424196154659839,1.5784516974648386,2.2741544661429165,1.6839589650175393,2.4491402337865216,1.5747209393225803,2.2733401223552625,1.5570112191088907,2.2487422693992416
2018-04-25,0.7818648117797768,1.5233598731781437,2.1713156805332354,1.614750393353666,2.3351335969729887,1.5257496806221928,2.172894181509682,1.4953718282770567,2.1242394084172944
2018-04-26,-0.4345540009922755,1.4377509239161346,2.0201853124555407,1.443847116273593,2.0405552067748793,1.4394211351620425,2.02076394056809,1.4572696024315632,2.030897696164947
2018-04-27,-0.2879283862396546,1.5932351565960716,2.3033608461775903,1.631266725312982,2.3840584023513873,1.6134739519460963,2.321055262612514,1.5787784338536017,2.277895988037081
2018-04-30,1.2766399766506078,1.5474183869569413,2.220322489485643,1.6133156795456594,2.3458628887140054,1.5543754558395952,2.224763946140567,1.5306339223718088,2.181491242811297
2018-05-02,-0.7944055395843447,1.4798611914322193,2.1014283669518745,1.5400971328950932,2.2139638034326334,1.4822352641865237,2.1017365849435805,1.4752206019704097,2.0817297675746236
2018-05-03,-0.4737541114166737,1.8742724022531974,2.8317033891360506,1.915681481888286,2.9184806734021818,1.9193873724745019,2.8656505875099305,1.8765558759999836,2.85142483310621
2018-05-04,-0.5783066676455468,1.8639923810246104,2.7643922789845767,1.9619721997762727,2.9442849941701956,1.8783297300416617,2.7710253520676518,1.8462193626840187,2.715929212034763
2018-05-07,-0.3802692099743193,1.7480771463573785,2.52528007095743,1.8667130406881969,2.738167299836959,1.7514743285675303,2.5232968269189624,1.716361286406078,2.4606359469672556
2018-05-08,-0.6226536488141212,1.696124223083684,2.4172734327303593,1.8383492706454303,2.6670834816449545,1.6870958346798428,2.4064941132373487,1.6448868095550147,2.3372751154419626
2018-05-09,-0.6612380122960514,1.596927850248011,2.2353587770787766,1.7365769820230295,2.4748218048354964,1.5837847572322912,2.2219455771859478,1.547053301760934,2.1662776415147285
2018-05-11,-0.8360233314234737,1.610982315042738,2.2432667802302966,1.7593004206514522,2.4914976538704594,1.5852028856217906,2.220393453509707,1.5532765487778928,2.175688256868143
2018-05-14,0.034974206879189,1.6395879802721256,2.287488280418525,1.7952230590646219,2.546277492150187,1.6077543508715995,2.261659473349291,1.5767953897033617,2.2224579635818165
2018-05-15,-0.1574803475066401,1.7402358337376238,2.4487103159969683,1.896701514042006,2.711470112744358,1.6964384063716837,2.41243238737887,1.6749983038391503,2.3951612234270496
2018-05-16,-0.6147920295267577,1.5791920469116791,2.2075262913167633,1.640775335425151,2.3069442274565977,1.5411382945306706,2.170625501376578,1.5561946814022618,2.186488367493378
2018-05-17,-1.809058825370781,1.4732681926396813,2.0322177557096874,1.5035986940766508,2.0830713082159815,1.447058152926033,2.006494075772421,1.4684565914729557,2.0256050675121577
2018-05-18,-0.5667521467623873,1.531646530435863,2.1096141614700845,1.5946643320457097,2.2188806707878688,1.493959247570027,2.0683638807594256,1.505677660646709,2.0834441734111073
2018-05-22,-0.5654460590827133,2.3492544347937137,3.415601789889972,2.262706911861778,3.3737008628014276,2.23131143165423,3.2988651407595246,2.452085934794276,3.5001775362584753
2018-05-23,-0.6325534755127096,2.0980860194151845,2.996665565921761,2.1035225491377916,3.059753818191435,1.9994119310626273,2.8982650198200672,2.1333867821160166,3.018849698292916
2018-05-24,-0.3567185708921314,1.9236709097500821,2.719091681115868,1.9937735791305145,2.8657718708585587,1.8409023197818914,2.637026677264419,1.9152636541400676,2.7023579451813635
2018-05-25,0.5983802255600236,1.8335501091811528,2.5827981212088233,1.9529307984694821,2.790599235141131,1.7625846956964029,2.51743634250362,1.8029857843914296,2.553891248078243
2018-05-28,-0.7542720498866624,1.687117422729403,2.346725647020229,1.8105948062399209,2.551702816378035,1.6309267180050635,2.2928777036942862,1.653234298780192,2.3095032166805374
2018-05-29,-0.0918147243492307,1.6566711906342817,2.3050799505678152,1.7986271683180737,2.530505384824846,1.635188354827122,2.285097097449523,1.6117271008932714,2.2586035853818704
2018-05-30,-0.3634945452156024,1.705865385814167,2.3822951558163377,1.8592139907962337,2.628414008243593,1.6682467390061975,2.3461981258454876,1.649870159766321,2.330545652665639
2018-05-31,0.666163766460913,1.5599635230469882,2.1551064334519543,1.6466356119157306,2.287709639687645,1.5328151280040034,2.128369754698827,1.5335008599205076,2.1275455225614297
2018-06-01,-0.3072621710681439,1.503042207419983,2.071784683888325,1.5926274352638923,2.213143943452687,1.4791259601962958,2.047554626188434,1.482101503878491,2.048040201512536
2018-06-04,-0.372731260045459,1.5685788213465683,2.1838218960048073,1.6715311368285355,2.3498208793675124,1.5754276134707155,2.1896040769818144,1.537570365407675,2.153634767073254
2018-06-05,0.4553720985029567,1.4952471592093268,2.0739964661706893,1.5887565866198219,2.2287592298575634,1.495708748559902,2.072778705537585,1.477404559570135,2.0546497788493814
2018-06-06,-0.4231058556269653,1.462108290894101,2.018226573733218,1.5512534586746327,2.167949661055879,1.456550086221745,2.0110944804486786,1.448703050332608,2.000568531249045
2018-06-07,-0.0138271149944869,1.4625734064826368,2.0262588563404025,1.5560546444016135,2.184198259238259,1.4689095613192242,2.030801191363114,1.449493550636882,2.013676166017713
2018-06-08,-0.0414928200323707,1.4556186717700617,2.015892818996845,1.549507194466882,2.179145320301697,1.4519087618792061,2.0109791105524257,1.4428756081733722,2.0019866060103952
2018-06-12,0.7122046324283866,1.3860781682576477,1.9054134532922269,1.3883020401754742,1.9207416884680175,1.3842876562008635,1.9026176485678772,1.3999881489213537,1.912343837920794
2018-06-13,0.2880331171818825,1.3399006399380653,1.8348090101723877,1.2740094944381777,1.7445241850651556,1.3396731208572787,1.8339086617768032,1.3755147028996086,1.8622062761689193
2018-06-15,0.0912658637776922,1.4939448642770958,2.086186577185149,1.466823991423983,2.072362106723972,1.5196582127410887,2.1091279623084858,1.502880466607199,2.0928660466067925
2018-06-18,-0.2328927691467128,1.4414277546157623,1.9951168693453951,1.4258781032850707,1.997644516397245,1.4620899564008063,2.013148928011445,1.4539489457158168,2.0026263672260436
2018-06-19,0.5925808205600971,1.3784575925315292,1.9003841463137106,1.3189777234994438,1.8328771261099306,1.3929945968795698,1.9128638880676851,1.4069103814609898,1.919897293068386
2018-06-20,0.0590654052929112,1.3565323429355123,1.8658503101825468,1.2969899361077581,1.80263726663277,1.3644395899068824,1.8719198874853689,1.3909376266763502,1.89196056468906
2018-06-21,-0.8209477831421902,1.450322074180807,2.0165103315415385,1.430157588416279,2.0211994134163995,1.4731407245129253,2.0370196420998177,1.4605163404893977,2.021562213518712
2018-06-22,0.1967288750694374,1.384644794502201,1.906547755311586,1.3105732080356811,1.8197184125580068,1.4003315926826656,1.9200500871827688,1.4186067088184446,1.9375873592978796
2018-06-25,-0.5637691109491338,1.5794665875019465,2.2147385924850744,1.551785331905178,2.2238055058783006,1.5569422064905636,2.1910777027103565,1.5789492163980448,2.2094476337728595
2018-06-26,0.4174030783241343,1.4841161186252505,2.0579340942445783,1.4540013507874183,2.0522061992437357,1.470215455129313,2.042961634543104,1.4961819357629258,2.0647983584347247
2018-06-27,0.2103338681243496,1.516123720169285,2.1134159143934186,1.5339846489928226,2.190285033828505,1.4921797932045793,2.087579647381139,1.5057968670845618,2.0955334352322628
2018-06-28,0.5148192422521838,1.489706463922749,2.069262665774393,1.529833017352368,2.1722354523181266,1.482606464712849,2.061277632224041,1.4761682091128987,2.0456095304061237
2018-06-29,0.5844922736383489,1.4272290403327403,1.968357504914019,1.4443719505533044,2.0252576618178417,1.4245819717902852,1.9654062194976711,1.4344261861000198,1.966857143085792
2018-07-02,-0.8347369614101737,1.4647886584484477,2.027225636230714,1.504101526450675,2.117027149793345,1.4772243052200233,2.0403790421782113,1.4584018525261313,2.010601467183115
2018-07-03,0.7172068873079999,1.514207968108288,2.102178689176492,1.576657286886496,2.2263465663134214,1.5395118519452071,2.1286225613101726,1.4914919491809435,2.067047427850993
2018-07-04,-0.2853585901958765,1.6600247049957104,2.322498453545291,1.74017081217698,2.4834979125434242,1.6414052032154924,2.2996422718487786,1.6170048450663304,2.264860630277654
2018-07-05,-0.4500723620402282,1.6903949394998588,2.356129975923844,1.7990855345146664,2.5543765812461716,1.7030077493113238,2.3675347876108823,1.625934159124086,2.2775943432793793
2018-07-06,-0.3057478366941026,1.5751716313464033,2.169607303121079,1.6713838605270865,2.339907600612804,1.5799391686264304,2.171191181721195,1.5326381336502133,2.112766733844279
2018-07-09,-0.4580860048966036,1.5381890013786903,2.113384545192411,1.6431784478176805,2.296547122387154,1.5316030032687575,2.1024422748632117,1.497675156404669,2.0563901311414554
2018-07-10,-0.0045914736342728,1.4766819393583164,2.0248735807984595,1.5660843647379885,2.1832504015722973,1.4687997535074417,2.013749743624903,1.457814430486032,1.9920086895293982
2018-07-11,-0.3265346567313281,1.4720574230904984,2.0164100534150773,1.5643286222507045,2.1794327770660002,1.4573507748087053,1.9984689167725653,1.4519906176397115,1.9824134426740045
2018-07-12,-0.5080138390590542,1.3990434768545257,1.9063068839313062,1.3982210576652676,1.92178277470139,1.3894763796377394,1.8946875048635092,1.4177860289290751,1.923235041595549
2018-07-13,0.0185185185714576,1.3873107894996615,1.8944197683865829,1.390451917824124,1.9221918379547662,1.376743288608287,1.8821266733032522,1.4072830079038026,1.910279743588145
2018-07-16,0.2265739761963462,1.4335251527934552,1.9712415871074376,1.4596198942784673,2.040353116928475,1.4147973821515678,1.9508017355704665,1.4365901009350674,1.9661693296871452
2018-07-17,-0.1155348234900502,1.3719797315485112,1.8791575182560845,1.3220652992827586,1.8265396601921047,1.3596980673102173,1.8657593644755317,1.4032479597445673,1.9069429173652868
2018-07-18,0.1986373213474231,1.3513522433112368,1.8469902179467848,1.2952702994319778,1.7823777979056914,1.3461782151991633,1.8420364192009913,1.3929083657139125,1.8879688103993533
2018-07-19,-0.5924571830856862,1.322540490274994,1.8003563557648155,1.2298570438345653,1.6822066033213983,1.3196744046484807,1.797857121802593,1.3826003524420145,1.8650655436571209
2018-07-20,-0.6567173878156753,1.3129290836863956,1.7878309156911252,1.212211815396423,1.657193494455235,1.3135410803617333,1.7896658254026092,1.375766639433658,1.851911252894142
2018-07-23,-0.7175213094304171,1.420014855011064,1.9624110548094227,1.3613272383647679,1.9158550153957863,1.4025684754691408,1.9434245940343144,1.444604451439534,1.9824013450842994
2018-07-24,0.1692923047165065,1.512905084981529,2.1021527004590115,1.5000991139225013,2.136652680444814,1.481328144516479,2.067831004979914,1.5072852877542566,2.0857899043538213
2018-07-25,-0.1551736610240972,1.5942857082243218,2.225539535919081,1.625566042849974,2.334245553177084,1.5506754242798984,2.1786919317508895,1.56413910084485,2.179772601062061
2018-07-26,0.0987747311087704,1.4942944359346753,2.0630730033094267,1.505822742645864,2.1245736163883677,1.4649368575821033,2.0313522533895725,1.4870317072945487,2.0432344344873257
2018-07-27,0.3191741737974157,1.4232982325469228,1.9495595177605314,1.40636089206539,1.9610579953922418,1.4028834776395123,1.9274468420501247,1.441623384276405,1.9628108543050402
2018-07-30,-0.7809599345688564,1.370797568349763,1.8721272916290022,1.3139359413309395,1.81520110603253,1.357808146220146,1.8588936975948331,1.4136201780908315,1.917232057382131
2018-07-31,0.3677168012924318,1.3709162034359237,1.878864969615834,1.3279479783262882,1.8440489531087367,1.3685502273149073,1.8781058029146902,1.4085739667702606,1.914889615338254
2018-08-01,-0.2261271986309985,1.5426378091242805,2.1482993892774176,1.5333865650774405,2.183686297396204,1.5101712370783957,2.1117990315277266,1.5420723766426856,2.137680728411535
2018-08-02,-0.3874874898408453,1.4968577314911506,2.069243207321355,1.5126597551144705,2.1354437348039683,1.4822749577832037,2.0535214527278742,1.4921035488307026,2.0508965205849155
2018-08-03,-0.4603163899805023,1.4343564884255005,1.9682926668769933,1.4369744164949871,2.0097178425064626,1.4228952036539249,1.9556069846613655,1.4499490265430706,1.9769060761139547
2018-08-08,0.0380445125380094,1.4268857248663058,1.9588577858321863,1.4431205081500853,2.022037637600576,1.412432338448,1.942163484156398,1.4390704346704657,1.9620550750241108
2018-08-09,-0.8115765173800651,1.4434000775533962,1.9846433863489976,1.477061145884968,2.0762107404431047,1.4237389467106578,1.9616490290099047,1.4451221219724513,1.9736528177367225
2018-08-10,-0.0815210921019225,1.380696709318254,1.8939971934393363,1.345471295653509,1.8711222312758342,1.3676877896502047,1.8789266489847793,1.416523305122782,1.9287967628084939
2018-08-13,0.0239836912050193,1.5627180954750262,2.1780461690203126,1.5580164566152541,2.2199139798346565,1.5212544694657315,2.129582143876605,1.5588345455280779,2.163020675858275
2018-08-14,0.239521072595485,1.463749717259085,2.0167782613070084,1.4128310853384127,1.9831868682178388,1.4354498666796,1.9835787707462043,1.4874908407766265,2.0386160491882617
2018-08-16,-1.2082266886428414,1.3946971152454481,1.9092009070832352,1.2940621594352046,1.7876400780173776,1.376069557939123,1.8881361914680388,1.4445337170075172,1.9660538740107298
2018-08-17,-0.0193732746283417,1.3711807970194398,1.8804755990113395,1.2830560779303468,1.7774765814920521,1.3627315587051618,1.872648753985951,1.4239172928664572,1.938850039700686
2018-08-20,-0.5634638699583167,1.793012866474193,2.536615336180543,1.7075228301763739,2.487147469358381,1.720078868306729,2.4511039116657747,1.8385027043574267,2.588161586958575
2018-08-22,0.2043796331866783,1.621467030117787,2.256674344382922,1.5039864393244198,2.1404068686164583,1.5691548122995378,2.1942691812171877,1.6642933073253423,2.3023340975504967
2018-08-23,0.0388821390074602,1.5948395879894537,2.211158126514475,1.5501551723054414,2.208900146039749,1.5421030654656738,2.1458921169563885,1.5922035761332456,2.191770763188222
2018-08-24,-0.1118269230428594,1.5009442080555482,2.065842923904012,1.4685207593123122,2.0678598591351083,1.466313878998108,2.0241001415609166,1.508665318801776,2.061356714663581
2018-08-27,0.2041114573626869,1.4211055564449189,1.9462214172010832,1.3462180497387342,1.8719324585992225,1.3975110134426862,1.9187851154398474,1.454991479437206,1.9807261395030409
2018-08-28,0.368288844268319,1.3687552633059605,1.8703157574028881,1.2635265678216678,1.7481627779434656,1.3532906130424176,1.85321782635047,1.4235515850228868,1.9351960336167153
2018-08-29,0.1932928020393867,1.3480333074474913,1.8443779484340328,1.2477409837935,1.7261083126115664,1.3408333698456516,1.8389189238564434,1.4083048244972765,1.9154258943444065
2018-08-30,-0.1594395796147696,1.371146118794357,1.8843104783935554,1.3009929674246947,1.8126009615046954,1.375908839449626,1.8946936586115761,1.415232372170092,1.9319158667046001
2018-08-31,-0.0628793945601131,1.3476279771902628,1.8462836654037602,1.2723949465397704,1.7609536223429556,1.3533727048395003,1.857429221393134,1.4031785603564373,1.908164762866032
2018-09-03,-1.050593320718535,1.3226102884568496,1.8118204787917598,1.2221745903109524,1.6937083347287185,1.3261164483188392,1.8186229411144779,1.390941210301295,1.8910642020494812
2018-09-04,0.2929403520506693,1.2977773465620326,1.7798497331670966,1.1452138544687913,1.5821927411645271,1.300761904778161,1.7857364452313043,1.378556807498958,1.8749890233927475
2018-09-05,-0.753612570811144,1.650232193677246,2.3351443398020426,1.5305168737697719,2.232780143070085,1.5888003883543858,2.2535725165378535,1.6927238439567076,2.381145368759023
2018-09-06,-0.3789467858152954,1.5534081435346283,2.176594631209906,1.4860050311216704,2.1420149300063582,1.5157579949044113,2.127440572763881,1.5766536461145642,2.19166471745211
2018-09-07,-0.6182476353643479,1.630543108278242,2.292733142741888,1.624462069757654,2.3598690273931693,1.5761427881110666,2.2211739745837757,1.6042915058887957,2.2388819828862423
2018-09-10,-0.4724379078400422,1.5520259396950193,2.1626812655904555,1.5732116383184238,2.2628791970885875,1.5080143603298142,2.1045840993351836,1.5262358484953584,2.1071942039318734
2018-09-11,-0.68525965289143,1.5737849168726123,2.195011754402594,1.6302018200421353,2.3470614760880877,1.524846311361749,2.1307638368522817,1.5268901655563345,2.11096569267642
2018-09-12,-0.2613329459968705,1.5385201271470952,2.136143727130901,1.6122977724295504,2.3077358385135702,1.494597267627343,2.078928821468548,1.4933897919828307,2.0546092779480185
2018-09-13,-0.9708814126960827,1.5910544268047067,2.2138632550754473,1.682832334641235,2.410558240560398,1.5379354222220025,2.14520963283465,1.529362978117441,2.1107556999394537
2018-09-14,-0.1423777317705595,1.5028425813255193,2.0734985895265385,1.5729673591921853,2.2262772976361944,1.4638523047682543,2.0236684700787224,1.4764893889503647,2.0215035525909113
2018-09-17,-1.264834948553219,1.7069006112679697,2.389905897139891,1.7740279264578223,2.5447092475877193,1.6342880974464642,2.2969260029009337,1.663361455917759,2.3148956812671466
2018-09-18,-0.2218382522989905,1.5686727542235943,2.172571705675349,1.5985736576661531,2.258488648384298,1.516944962472886,2.1063350415741295,1.5557445776937322,2.1406060975244903
2018-09-19,0.3557346571009817,1.914712644837862,2.7017594112683145,1.9209586786907682,2.7713600523406994,1.8118040805125868,2.571520326746328,1.9148043903679655,2.687666120811031
2018-09-20,-0.2576524150279124,1.72348789085392,2.3920020730367644,1.7355808661540495,2.4538453065047103,1.646906707226578,2.2945262907230193,1.721115075781563,2.372661234050594
2018-09-21,-0.1135777096798194,1.6230263553412303,2.236042964362778,1.6665285117801172,2.3352979655756636,1.5771909841318574,2.180271469643182,1.6053580581738391,2.1951773585076277
2018-09-24,-0.5854180687603291,1.5246582135606555,2.082978749665753,1.558794614844859,2.162626387408358,1.4908574919732251,2.042723922459705,1.5245840201479415,2.0711642244276764
2018-09-25,0.0103912298113906,1.4405689581067314,1.9543624646542854,1.4242945411047532,1.9544775192732182,1.418319196698237,1.9296608342076074,1.4710042774651926,1.987484989590044
2018-09-26,-0.0051954799336199,1.4873886510671903,2.0386259198910746,1.5001971996685954,2.089595808531218,1.4554652594319748,2.0005259832394886,1.4871857149710594,2.0282959193716987
2018-09-27,-0.1455831380719187,1.4133873932471943,1.9348832353961574,1.3642759934379398,1.8851155330544134,1.3916641390679654,1.9105009248622102,1.4487932307030238,1.976743794624035
2018-09-28,0.6637995644082324,1.3624741308702506,1.8656937724650067,1.2539843907437314,1.7213542765321916,1.348466124079418,1.8513169602153767,1.4254911261175076,1.9475364254809988
