date,r_log_BRVM,VaRGARCH_N,VaReGARCH_N,VaReGARCH_S,VaRgGARCH_N,VaRgGARCH_S,VaRaGARCH_N,VaRaGARCH_S
2022-09-23,-0.17872242409705,1.1185952389576823,1.1141102546953099,1.402045127168546,1.1791148870768822,1.4646197720039829,1.4308369072481486,1.4308369072481486
2022-09-26,-0.39722960724733003,1.034566376766584,0.9943649299824117,1.2753207785447376,1.082092960630393,1.3490137165437681,1.3177961197239125,1.3177961197239125
2022-09-27,-0.68186510047534,0.9874269570635089,0.9514670164460516,1.2148763642091192,1.0197233706929825,1.267528199767805,1.2424339005182976,1.2424339005182976
2022-09-28,0.034203904464800004,0.9860882864604765,0.9786337986377582,1.227473341914368,0.9916774798520137,1.2367177069676976,1.2302301988648974,1.2302301988648974
2022-09-29,0.36087038089778,1.0515436254563328,1.0765144064850114,1.3222030446922466,1.005150504649404,1.28232171250536,1.3102437549410841,1.3102437549410841
2022-09-30,-0.05356056123173,0.9916962514889632,0.9773083495571246,1.2205831466605894,0.9666529719673138,1.2163848739766379,1.2290658171348683,1.2290658171348683
2022-10-03,-1.0822033488708,0.9859213953966214,0.991921197136393,1.224908002591013,0.9828675509870548,1.2081543898872225,1.215564810511051,1.215564810511051
2022-10-04,-0.16753724230219,0.9501098255759258,0.917822380769136,1.1459589842426692,0.9513279633496802,1.1641781987822448,1.1618140199789433,1.1618140199789433
2022-10-05,-0.6977980953312,1.1730753334804462,1.1629379204564831,1.3961192680574035,1.0479559375930168,1.3874590264742908,1.4451549564284256,1.4451549564284256
2022-10-06,0.59911549986544,1.0742739731212687,1.0626900023875014,1.3091954737564315,0.9952968636471706,1.2930407036224225,1.3353801293791323,1.3353801293791323
2022-10-07,0.57591653362053,1.1049900560528028,1.1340615881807705,1.3881561358060939,1.0063197169887337,1.3198847680228007,1.3819970927083831,1.3819970927083831
2022-10-10,-0.97162363353337,1.1048176421985871,1.1603098631616564,1.4332786238694677,1.0739699679130987,1.355904328119744,1.3940861116740288,1.3940861116740288
2022-10-11,-0.3923034205774,1.0976142803617701,1.1692022523114673,1.4554178939032707,1.105476525826752,1.3662105482721618,1.3909231884421673,1.3909231884421673
2022-10-12,-0.9498646630459,1.2060030244763853,1.2789229510488354,1.5863698129309678,1.1161948254806322,1.4591078201906145,1.533053205019291,1.533053205019291
2022-10-13,-0.1508068450494,1.1194910959239814,1.1928677973751205,1.5140906419458644,1.0519272690054406,1.367653256769868,1.43209915868136,1.43209915868136
2022-10-14,0.01509092283857,1.2102426690480128,1.2861632360782311,1.6231517087347207,1.0789124000754724,1.4527792084701021,1.5484129267794549,1.5484129267794549
2022-10-17,0.5217490389087299,1.0937923564280703,1.1354539497026093,1.4645981014825806,1.013747288824976,1.3262388984126583,1.393201053287626,1.393201053287626
2022-10-18,-0.33581466538390004,1.013115261270715,1.0075548570555384,1.3125092059635988,0.9683410998450749,1.2393419268060522,1.2737760446173372,1.2737760446173372
