date,r_log_BRVM,VaRGARCH_N,VaRGARCH_S,VaReGARCH_N,VaReGARCH_S,VaRgGARCH_N,VaRgGARCH_S,VaRaGARCH_N,VaRaGARCH_S
2025-02-17,0.2567214928268166,0.9014412954068112,1.101251798514316,0.9424082681028542,1.1541613435047078,0.9263503599948847,1.1093384446444607,0.9428219356486434,1.1490597492935828
2025-02-18,0.4240784415706758,0.8780238854518421,1.0782818910077319,0.9250723593940526,1.137965987418373,0.9075321849480503,1.0901562295952083,0.9255593696802454,1.1325216375576876
2025-02-19,0.6310268991242745,0.8408313513345503,1.0399936690566285,0.8746448752946341,1.0857228750001162,0.8612149131168094,1.050261734338546,0.8694889967310053,1.0780563930994713
2025-02-20,1.2021700673871427,0.8312998262971761,1.0275354157097765,0.8681287162813183,1.0754779486007968,0.8547043079521779,1.0387431615939853,0.8649211376422616,1.0678278665305625
2025-02-21,0.8752192620510156,0.8540034772191625,1.0446187386976518,0.9013447379898991,1.1035464783515339,0.8960625930589362,1.0624934316973187,0.9029904590032002,1.0992483292103705
2025-02-24,-0.3443870081789319,1.001069966263434,1.1962161411360284,1.0293551582860991,1.2341388200056471,1.1221895080632112,1.2481284550288942,1.0366649681252993,1.237129688425561
2025-02-25,-1.0852127519337853,1.0192116558132471,1.2197577790979377,1.0602863301326455,1.2713583832722093,1.1444693721127692,1.2830902806720248,1.0727023169173573,1.280304255216577
2025-02-26,0.2965110433335658,0.9713953514047373,1.1697721711864175,1.0179863730014476,1.228957945247169,1.0515728823190305,1.213564838164098,1.0255595700866478,1.2342052161906407
2025-02-27,0.2235252568427168,1.0870284178424325,1.2982337804114712,1.1167758330743638,1.3395132313405202,1.0614318694268239,1.273351357807804,1.1313825451306774,1.3515251750032498
2025-02-28,0.4694924749394515,1.0032682275425648,1.209392884458835,1.0259541922499384,1.2469670832097943,0.9834872717067499,1.1940189638183747,1.0280453331191637,1.2494450100096384
2025-03-03,0.0888524424527712,0.9273342954791816,1.1293473234168552,0.940741805596473,1.1565886883690542,0.9133898930643797,1.1205393290007764,0.9319294567591418,1.1507512280492658
2025-03-04,-0.8507478158325485,0.8962582244569796,1.097333987951632,0.9196949005316927,1.1359431189923028,0.8969346373673676,1.0979665160249543,0.9134890466598281,1.12972889067704
2025-03-05,0.4537181674152434,0.8483379091865435,1.0487121508309265,0.8432771089526329,1.0576150343693507,0.847105079425135,1.0489063945762593,0.8342342685947032,1.0481552183200933
2025-03-06,0.3594478648901937,0.9499860305986496,1.150468750113852,0.951242629511694,1.1638283693967195,0.8857836291961555,1.1050630932550574,0.9505579373871029,1.1612257762232918
2025-03-07,0.1707125956598919,0.9111531775712833,1.1104088658997084,0.9284726286677413,1.1395406614555446,0.8755285927532375,1.0818215469729777,0.9250024400890138,1.1342830899387366
2025-03-10,-0.2288213289864555,0.8737906880597642,1.0699777994909225,0.8961371270428292,1.1039001020213501,0.8530992377978778,1.0510581967419559,0.8899500624700938,1.0960278173553233
2025-03-11,-0.2122125659489794,0.8350730158644646,1.0268277578846519,0.8412903424133826,1.0428594915673826,0.8187346698418524,1.0113701834200748,0.8332069476394437,1.0340912054521902
2025-03-12,-0.0034264763833615,0.8200131158002892,1.0044910785044756,0.8325366997085835,1.0252577684380304,0.7989847560451805,0.9858624119153683,0.8250859457517724,1.0161107604392052
2025-03-13,-0.3191765901401812,0.8068445113518541,0.9840447086351011,0.8224121989654687,1.0061351687934224,0.783030356779062,0.9630819856665871,0.8155865468155883,0.9975177779663988
2025-03-14,0.3465851143627656,0.7842437411151488,0.958915155814975,0.7799693242353961,0.9580446050521141,0.7640860859610817,0.9397203929389726,0.7735440133126695,0.9500794028621331
2025-03-17,0.0547945219189212,0.7931671554850951,0.9630846189012316,0.8003221490405159,0.9725517014068508,0.7639214125173067,0.9369781410320215,0.7966572225640033,0.966651041757111
2025-03-18,-0.03424305755475,0.7873086587159386,0.9580869896569326,0.796557545050502,0.969733628407253,0.7703682221391464,0.9396204501862359,0.79365910108243,0.9644542443852185
2025-03-19,-1.0500862530951225,0.7676253996292667,0.9354110108716867,0.7493642644091798,0.9154546511071494,0.7530528728324968,0.9186461098937153,0.7483965965987088,0.9139622272573245
2025-03-20,-1.3940908175386852,0.7544907641149448,0.9175633884356398,0.7259370780751759,0.8832903580546858,0.7406720528031899,0.9013496179200451,0.7266096686581209,0.8839238685166576
2025-03-21,-0.6372700028287882,0.9542723723499481,1.1247803170242627,0.9069224366443894,1.067188973166312,0.8496597608254937,1.0423564090818556,0.9162984558766646,1.0762234888951343
2025-03-24,0.4792116288331874,1.2094031773397425,1.4064914587330117,1.1270881998211815,1.3004911735652194,1.0389470871219302,1.2839455252609624,1.1541170581703968,1.3300493479240358
2025-03-25,-0.1794353546793628,1.1388224216830485,1.3491536764199907,1.1035585178225966,1.3016023202992333,0.9879909684527034,1.2391433175918465,1.123121413109376,1.3222386928823
2025-03-26,0.5128216366919308,1.0452090472998246,1.2572008301086812,1.0375845822555678,1.2460444993268736,0.94892134443533,1.1815858072517298,1.0451100392775554,1.253765356447512
2025-03-28,0.6982537185226073,0.9621556413500082,1.1751188677772977,0.9637800413699056,1.1764321738463406,0.8889413614253461,1.1171808161544843,0.962080115530693,1.175320479053855
2025-04-01,0.2050569838344769,0.9226591380913672,1.1299238133860245,0.9446952613349477,1.1563882249334727,0.8878388243133051,1.096617802237273,0.9377130748702145,1.14818993565359
2025-04-02,-0.0312527131634748,0.9305639573118858,1.137034595233908,0.9672378198777831,1.1816598157101326,0.9361315678598382,1.12834958352326,0.9605032525666686,1.171874056244331
2025-04-03,-0.0625347435609672,0.871002074676437,1.0716866250144574,0.8927479955090656,1.103675447172795,0.8767636670055136,1.067331478529948,0.883153139969334,1.0917262217468835
2025-04-04,0.3399947765880776,0.8281709943647343,1.0216957108955012,0.8341425533268063,1.0373719252515636,0.831243478188118,1.0190953242927587,0.8252335557204187,1.026637785383691
2025-04-07,-0.2739870269663673,0.8001915432008904,0.9852842300508774,0.7966778498769508,0.9906006712536742,0.7995580418284451,0.9826851711993452,0.7894890627910551,0.9808208138440718
2025-04-08,-0.0625325710840668,0.7921477952013954,0.9722310181868937,0.7938462760009611,0.9817228258309373,0.7948633775323878,0.9715712342390084,0.7874351150777475,0.9716213866475805
2025-04-09,-1.00236585346266,0.7953855341489754,0.9698145899989553,0.8061304186242026,0.9866715084286176,0.7851473028056706,0.9609587135098732,0.799644862799355,0.9763145995324977
2025-04-10,1.4980770687418412,0.7772061477320806,0.9466370673859266,0.7757560895679896,0.9495375330657322,0.7662372222590196,0.9372949908055878,0.7710544452622462,0.9415792067893389
2025-04-11,0.5517445632465925,0.9612180250601595,1.1320189019470799,0.9407257875162325,1.1085097891814268,0.8732224959748481,1.0680123625711637,0.9464860878526704,1.1122151022021043
2025-04-14,-1.2457339546254869,1.2008859680051935,1.3953033331328621,1.1393016219681567,1.3172377063689953,1.259072467072846,1.4067836649376968,1.1638035053328497,1.3411600500804697
2025-04-15,-0.2091394676344905,1.0941154533024213,1.303580108854457,1.07057974665227,1.273186529095358,1.1533424661147436,1.3247038542152838,1.0821321250225988,1.2838233507416388
2025-04-16,-0.2725368563228879,1.2374916460464576,1.464183334356554,1.1965643842801317,1.4197792813121193,1.1933768985589417,1.4262370236952906,1.2256294731633346,1.446303486818897
2025-04-17,0.9610436445836212,1.0965080532237939,1.3304956886285608,1.0718022283035182,1.3096492498578176,1.0652020895803924,1.3047727422985578,1.085141582699365,1.320975166239056
2025-04-18,-2.4734197819304184,1.0006186233580057,1.2310193767229418,0.9986860179083296,1.236415999981699,0.9748387225941563,1.2129581805942333,0.9995061805946346,1.2354376970248782
2025-04-22,1.557850558768843,1.046407085138742,1.2763101551302365,1.0579974882168302,1.2979130048222074,1.0774976537847605,1.2876409988987807,1.0628916779971258,1.298864768261724
2025-04-23,-0.1189768135588684,1.7674597791834932,2.0516935116710786,1.5181467821761547,1.7778687918599334,1.5309454352845617,1.8923983542898046,1.580591101443445,1.8442177516633498
2025-04-24,0.7951496174174167,1.7557226751069677,2.081740781356995,1.5375136523305144,1.8575395439543525,1.7087279403244207,2.038965061058832,1.6430186667915374,1.9680200324933201
2025-04-25,-0.2121186572967514,1.4852268094564642,1.7935494995037187,1.2797609646305326,1.5939077439128904,1.4459850178551716,1.7698722124768789,1.3578829397778498,1.6810322881263462
2025-04-28,-0.4885378038429404,1.3457720041804475,1.6506352412741587,1.2145884291472626,1.5318151730755816,1.3469852122087604,1.6528226648442774,1.2753181922961443,1.59954355637207
2025-04-29,0.6415866354154403,1.1736680487791895,1.4570684952424675,1.0836115440270304,1.3831944557344433,1.1704286567249689,1.4678333095057483,1.1172378651205332,1.4255674056587573
2025-04-30,-0.2226939923079821,1.090806321976097,1.366033864400677,1.053867953003622,1.3468485056402264,1.068539487392892,1.3689707712959165,1.071414301885432,1.3697670491033025
2025-05-02,0.8498290796205732,1.0449035305505527,1.3135344855543087,1.043503462404306,1.334782023557645,1.0492040328141656,1.3269637615174077,1.0514844660843174,1.3444629561876424
2025-05-05,-0.6132331653494907,0.969159610462301,1.217971337842358,0.9801307671315739,1.2598043364467046,0.9622685065910346,1.2309734523078737,0.9785106706035369,1.2599632528122293
2025-05-06,0.9924524290557766,1.026232825668374,1.2805833206822752,1.0430352243963668,1.3198270652554802,1.0523138622075383,1.2980389333190494,1.0465611110428172,1.323181319020748
2025-05-07,0.219976716188436,1.0283016846627997,1.2818668688302066,1.0594817468640347,1.3310625417446817,1.0124051069073956,1.275708502532756,1.0610303620778867,1.3309976151574356
