date,r_log_F,VaRGARCH_N,VaRGARCH_S,VaReGARCH_N,VaReGARCH_S,VaRgGARCH_N,VaRgGARCH_S,VaRaGARCH_N,VaRaGARCH_S
2020-07-02,-0.11111112254229001,1.1290138756609682,1.7346523576775488,1.0906717002184576,1.1840394398934941,1.1334168267023264,1.2320725685678482,1.2117785237145982,1.2117785237145982
2020-07-03,-0.40846696227791995,1.0931006834153845,1.8630452238288742,1.0523254627028613,1.1456497906040426,1.0965835376124913,1.1962052506550562,1.173352968693931,1.173352968693931
2020-07-06,-0.9158086621986,1.0534798081069874,1.6906247630076991,0.9844563892723186,1.0786910066243496,1.056745300417191,1.1578006542362584,1.1214323176010192,1.1214323176010192
2020-07-07,-0.48936668336643,1.0345340522127888,1.5448371455353833,0.9764537748584098,1.069216921294104,1.036911268227079,1.1379523728136076,1.1060677285164542,1.1060677285164542
2020-07-08,0.09429515078703,1.1093799814219558,1.490449096157293,1.0693635667042902,1.1569406289782118,1.1094037184374246,1.2022494631738474,1.1890372767766328,1.1890372767766328
2020-07-09,-0.41556538837676005,1.0922053581308706,1.3908465654041666,1.0670796340975859,1.1543517089589443,1.0919815005264548,1.1852823176594827,1.1781617069352393,1.1781617069352393
2020-07-10,-0.20843209819726002,1.0534560297922146,1.3073888692939202,1.015594052166734,1.10536744961748,1.0534514912180841,1.1480874089934718,1.1334187893111307,1.1334187893111307
2020-07-13,0.3030305349179,1.0330890801104666,1.2995634717864266,1.0037501913469051,1.0914542439717905,1.0329884466558974,1.1263688372112883,1.1147478322969842,1.1147478322969842
2020-07-14,-0.03782863672877,0.9990753486216716,1.309664634835459,0.9558953664311055,1.0431175700785134,0.9990856639336086,1.092875085311827,1.0727961159970427,1.0727961159970427
2020-07-15,-0.6833739578565,0.9884633705909218,1.2440372530705663,0.9543550272535978,1.0421587730952344,0.9889736092012021,1.0830180355120096,1.0671458458930776,1.0671458458930776
2020-07-16,-0.40080213975388,0.9548202173146759,1.2610959469394396,0.8912991982987414,0.9806440609596988,0.9554252168078052,1.0494612855684997,1.0216852476208962,1.0216852476208962
2020-07-17,0.62911274121074,0.9889533681326345,1.2219380128681137,0.9442999385042123,1.029630338214255,0.9886233609217235,1.078256920752128,1.0644580356786868,1.0644580356786868
2020-07-20,-0.60999045412694,0.9722717239734452,1.1813890811365189,0.9354323773097563,1.0197255475646416,0.9719163209198673,1.0614187137738949,1.0496863953490254,1.0496863953490254
2020-07-21,-0.1913876182284,1.0219595067717209,3.751147269648977,1.000379735871692,1.0855298562942826,1.0232106743711125,1.115797238041994,1.1105762771869787,1.1105762771869787
2020-07-22,-0.7692345623155701,1.0305723647377139,3.2683926710613287,1.025783137386147,1.1105550290701718,1.03114796684557,1.1232911775478485,1.1266156413441943,1.1266156413441943
2020-07-23,-0.07724990727922,0.9930084720816665,2.9787645997766683,0.9712761313895265,1.0588833012500536,0.9935289849151212,1.0888696797589221,1.0825793109757376,1.0825793109757376
2020-07-24,0.17372844828911,1.0375870630633537,2.593202519706235,1.0317601601700572,1.1141907750888438,1.0368945573922685,1.1263397822790158,1.1320057344854262,1.1320057344854262
