date,r_log_F,VaRGARCH_N,VaRGARCH_S,VaReGARCH_N,VaReGARCH_S,VaRgGARCH_N,VaRgGARCH_S,VaRaGARCH_N,VaRaGARCH_S
2022-01-20,0.4896917002060881,2.0366826997951004,2.253029801712712,2.095730123508213,2.3329994978950928,2.059401809007538,2.2842687955840564,2.026061064476356,2.241300013821094
2022-01-21,-1.1637059174593325,1.9920792207965299,2.2057824659242145,2.051289742649895,2.2838603886057562,2.0114481691859147,2.232296406831677,1.981713766357238,2.194126023145136
2022-01-24,-1.3881836331245312,1.9581525206219048,2.1707701852321235,2.025606761183107,2.2574274370917746,1.9771230440864884,2.1971618485122097,1.9467525429252293,2.1577482992933805
2022-01-25,-0.91409525670213,2.006281314982978,2.2198614294332666,2.083303081667376,2.3167288694911097,2.0183668470649283,2.2353887280901574,1.9944719799576056,2.2067338506350107
2022-01-26,0.6103243039664468,2.0844674753330175,2.3014034723703083,2.1605700589883967,2.3992752291387793,2.085277544707507,2.3015882962202503,2.0724085261179988,2.2890047202263064
2022-01-27,0.1057641558135667,2.0843995957977817,2.298962379760798,2.1770067563918025,2.4156571069794195,2.080476280093121,2.292546332387273,2.068699622978054,2.283320578975731
2022-01-28,0.8159013546788438,2.056427743379182,2.2699971614998167,2.1601937583526327,2.3979160374200594,2.054272093912246,2.266410888895722,2.0407066385753443,2.2540971921051125
2022-01-31,0.8612868067039753,2.003268710934089,2.213491081362201,2.086528146177518,2.316794216410649,2.0005962182672588,2.2092964911309942,1.9881780072075774,2.1973309302960056
2022-02-01,0.969814286369986,1.9978001454140721,2.2064989558377466,2.096451763784445,2.327216129915226,1.9993672959954454,2.2085241206350266,1.9790501880565603,2.1866864160565167
2022-02-02,-1.2691183031576887,1.9973941014274252,2.20398871996399,2.110338176445062,2.3417901222435282,2.003271740638221,2.212164796386703,1.9742803898866612,2.1803199088670886
2022-02-03,-0.4833767332027089,2.0116959031613466,2.219369652210356,2.1365254172034125,2.371073564237038,2.0236328443294336,2.236543663301012,1.9884620537327513,2.1958147664933345
2022-02-04,-0.9209379652663688,2.068979701113738,2.278483981381636,2.1978351637402387,2.4359341609502074,2.0710362770465265,2.2816457574940037,2.046254445114463,2.2578286389081184
2022-02-07,0.1188825184595328,2.031308892130532,2.239460302591132,2.1643153514083346,2.399766525323261,2.03146936959896,2.2398790894605933,2.0081265826082344,2.2170633135326927
2022-02-08,0.959082435366748,2.0365074068769142,2.2452032548631524,2.1821143278115356,2.4192672899199947,2.031710979804092,2.238430711363671,2.0111923119345168,2.220733244332312
2022-02-09,1.3506698839364804,1.9841463192382758,2.1885010485301066,2.107757074612708,2.3376591807970493,1.9788774681022148,2.18142717814657,1.9569489006309955,2.161281611720101
2022-02-10,-0.5173317280220529,1.9967882017930034,2.2003778462730725,2.132203570653296,2.3640352234088557,1.9976023266644645,2.2017948119035764,1.9648369318350394,2.1692437672003386
2022-02-11,1.3523291929948944,2.0699620910478207,2.278928227578144,2.203382412219655,2.4418491029437472,2.0821843573463,2.296103043963021,2.041150421973394,2.2524003992246153
2022-02-14,1.5738362674880515,2.0330675050542366,2.2391040915254328,2.171122114739875,2.406964621866195,2.042118931322063,2.2520678481840433,1.9990479883893355,2.206836218011371
2022-02-15,-0.7203822622600021,2.104477118062348,2.3146043720023766,2.2424096160096756,2.4831540143871953,2.125087371243023,2.3424822367541656,2.0803381615674734,2.2952698202563457
