Date,MSFT
2010-09-13,0.05148192476569587
2010-09-14,-0.003190608571831696
2010-09-15,0.0035886445381552224
2010-09-16,0.008325151814538677
2010-09-17,-0.004351882231117502
2010-09-20,0.008292077577269217
2010-09-21,-0.011071587489399534
2010-09-22,-0.021704695675677812
2010-09-23,-0.007341414083597805
2010-09-24,0.014225276923752705
2010-09-27,-0.002019936978299378
2010-09-28,-0.002023923226650155
2010-09-29,-0.007320311818739667
2010-09-30,-0.0004083166761968464
2010-10-01,-0.004501487552956375
2010-10-04,-0.01946602235045502
2010-10-05,0.018234640122664875
2010-10-06,0.0032800815568799126
2010-10-07,0.004084849982748358
2010-10-08,0.0016297103151562047
2010-10-11,0.0008138089897764083
2010-10-12,0.009712163454930128
2010-10-13,0.020331847253897164
2010-10-14,-0.0043502602946954684
2010-10-15,0.012211698992096596
2010-10-18,0.010903834099804971
2010-10-19,-0.028281633581453445
2010-10-20,0.008331756477881695
2010-10-21,0.004336540411806479
2010-10-22,-0.0015748752243948218
2010-10-25,-0.007513765002286068
2010-10-26,0.027795310773672796
2010-10-27,0.005774819859677176
2010-10-28,0.008791063794990735
2010-10-29,0.014730619459233166
2010-11-01,0.010443963335323603
2010-11-02,0.016194863255654685
2010-11-03,-0.013231038996109048
2010-11-04,0.004061246930860324
2010-11-05,-0.010742810651386353
2010-11-08,-0.001490278580286418
2010-11-09,0.005208018041266702
2010-11-10,-0.00037090926528767594
2010-11-11,-0.00969810694174141
2010-11-12,-0.015486701452854352
2010-11-15,-0.002668362459514271
2010-11-16,-0.00887113726956802
2010-11-17,-0.009342555975735425
2010-11-18,0.010503728808157366
2010-11-19,-0.005821930605485881
2010-11-22,0.0015558384862052255
2010-11-23,-0.023992875208055188
2010-11-24,0.009902508821314614
2010-11-26,-0.004740594906017423
2010-11-29,0.002372908594171107
2010-11-30,-0.001977611277620994
2010-12-01,0.030411624302502816
2010-12-02,0.032120877286502446
2010-12-03,0.004822772029041579
2010-12-06,-0.006683794729229452
2010-12-07,0.0011171037832424283
2010-12-08,0.013308712303978038
2010-12-09,-0.005524011257144999
2010-12-10,0.009555756706315097
2010-12-13,-0.0032974740209351042
2010-12-14,0.01348703148989983
2010-12-15,0.008292736201916822
2010-12-16,0.005014097057335895
2010-12-17,-0.0032208647952070633
2010-12-20,-0.0032307316627218172
2010-12-21,0.009305636452325315
2010-12-22,0.0042661560906042265
2010-12-23,0.0038941803015189952
2010-12-27,-0.008160336392123142
2010-12-28,-0.0021397883533520673
2010-12-29,-0.0014289242121767291
2010-12-30,-0.0042994244862036264
2010-12-31,0.0021518881988241943
2011-01-03,0.0025050259755132454
2011-01-04,0.003923618061148572
2011-01-05,-0.0032093798292117132
2011-01-06,0.028864943018818017
2011-01-07,-0.007662507565302387
2011-01-10,-0.013375926391066816
2011-01-11,-0.003905686914057846
2011-01-12,0.015531432626989904
2011-01-13,-0.012689114039318602
2011-01-14,0.0038941803015189952
2011-01-18,0.012640806272616042
2011-01-19,-0.0066519500757921
2011-01-20,-0.004223582105075588
2011-01-21,-0.011708598379123572
2011-01-24,0.012766233677140327
2011-01-25,0.00246350364432803
2011-01-26,0.011532821158737404
2011-01-27,0.003122012462413405
2011-01-28,-0.0395669441997705
2011-01-31,-0.000721126744993286
2011-02-01,0.009332447903000507
2011-02-02,-0.0017882678137889029
2011-02-03,-0.010433626703814272
2011-02-04,0.0043310902203230325
2011-02-07,0.015365345186942667
2011-02-08,0.0028331713895814107
2011-02-09,-0.01102238485037639
2011-02-10,-0.016946823143196402
2011-02-11,-0.009132369034824025
2011-02-14,-0.0007342714282349304
2011-02-15,-0.0040716280030690935
2011-02-16,0.002222984796657001
2011-02-17,0.007007011443680907
2011-02-18,-0.005528191815942069
2011-02-22,-0.017520857761105735
2011-02-23,0.0
2011-02-24,0.006746279178544824
2011-02-25,-0.008251819951302067
2011-02-28,0.0011290400009245963
2011-03-01,-0.01592708581978181
2011-03-02,-0.003063054176584389
2011-03-03,0.004590737290013502
2011-03-04,-0.009587806284735273
2011-03-07,-0.008902672433610351
2011-03-08,0.007359971958509384
2011-03-09,-0.0007719549714020404
2011-03-10,-0.018714254529840265
2011-03-11,0.010569827857306133
2011-03-14,0.0003890144352463885
2011-03-15,-0.011746778147442655
2011-03-16,-0.0239143946541427
2011-03-17,-0.0004032408476906503
2011-03-18,0.0008062187098070382
2011-03-21,0.02114584423276258
2011-03-22,-0.001184691143955476
2011-03-23,0.009441291177530585
2011-03-24,0.010516404872519756
2011-03-25,-0.007388980480284703
2011-03-28,-0.00823051601165649
2011-03-29,0.0031436927813415076
2011-03-30,0.0046968430511476955
2011-03-31,-0.008628471687379223
2011-04-01,0.0035390726499314675
2011-04-04,0.002743296304164253
2011-04-05,0.008962127928678496
2011-04-06,0.014249781539378652
2011-04-07,0.0019103736938156162
2011-04-08,-0.004973933212667603
2011-04-11,-0.0034583595934507753
2011-04-12,-0.013173722942152216
2011-04-13,-0.00038967598206776085
2011-04-14,-0.008227681288998664
2011-04-15,-0.0019685597991213753
2011-04-18,-0.011496352898208587
2011-04-19,0.002786491735718386
2011-04-20,0.023965403005338563
2011-04-21,-0.00936076682577519
2011-04-25,0.003520977372795971
2011-04-26,0.02239416926022144
2011-04-27,0.007228653114616723
2011-04-28,0.01243177193095194
2011-04-29,-0.030022685966511135
2011-05-02,-0.010082070289769368
2011-05-03,0.00582912260994247
2011-05-04,0.009639561373535685
2011-05-05,-0.01041489457873432
2011-05-06,0.003097251016941083
2011-05-09,-0.001547763937018351
2011-05-10,-0.006213667640606433
2011-05-11,-0.012149415990073907
2011-05-12,-0.0015786195049777095
2011-05-13,-0.01151938601831696
2011-05-16,-0.018548735455921905
2011-05-17,0.004495670806087528
2011-05-18,0.006909390926279482
2011-05-19,0.001214552457447817
2011-05-20,-0.009348206938496601
2011-05-23,-0.013152383906680677
2011-05-24,-0.0008277960882008422
2011-05-25,0.001654907496774018
2011-05-26,0.019648672564092
2011-05-27,0.0036413857980376013
2011-05-31,0.010046321652232858
2011-06-01,-0.023463836369505477
2011-06-02,-0.00863300455618594
2011-06-03,-0.012882130977898558
2011-06-06,0.004173432782393295
2011-06-07,0.0020807172494838417
2011-06-08,-0.005000104256703876
2011-06-09,0.0008348478070919416
2011-06-10,-0.010488482436283418
2011-06-13,0.013821436106870878
2011-06-14,0.007460283725045832
2011-06-15,-0.02001731141012425
2011-06-16,0.010892094102072064
2011-06-17,0.010775243618174965
2011-06-20,0.008619136195592061
2011-06-21,0.011781356767743707
2011-06-22,-0.004452799263013475
2011-06-23,-0.0008114694957768922
2011-06-24,-0.013488814149755217
2011-06-27,0.03636773146843773
2011-06-28,0.023530168521661454
2011-06-29,-0.007001040450030522
2011-06-30,0.01472377352028188
2011-07-01,0.0007686322322080194
2011-07-05,0.00038409468125446026
2011-07-06,0.011459188456142697
2011-07-07,0.01657279599816677
2011-07-08,0.005587661771141288
2011-07-11,-0.010830910137184626
2011-07-12,-0.0033854350035054295
2011-07-13,0.0033854350035054373
2011-07-14,-0.0060266224748840285
2011-07-15,0.011643761173220787
2011-07-18,-0.007120578873390262
2011-07-19,0.03510446909395175
2011-07-20,-0.01758293252695908
2011-07-21,0.001477163663406196
2011-07-22,0.01574246796624288
2011-07-25,0.013709047400396534
2011-07-26,0.006072263314275097
2011-07-27,-0.027072196097597437
2011-07-28,0.014168811865138048
2011-07-29,-0.011611262591413029
2011-08-01,-0.004755847174591236
2011-08-02,-0.01738478326709266
2011-08-03,0.004467148666481167
2011-08-04,-0.037083061283155624
2011-08-05,-0.010073762185822205
2011-08-08,-0.04785603723997865
2011-08-09,0.043954054972884
2011-08-10,-0.055458030015621836
2011-08-11,0.04009491137900316
2011-08-12,-0.003579606729382035
2011-08-15,0.016202764440717124
2011-08-16,9.701629761897804e-08
2011-08-17,-0.0039525806555018705
2011-08-18,-0.02323788414016889
2011-08-19,-0.025453457478231103
2011-08-22,-0.0029145752671847847
2011-08-23,0.030392389143730027
2011-08-24,0.007255399825244182
2011-08-25,-0.013342005865475251
2011-08-26,0.027300133782085678
2011-08-29,0.023097379052319303
2011-08-30,0.014979775332987012
2011-08-31,0.014007756101602292
2011-09-01,-0.01477004630881309
2011-09-02,-0.015766732022220512
2011-09-06,-0.011303893596236417
2011-09-07,0.019026048213040256
2011-09-08,0.00842602963788795
2011-09-09,-0.018476134269227625
2011-09-12,0.005810267645724331
2011-09-13,0.005777175587273169
2011-09-14,0.017510795688083128
2011-09-15,0.018321644041378725
2011-09-16,0.004804745475537797
2011-09-19,0.0033136480275195953
2011-09-20,-0.008488687844806301
2011-09-21,-0.0373841645498368
2011-09-22,-0.036438834464339764
2011-09-23,0.0
2011-09-26,0.015049542653500166
2011-09-27,0.009000340279841305
2011-09-28,-0.0035117339303455406
2011-09-29,-0.00509541748126325
2011-09-30,-0.022250099426394138
2011-10-03,-0.014568828673260086
2011-10-04,0.0324872653059179
2011-10-05,0.02147260931119397
2011-10-06,0.017231606429452897
2011-10-07,-0.003422161677072624
2011-10-10,0.025946139377183312
2011-10-11,0.0022246438994937942
2011-10-12,-0.0014830020171880713
2011-10-13,0.008127302237918091
2011-10-14,0.0033058935502156615
2011-10-17,-0.010691100825017003
2011-10-18,0.012156896087492595
2011-10-19,-0.00661283835686291
2011-10-20,-0.0033226175562826054
2011-10-21,0.004428039995941485
2011-10-24,0.0011034782219413054
2011-10-25,-0.014074077620503112
2011-10-26,-0.008239927975146435
2011-10-27,0.02451848902659753
2011-10-28,-0.009957441823177739
2011-10-31,-0.013057979023278399
2011-11-01,-0.024326185526558332
2011-11-02,0.000768834980512085
2011-11-03,0.019795760015580546
2011-11-04,-0.01061030666886155
2011-11-07,0.020735976088068153
2011-11-08,0.013343380304826036
2011-11-09,-0.03598607841686794
2011-11-10,0.0030491810416971975
2011-11-11,0.023689591155005567
2011-11-14,-0.005590059392201468
2011-11-15,0.006754174476843003
2011-11-16,-0.025375380564859173
2011-11-17,-0.020539315127516167
2011-11-18,-0.009441545988171707
2011-11-21,-0.01192824784512962
2011-11-22,-0.008435484374606896
2011-11-23,-0.012992690997048157
2011-11-25,-0.006971318035008062
2011-11-28,0.023186049119369587
2011-11-29,-0.001206987355215557
2011-11-30,0.029355663169169415
2011-12-01,-0.0117975764128982
2011-12-02,-0.0023761160728404474
2011-12-05,0.01885317094890309
2011-12-06,-0.0015572675260494867
2011-12-07,-0.0023415543160637416
2011-12-08,-0.007842775785940883
2011-12-09,0.011741597628054157
2011-12-12,-0.00742031766856252
2011-12-13,0.009752865831619413
2011-12-14,-0.0066216221376025905
2011-12-15,-0.001173199011341182
2011-12-16,0.017068073360034294
2011-12-19,-0.018242172322459234
2011-12-20,0.019395340900198482
2011-12-21,-0.010426420788829903
2011-12-22,0.0019388702192330303
2011-12-23,0.008487550569596974
2011-12-27,0.0003842191908026907
2011-12-28,-0.00848474893790525
2011-12-29,0.007716350498749139
2011-12-30,-0.002308556241631928
2012-01-03,0.03072500229622269
2012-01-04,0.023260994759801236
2012-01-05,0.010167302867440697
2012-01-06,0.015415029453639944
2012-01-09,-0.013249856899731639
2012-01-10,0.0035986740709799086
2012-01-11,-0.004319965553733003
2012-01-12,0.010050344659355453
2012-01-13,0.00888931310169307
2012-01-17,0.00035359901834126797
2012-01-18,-0.0010621235170345418
2012-01-19,-0.00390384368930685
2012-01-20,0.05500219066459821
2012-01-23,0.0006730771735625
2012-01-24,-0.013204803429993
2012-01-25,0.007470352354437912
2012-01-26,-0.0020318105083616377
2012-01-27,-0.009195000624535472
2012-01-30,0.012916811234391447
2012-01-31,-0.0027053893240213274
2012-02-01,0.012116985460037078
2012-02-02,0.002005326942589297
2012-02-03,0.009636501576309159
2012-02-06,-0.0013236394394844642
2012-02-07,0.0049544589008703455
2012-02-08,0.010162512622769631
2012-02-09,0.0035810917948135776
2012-02-10,-0.008813411148872624
2012-02-13,0.002619701553108231
2012-02-14,-0.004288324090268387
2012-02-15,-0.006633392242366524
2012-02-16,0.04043554398453593
2012-02-17,-0.0012788926972784331
2012-02-21,0.006061518072720431
2012-02-22,-0.005422061155643155
2012-02-23,0.0031930979465561605
2012-02-24,0.003500209266006091
2012-02-27,-0.0041379363531944754
2012-02-28,0.016450676474845903
2012-02-29,-0.00408704296909382
2012-03-01,0.017179530533472438
2012-03-02,-0.00652440152090355
2012-03-05,-0.008766790163568045
2012-03-06,-0.007575843970841797
2012-03-07,0.008832783816293646
2012-03-08,0.005324798304293767
2012-03-09,-0.0006247453460406502
2012-03-12,0.0015618133340124245
2012-03-13,0.019471887818959966
2012-03-14,0.003056325799479932
2012-03-15,0.002438175622171576
2012-03-16,-0.007639233283558176
2012-03-19,-0.012345817803076026
2012-03-20,-0.006543151487989827
2012-03-21,-0.002503879723904635
2012-03-22,0.0028164527488965295
2012-03-23,0.00031217232104874135
2012-03-26,0.017957702323179312
2012-03-27,-0.002150597814901819
2012-03-28,-0.010199404967983694
2012-03-29,-0.0021768985116587024
2012-03-30,0.004348993256939705
2012-04-02,0.0009296592491513583
2012-04-03,-0.010898455291797157
2012-04-04,-0.02312037768231912
2012-04-05,0.009883468137650196
2012-04-09,-0.013414556384325057
2012-04-10,-0.02046492025077933
2012-04-11,-0.003946301141767575
2012-04-12,0.020545328057688602
2012-04-13,-0.005502320298240516
2012-04-16,0.008725260146529768
2012-04-17,0.011516400964411177
2012-04-18,-0.009587766973517911
2012-04-19,-0.004183678946583642
2012-04-20,0.04446586248179341
2012-04-23,-0.009296595324833934
2012-04-24,-0.006246069570450145
2012-04-25,0.008733674683764375
2012-04-26,-0.0027987836241957155
2012-04-27,-0.0040571144504398336
2012-04-30,0.0012500969740661652
2012-05-01,-0.0003126050413799083
2012-05-02,-0.006581738149745567
2012-05-03,-0.0012587507951582948
2012-05-04,-0.024865872076019632
2012-05-07,-0.010709136647655663
2012-05-08,-0.004905962166692967
2012-05-09,0.008488563744463787
2012-05-10,-0.0006506146211016136
2012-05-11,0.01357090553543367
2012-05-14,-0.015524502633911362
2012-05-15,-0.008897499548864934
2012-05-16,-0.01031451945613266
2012-05-17,-0.006038720792982831
2012-05-18,-0.015256771793727673
2012-05-21,0.01626574753326042
2012-05-22,0.0003361800985354502
2012-05-23,-0.02208344978789784
2012-05-24,-0.001374881107095847
2012-05-25,-0.0003444096361812982
2012-05-29,0.017059934580535653
2012-05-30,-0.007470546371563298
2012-05-31,-0.00512582811304087
2012-06-01,-0.025677886115704273
2012-06-04,0.003508658368609347
2012-06-05,-0.0014018681060058815
2012-06-06,0.029037801013565442
2012-06-07,-0.004097224612419042
2012-06-08,0.014266788278548994
2012-06-11,-0.02562065769037666
2012-06-12,0.013404662376407955
2012-06-13,-0.005477851877110451
2012-06-14,0.007183406477525373
2012-06-15,0.022911951573482508
2012-06-18,-0.00601378450567601
2012-06-19,0.028412593967282233
2012-06-20,0.0074636211941442486
2012-06-21,-0.025872493421126297
2012-06-22,0.018408872226982
2012-06-25,-0.027407996775741867
2012-06-26,0.005009187314135612
2012-06-27,0.004984220368748108
2012-06-28,-0.008655324779793175
2012-06-29,0.022480506154178324
2012-07-02,-0.0009809402202318562
2012-07-03,0.006523352362187973
2012-07-05,-0.001953004423483063
2012-07-06,-0.01675177705730221
2012-07-09,-0.006313277972342813
2012-07-10,-0.008704664917228542
2012-07-11,-0.01490530131118885
2012-07-12,-0.023132436489263
2012-07-13,0.026199265374535777
2012-07-16,0.0017000021867374876
2012-07-17,0.007445021052314145
2012-07-18,0.02628662492842124
2012-07-19,0.007199041833492748
2012-07-20,-0.018095521469892347
2012-07-23,-0.028284784974584386
2012-07-24,-0.004449973631666068
2012-07-25,-0.011038348082454684
2012-07-26,0.011381446644269372
2012-07-27,0.020367275173266496
2012-07-30,-0.004040013941008545
2012-07-31,-0.005752364249799
2012-08-01,-0.0020380086034189767
2012-08-02,-0.007508793641016893
2012-08-03,0.01900300033670801
2012-08-06,0.006700291532601517
2012-08-07,0.010297630146129557
2012-08-08,0.0023104402199855987
2012-08-09,0.005589159188872408
2012-08-10,-0.002626324958522775
2012-08-13,-0.0009865835042260126
2012-08-14,-0.001989436726817075
2012-08-15,0.0023205193959200793
2012-08-16,0.019023461142278913
2012-08-17,0.00389098996588735
2012-08-20,-0.005191617836701834
2012-08-21,0.0019501525808737071
2012-08-22,-0.008477299099150749
2012-08-23,-0.009210540255511056
2012-08-24,0.009865245896200086
2012-08-27,0.004244663488866834
2012-08-28,-0.0019569931571720304
2012-08-29,0.0006525484497242607
2012-08-30,-0.010825119481437209
2012-08-31,0.016356597260020356
2012-09-04,-0.01405028715265952
2012-09-05,0.0
2012-09-06,0.031100529394871675
2012-09-07,-0.012841156455417231
2012-09-10,-0.007459056591459141
2012-09-11,0.002276080351851191
2012-09-12,-0.0003247373587865606
2012-09-13,0.005184577907906733
2012-09-14,0.008688834766470753
2012-09-17,0.0
2012-09-18,-0.0009615612941317256
2012-09-19,-0.004178279594850274
2012-09-20,0.012800291307011848
2012-09-21,-0.008301593162213336
2012-09-24,-0.013232269930194065
2012-09-25,-0.01275165934105993
2012-09-26,-0.007265616824112257
2012-09-27,-0.0003314119221435958
2012-09-28,-0.013351375838973653
2012-10-01,-0.009113874563487993
2012-10-02,0.0057481115020349225
2012-10-03,0.0067207968195427134
2012-10-04,0.005676687119892734
2012-10-05,-0.006012101349987737
2012-10-08,-0.002347840260516598
2012-10-09,-0.016932189394424726
2012-10-10,-0.010298743061915316
2012-10-11,-0.0010358394228326395
2012-10-12,0.00859851219175166
2012-10-15,0.010560533536439489
2012-10-16,-0.0006779276799844582
2012-10-17,0.0033849709823680608
2012-10-18,-0.0030461119554339366
2012-10-19,-0.029585894568595634
2012-10-22,-0.022599564503388767
2012-10-23,0.0017838498214580577
2012-10-24,-0.0053621537004375905
2012-10-25,-0.0007168049702870517
2012-10-26,0.011766870226607879
2012-10-31,0.011630019733033571
2012-11-01,0.03376161926345658
2012-11-02,-0.0006779413018469705
2012-11-05,0.004397011687551243
2012-11-06,0.007733037607092166
2012-11-07,-0.02646950167547479
2012-11-08,-0.009328070573644466
2012-11-09,0.000693757160344648
2012-11-12,-0.02138570016359938
2012-11-13,-0.03268236510413088
2012-11-14,-0.009271409616720792
2012-11-15,-0.006729330296719395
2012-11-16,-0.005264526343477055
2012-11-19,0.007886832284335768
2012-11-20,-0.0007482241353990631
2012-11-21,0.00894529800034862
2012-11-23,0.027448878140276144
2012-11-26,-0.011254200356513071
2012-11-27,-0.0113826510554985
2012-11-28,0.010286822210073867
2012-11-29,-0.015098848938338258
2012-11-30,-0.012320767929271666
2012-12-03,-0.007162831670387639
2012-12-04,-0.0022729604044779157
2012-12-05,0.011312598068773704
2012-12-06,0.0022468880704139514
2012-12-07,-0.010152249125933105
2012-12-10,0.017977894407632637
2012-12-11,0.014007330877624952
2012-12-12,-0.0029327653523506217
2012-12-13,-0.004783781735960224
2012-12-14,-0.011127790236467705
2012-12-17,0.010758904564771524
2012-12-18,0.016831869677290074
2012-12-19,-0.009112747267586686
2012-12-20,0.013457358682770431
2012-12-21,-0.008344124629560488
2012-12-24,-0.014309261423857295
2012-12-26,-0.007418924228913103
2012-12-27,0.0037162981279025287
2012-12-28,-0.01532441548311064
2012-12-31,0.006008179010348742
2013-01-02,0.03350213048041524
2013-01-03,-0.013486705375132302
2013-01-04,-0.018892766086256434
2013-01-07,-0.0018717102373614037
2013-01-08,-0.005259127792013925
2013-01-09,0.005633679081818645
2013-01-10,-0.00902952506200374
2013-01-11,0.013886499297157786
2013-01-14,0.0022342104239870806
2013-01-15,0.011829621972748302
2013-01-16,-0.0062667153843501845
2013-01-17,0.007735833786274095
2013-01-18,0.0
2013-01-22,-0.003676588474436279
2013-01-23,0.016801134860566554
2013-01-24,0.0007240150351708371
2013-01-25,0.00900759666214332
2013-01-28,0.0010755712982439436
2013-01-29,0.003576397001999937
2013-01-30,-0.005728527224034547
2013-01-31,-0.014466900267306973
2013-02-01,0.017335435862226727
2013-02-04,-0.017699578617128345
2013-02-05,0.002184078686846365
2013-02-06,-0.005835075372835235
2013-02-07,-0.0021973963620888753
2013-02-08,0.009848929186020093
2013-02-11,0.01118946024761981
2013-02-12,0.0007176055604372749
2013-02-13,0.0053656476328449625
2013-02-14,0.000356987392635882
2013-02-15,-0.0010706667252369296
2013-02-19,0.009672371778607613
2013-02-20,-0.006437954367956628
2013-02-21,-0.013728625913398554
2013-02-22,0.009774167522647512
2013-02-25,-0.014148743598495049
2013-02-26,0.0
2013-02-27,0.015947917199690135
2013-02-28,-0.00035935565987035205
2013-03-01,0.00538128692468461
2013-03-04,0.007129656010911061
2013-03-05,0.007079681930833907
2013-03-06,-0.009212751947572786
2013-03-07,0.0017774697841059241
2013-03-08,-0.0049870177630472355
2013-03-11,-0.0046536844904893114
2013-03-12,0.0014343926226541993
2013-03-13,0.0003582769044775257
2013-03-14,0.00784803272640481
2013-03-15,-0.003559028198674575
2013-03-18,0.002136953316636816
2013-03-19,0.0028429658092857736
2013-03-20,0.0049559905752622315
2013-03-21,-0.007443017702264183
2013-03-22,0.004968300991819417
2013-03-25,-0.003191257946117897
2013-03-26,0.0
2013-03-27,0.007430017830129627
2013-03-28,0.008423914050134328
2013-04-01,0.0
2013-04-02,0.006618957414345429
2013-04-03,-0.008368025034029393
2013-04-04,0.0013994328930485534
2013-04-05,0.003490530284328694
2013-04-08,-0.0038402049492528654
2013-04-09,0.03505516514788611
2013-04-10,0.022375132394353278
2013-04-11,-0.04526263616861258
2013-04-12,-0.005196395210996276
2013-04-15,-0.0034795172436933655
2013-04-16,0.009712219093983803
2013-04-17,-0.00484435952505227
2013-04-18,-0.0013883423252380779
2013-04-19,0.033473235605414015
2013-04-22,0.03498687060768931
2013-04-23,-0.007488132715969734
2013-04-24,0.037207330127121234
2013-04-25,0.005651650303782892
2013-04-26,-0.004707462977662159
2013-04-29,0.02546723802072759
2013-04-30,0.014914369185126227
2013-05-01,-0.011546769648497403
2013-05-02,0.013357697798076
2013-05-03,0.009902784421192119
2013-05-06,0.0077334151992076924
