Date,GS
2011-07-07,0.00833011999077151
2011-07-08,-0.006912069646440603
2011-07-11,-0.015483112504248211
2011-07-12,-0.013037559543862681
2011-07-13,-0.002996836325826897
2011-07-14,-0.0002312839419396843
2011-07-15,0.002076399571314118
2011-07-18,-0.0063967051294456295
2011-07-19,-0.006516242944121987
2011-07-20,0.03261627251172465
2011-07-21,0.02109432593934161
2011-07-22,-0.0006637732410036852
2011-07-25,0.009987354300282136
2011-07-26,0.005465355197528642
2011-07-27,-0.02115205437527748
2011-07-28,0.00827908263951839
2011-07-29,-0.00642541993351092
2011-08-01,-0.006093876959569865
2011-08-02,-0.02200676108296412
2011-08-03,0.0064563220599429235
2011-08-04,-0.045302444891434056
2011-08-05,-0.008352858864575185
2011-08-08,-0.061953854505290826
2011-08-09,0.04218772882261095
2011-08-10,-0.10642048501156295
2011-08-11,0.06796566418312353
2011-08-12,-0.013897912478879825
2011-08-15,0.022581635700987916
2011-08-16,-0.019153318472051525
2011-08-17,0.0032460721294898
2011-08-18,-0.03568238314009336
2011-08-19,-0.012272038463310136
2011-08-22,-0.0481151147498219
2011-08-23,0.0032810646627594088
2011-08-24,0.031774816638708195
2011-08-25,-0.004270182154024177
2011-08-26,0.017239142680020646
2011-08-29,0.037929762571234926
2011-08-30,-0.004677420856817968
2011-08-31,0.008988929133722828
2011-09-01,-0.03555840995725406
2011-09-02,-0.04653680002033287
2011-09-06,-0.023628674685056788
2011-09-07,0.035513274117613645
2011-09-08,-0.033316222548957594
2011-09-09,-0.02453713408928205
2011-09-12,0.006531312402184916
2011-09-13,0.011303509105661972
2011-09-14,0.004314096892928375
2011-09-15,0.032283422344473484
2011-09-16,-0.004455578561856842
2011-09-19,-0.025248919927205262
2011-09-20,-0.021213034848767506
2011-09-21,-0.04739816194325594
2011-09-22,-0.04045602544250249
2011-09-23,0.012687968776108166
2011-09-26,0.04076343253155161
2011-09-27,0.004127057601751115
2011-09-28,-0.03298420603189603
2011-09-29,0.03619350663458235
2011-09-30,-0.054740411534458376
2011-10-03,-0.04843072550384001
2011-10-04,0.04874769605807066
2011-10-05,-0.0030708430708901798
2011-10-06,0.037877772132352876
2011-10-07,-0.05499205654938112
2011-10-10,0.036544898419908246
2011-10-11,0.005807560806269738
2011-10-12,0.02461685807492732
2011-10-13,-0.030320948509783223
2011-10-14,0.00601432451639252
2011-10-17,0.0017560056853020345
2011-10-18,0.05374148994137167
2011-10-19,-0.014381767991149886
2011-10-20,0.0006941402981959287
2011-10-21,0.01212132115918455
2011-10-24,0.018343992463493594
2011-10-25,-0.03463799798212666
2011-10-26,0.0569869142681611
2011-10-27,0.09048474545359235
2011-10-28,-0.0046497742378331566
2011-10-31,-0.05600158265624863
2011-11-01,-0.05642292627779002
2011-11-02,0.024706529507774785
2011-11-03,0.014499249823901928
2011-11-04,-0.024822233152800386
2011-11-07,0.005032810705574248
2011-11-08,0.028112957438193375
2011-11-09,-0.08562283033166493
2011-11-10,-0.0017069611262367868
2011-11-11,0.021476356842192772
2011-11-14,-0.023589039841072867
2011-11-15,0.0046223192710655074
2011-11-16,-0.04249454417191085
2011-11-17,-0.03458702641296794
2011-11-18,-0.0047757202635562955
2011-11-21,-0.006659310726502264
2011-11-22,-0.021029867778844826
2011-11-23,-0.017035019236105252
2011-11-25,0.009737807583972804
2011-11-28,0.022615386495434757
2011-11-29,-0.0180766386469019
2011-11-30,0.07638900588534735
2011-12-01,-0.015029312898007284
2011-12-02,0.029426318177563915
2011-12-05,0.026083194136076383
2011-12-06,0.013334685387600373
2011-12-07,0.038494365459237026
2011-12-08,-0.05082771453571431
2011-12-09,0.015196200562469307
2011-12-12,-0.03429267941321907
2011-12-13,-0.030975856733420706
2011-12-14,-0.019013622156608522
2011-12-15,-0.014582509255614889
2011-12-16,-0.01978110434935059
2011-12-19,-0.026998978173356773
2011-12-20,0.036718104234210784
2011-12-21,0.01114923860159905
2011-12-22,0.02596414468123273
2011-12-23,-0.006694450744922344
2011-12-27,-0.020356954249412897
2011-12-28,-0.019559278262631763
2011-12-29,0.009826857756283383
2011-12-30,-0.0063929054369997644
2012-01-03,0.05308300530156071
2012-01-04,-0.006523216256276738
2012-01-05,-0.0016896250293882385
2012-01-06,-0.012340730805899808
2012-01-09,0.013503015817447535
2012-01-10,0.03772068645199272
2012-01-11,0.014437898095555386
2012-01-12,0.014430417432755414
2012-01-13,-0.022482069895864692
2012-01-17,-0.013018457248932688
2012-01-18,0.06567045831972829
2012-01-19,0.03179643732062647
2012-01-20,0.009795852211331864
2012-01-23,-0.0050707161899339855
2012-01-24,0.0062654366831220885
2012-01-25,-0.005526501962022203
2012-01-26,0.0026750098432501324
2012-01-27,0.02914008702573955
2012-01-30,-0.01842017634362246
2012-01-31,0.015732301966207
2012-02-01,0.017606813232494918
2012-02-02,-0.0005289729477806472
2012-02-03,0.035860333050590006
2012-02-06,-0.0011917332622844346
2012-02-07,-0.012083430508844917
2012-02-08,0.0014644296423850756
2012-02-09,-0.0023271344262717525
2012-02-10,-0.015305121004680651
2012-02-13,0.003586560093978192
2012-02-14,-0.014600006705411457
2012-02-15,0.0026541381715922516
2012-02-16,0.01377730419228122
2012-02-17,0.010145619984177725
2012-02-21,0.006192442892355407
2012-02-22,-0.019655353650230047
2012-02-23,0.012513509721642451
2012-02-24,0.0006040968392957201
2012-02-27,0.0031021696537372628
2012-02-28,0.010558710682051935
2012-02-29,-0.0169648919569739
2012-03-01,0.0507151967198282
2012-03-02,-0.009705764932670944
2012-03-05,-0.011149079790253806
2012-03-06,-0.04270971695484571
2012-03-07,0.023733313785719256
2012-03-08,0.0065928454187806655
2012-03-09,0.0010236957067325924
2012-03-12,-0.002560867702460507
2012-03-13,0.06253830671224721
2012-03-14,-0.03405653011696645
2012-03-15,0.022101696625560417
2012-03-16,-0.0010571705335598821
2012-03-19,0.011083086649112768
2012-03-20,0.013742598272907318
2012-03-21,-0.00023798323531068648
2012-03-22,-0.009970997839213368
2012-03-23,0.011478003101314868
2012-03-26,0.014867522926620691
2012-03-27,-0.013679412998663194
2012-03-28,0.00023757829164347758
2012-03-29,-0.020790664118829814
2012-03-30,0.0049163741821683015
2012-04-02,0.004252634077194961
2012-04-03,-0.017689557383045503
2012-04-04,-0.02266567507685371
2012-04-05,-0.016473747382969712
2012-04-09,-0.008339688546430132
2012-04-10,-0.02124617030408009
2012-04-11,0.011887871474499552
2012-04-12,0.037749908135235724
2012-04-13,-0.045022340815441514
2012-04-16,0.0226798922967423
2012-04-17,-0.007416992181095314
2012-04-18,-0.013179352660687614
2012-04-19,-0.015114297081823436
2012-04-20,-0.010263786528831002
2012-04-23,-0.0061555161919372966
2012-04-24,0.020898592354032703
2012-04-25,-0.0011396999890629909
2012-04-26,0.005075721188368793
2012-04-27,-0.0013102575565876937
2012-04-30,0.006447356458506013
2012-05-01,0.001561887347334857
2012-05-02,-0.013618911964939574
2012-05-03,-0.019885466756123925
2012-05-04,-0.02303724371069098
2012-05-07,0.009587927602406354
2012-05-08,-0.006107236814743857
2012-05-09,-0.019201270018552496
2012-05-10,-0.009082332770202461
2012-05-11,-0.04020688267141622
2012-05-14,-0.023378599043540647
2012-05-15,0.001001603553601607
2012-05-16,-0.016863240504703163
2012-05-17,-0.011470396022599217
2012-05-18,-0.016514256053238693
2012-05-21,0.01062507050716331
2012-05-22,0.010513567648345238
2012-05-23,0.005215722784961635
2012-05-24,-0.012108927868833483
2012-05-25,-0.0016535813615379564
2012-05-29,0.016692923065660874
2012-05-30,-0.033774937051424966
2012-05-31,0.01145540998967281
2012-06-01,-0.03249735418734193
2012-06-04,-0.01786131464238288
2012-06-05,0.01320904946787851
2012-06-06,0.029386867251720378
2012-06-07,-0.010161152247420984
2012-06-08,0.0057285951892204695
2012-06-11,-0.01857617541521129
2012-06-12,0.013273685512573328
2012-06-13,-0.014136407700269697
2012-06-14,0.011794051068427487
2012-06-15,0.019422165441537544
2012-06-18,-0.021449323727406367
2012-06-19,0.028844006145454296
2012-06-20,0.0018657982081512427
2012-06-21,-0.02783045534339097
2012-06-22,-0.0028793490102145764
2012-06-25,-0.026076715002197815
2012-06-26,-0.0020851061195701283
2012-06-27,0.0243093941517802
2012-06-28,0.0023560474252614485
2012-06-29,0.025034012595975475
2012-07-02,0.013161824458150485
2012-07-03,0.015020655785902049
2012-07-05,-0.027556507546495967
2012-07-06,-0.004702823232636371
2012-07-09,-0.010529433737793893
2012-07-10,-0.0023318925818755325
2012-07-11,0.009293563762093953
2012-07-12,-0.011736534988459963
2012-07-13,0.03562649301836613
2012-07-16,0.002562862464506161
2012-07-17,0.003066487672639501
2012-07-18,-0.015116731194627198
2012-07-19,-0.015769652337185882
2012-07-20,-0.00888171846949174
2012-07-23,-0.010676602732018226
2012-07-24,0.013963725386052858
2012-07-25,0.015648908700841836
2012-07-26,0.021648194921486622
2012-07-27,0.03585741611891697
2012-07-30,-0.007505285395685725
2012-07-31,0.00019844718082244125
2012-08-01,-0.008060098638796299
2012-08-02,-0.02304339773379681
2012-08-03,0.03189610938637742
2012-08-06,0.010246526946115723
2012-08-07,0.01188719577429588
2012-08-08,-0.007193476447482982
2012-08-09,0.010674707889339384
2012-08-10,-0.0056144403971210375
2012-08-13,0.005710492063843869
2012-08-14,-0.003383085059137952
2012-08-15,-0.0012604251611279232
2012-08-16,0.0034851295315452557
2012-08-17,0.0010623290219977663
2012-08-20,0.016085902558071366
2012-08-21,0.00037970977691363346
2012-08-22,-0.006190813956181281
2012-08-23,-0.005652782042672603
2012-08-24,0.008419971698376012
2012-08-27,0.0015231623962981824
2012-08-28,0.003528578290624948
2012-08-29,0.004749476630708353
2012-08-30,-0.0077053312545104615
2012-08-31,0.009504050135168115
2012-09-04,0.006505503077704455
2012-09-05,0.032635288234224395
2012-09-06,0.03222028827980432
2012-09-07,0.024276156015814537
2012-09-10,-0.014285568815809379
2012-09-11,0.01737515025060598
2012-09-12,0.01319564833393844
2012-09-13,0.020343151686916396
2012-09-14,0.005701980035950062
2012-09-17,-0.012103497894436623
2012-09-18,-0.0001667586822090866
2012-09-19,-0.007199618179823216
2012-09-20,-0.01174772173666728
2012-09-21,-0.007766134765430349
2012-09-24,-0.0010284232776005995
2012-09-25,-0.026946681795978547
2012-09-26,-0.003707426339686897
2012-09-27,0.018834956641925027
2012-09-28,-0.013542856025309774
2012-10-01,0.027589315241434088
2012-10-02,0.003331729346016361
2012-10-03,0.0056129213031191165
2012-10-04,0.0167366982702111
2012-10-05,-0.004932921380997633
2012-10-08,0.0012563924521084683
2012-10-09,0.0014220331826979187
2012-10-10,0.0037544831049852036
2012-10-11,0.015781055297890915
2012-10-12,-0.01478209418337873
2012-10-15,0.03514856007500317
2012-10-16,-0.010334378659173723
2012-10-17,0.01370238461852314
2012-10-18,0.0018392857309530639
2012-10-19,-0.012300769149815753
2012-10-22,-0.006899454145591513
2012-10-23,-0.031189110731394
2012-10-24,0.006449612539511571
2012-10-25,-0.0004174836566044272
2012-10-26,-0.0023414969787499567
2012-10-31,0.02439854926235241
2012-11-01,0.019900241225394962
2012-11-02,-0.012897931686673213
2012-11-05,0.006711639165357361
2012-11-06,0.01733726721799755
2012-11-07,-0.06774903108528656
2012-11-08,-0.023237780754749266
2012-11-09,0.007605453392478668
2012-11-12,0.00934069906894616
2012-11-13,-0.006589250939226248
2012-11-14,-0.019332584539453537
2012-11-15,0.01044945343874695
2012-11-16,0.0034589416683354778
2012-11-19,0.021014146709429932
2012-11-20,-0.0017770746637360358
2012-11-21,-0.00330799139119911
2012-11-23,0.021932820252868378
2012-11-26,0.005222858843579737
2012-11-27,-0.021141461983478087
2012-11-28,0.011971032534560761
2012-11-29,-0.005040581557139576
2012-11-30,-0.007948841982872042
2012-12-03,0.005165773709227517
2012-12-04,-0.015491089106369153
2012-12-05,0.004706553235870086
2012-12-06,0.000597381338977281
2012-12-07,-0.005389994543417458
2012-12-10,0.0037674370238129275
2012-12-11,0.01568686273725584
2012-12-12,-0.006499303264617093
2012-12-13,0.003466237229596174
2012-12-14,0.007231096646362105
2012-12-17,0.034015954185983396
2012-12-18,0.03407194494931596
2012-12-19,-0.004078296869387399
2012-12-20,0.019224674482135017
2012-12-21,-0.009916353495690276
2012-12-24,-0.007032156862156788
2012-12-26,-0.002983593384129779
2012-12-27,-0.0038611191277588244
2012-12-28,-0.009120262271375926
2012-12-31,0.01612190104247944
2013-01-02,0.0316362170115828
2013-01-03,-0.005483909899923093
2013-01-04,0.02689921717043766
2013-01-07,-0.001860098706592983
2013-01-08,-0.00905300342368196
2013-01-09,0.009499789400081485
2013-01-10,0.022452923588089688
2013-01-11,-0.0017486020278154565
2013-01-14,-0.00731902955517028
2013-01-15,-0.003974972199468059
2013-01-16,0.03976250274357724
2013-01-17,-0.0005670717972406857
2013-01-18,0.024102425261842128
2013-01-22,0.010330951798985596
2013-01-23,-0.002675943752689009
2013-01-24,-0.0041303194273744044
2013-01-25,-0.0034548995580243385
2013-01-28,-0.002148753814104765
2013-01-29,0.02025858996525576
2013-01-30,0.0003394859624425201
2013-01-31,0.004813626210925946
2013-02-01,0.013702663907366582
2013-02-04,-0.01600463082662526
2013-02-05,0.01966724227825835
2013-02-06,0.00444290439660912
2013-02-07,-0.005707229693573104
2013-02-08,0.00887867965215999
2013-02-11,0.004212821535100032
2013-02-12,0.012208458618973482
2013-02-13,0.0026566437944162257
2013-02-14,0.009083358197702349
2013-02-15,-0.006045806004371259
2013-02-19,0.023339481774463888
2013-02-20,-0.02211460150911179
2013-02-21,-0.028101116509503022
2013-02-22,0.021052341527567794
2013-02-25,-0.042692589234223075
2013-02-26,0.005760105228835208
2013-02-27,0.024362416014294654
2013-02-28,-0.012541179115935034
2013-03-01,0.005128835398257586
2013-03-04,0.010901632975269976
2013-03-05,0.005112400979427266
2013-03-06,0.007619990114273521
2013-03-07,0.01602532779116046
2013-03-08,-0.023514274563346794
2013-03-11,0.0020892073127168004
2013-03-12,-0.009503799651391151
2013-03-13,0.000395052427939313
2013-03-14,0.013794404957111601
2013-03-15,0.0053098052347776105
2013-03-18,-0.018840778792559833
2013-03-19,-0.02067968821932162
2013-03-20,0.00862979421035484
2013-03-21,-0.032150400187684766
2013-03-22,0.008356305728369238
2013-03-25,-0.0033475800685756193
2013-03-26,0.0029384151685497304
2013-03-27,0.008832018788659161
2013-03-28,-0.004678210601789484
2013-04-01,-0.007571756415210216
2013-04-02,0.00437271637938664
2013-04-03,-0.02254552317756864
2013-04-04,-0.002933058419876294
2013-04-05,0.004883503823946151
2013-04-08,0.000904449237077639
2013-04-09,0.01859939048988962
2013-04-10,0.019866977358745954
2013-04-11,-0.002612991715661605
2013-04-12,0.0003356323416732973
2013-04-15,-0.017999272655998395
2013-04-16,-0.016244845386140065
2013-04-17,-0.024588385594321117
2013-04-18,-0.014326790505394097
2013-04-19,0.0008651528556498629
2013-04-22,0.00575033761842897
2013-04-23,0.024217159774873345
2013-04-24,0.006902003044006071
2013-04-25,0.005750395754450975
2013-04-26,-0.004500286671920634
2013-04-29,0.00691533117708147
2013-04-30,0.006593541657669891
2013-05-01,-0.023972302333068525
2013-05-02,0.007405394559751035
2013-05-03,0.011763299428577697
