Date,SPY
2011-03-31,-0.00135657660617256
2011-04-01,0.004214356754582236
2011-04-04,0.0008261243610261825
2011-04-05,-0.0001498623426646168
2011-04-06,0.0031468600756145897
2011-04-07,-0.0025470240346636675
2011-04-08,-0.0034556814732058768
2011-04-11,-0.0030156688860091103
2011-04-12,-0.0075020818085774375
2011-04-13,-7.598634394606083e-05
2011-04-14,0.000760509481333642
2011-04-15,0.0036416189395434427
2011-04-18,-0.011271877917830147
2011-04-19,0.005727824099248242
2011-04-20,0.013540499260291538
2011-04-21,0.00509529353589378
2011-04-25,-0.0010470616080185081
2011-04-26,0.008568315680020724
2011-04-27,0.0065074814358870876
2011-04-28,0.0032380384949483657
2011-04-29,0.0023483027650117554
2011-05-02,-0.0015402829645284725
2011-05-03,-0.0036035638180204463
2011-05-04,-0.006652982942821634
2011-05-05,-0.009089136891644825
2011-05-06,0.0044053646849035455
2011-05-09,0.003867418866096305
2011-05-10,0.0085001368494038
2011-05-11,-0.010580575338762487
2011-05-12,0.0047493849151730985
2011-05-13,-0.007728968186600832
2011-05-16,-0.006361544727964737
2011-05-17,-0.00015068674524598987
2011-05-18,0.008896607900452087
2011-05-19,0.0023787046971532814
2011-05-20,-0.0079758429146078
2011-05-23,-0.011669248899754072
2011-05-24,-0.0008331074896710831
2011-05-25,0.003328723660420757
2011-05-26,0.004596999793556395
2011-05-27,0.0038274248494461626
2011-05-31,0.010356987209856349
2011-06-01,-0.02271650233815777
2011-06-02,-0.0010624609225489048
2011-06-03,-0.009994213467829964
2011-06-06,-0.01063778339830837
2011-06-07,-0.0006201994543721662
2011-06-08,-0.004196147544935013
2011-06-09,0.0076019955502155115
2011-06-10,-0.014007663066285203
2011-06-13,0.000783195411806669
2011-06-14,0.012606377917374218
2011-06-15,-0.017945696885066045
2011-06-16,0.0022023041798193118
2011-06-17,0.002979849254331461
2011-06-20,0.005102745106255631
2011-06-21,0.013610792351094546
2011-06-22,-0.0060434469232227015
2011-06-23,-0.0028799704292951245
2011-06-24,-0.011681152489649394
2011-06-27,0.008871411229218239
2011-06-28,0.012968567153406751
2011-06-29,0.008527458267466165
2011-06-30,0.009517317078041328
2011-07-01,0.01466784178900386
2011-07-05,-0.0008217602687457591
2011-07-06,0.001195326039476109
2011-07-07,0.010321609532283251
2011-07-08,-0.0071171471001022345
2011-07-11,-0.018245869991915145
2011-07-12,-0.00432839732687949
2011-07-13,0.003342584190608123
2011-07-14,-0.006926226772520471
2011-07-15,0.005787962500574109
2011-07-18,-0.008234898135956749
2011-07-19,0.016101157082284677
2011-07-20,-0.0006029564259041561
2011-07-21,0.013775959898979673
2011-07-22,0.0006689407571484531
2011-07-25,-0.005588005818906879
2011-07-26,-0.003743427611329539
2011-07-27,-0.020687777232834617
2011-07-28,-0.002914135739421034
2011-07-29,-0.006858044772623396
2011-08-01,-0.004262022513944823
2011-08-02,-0.02587960776513036
2011-08-03,0.005404201610691521
2011-08-04,-0.04797390496627255
2011-08-05,-0.0014979752429303969
2011-08-08,-0.0673405230267036
2011-08-09,0.04545042889183194
2011-08-10,-0.04518315186623002
2011-08-11,0.043905412067818964
2011-08-12,0.006710530188648444
2011-08-15,0.020944104853091144
2011-08-16,-0.008575330157539033
2011-08-17,0.0006684505202170919
2011-08-18,-0.04407574860668922
2011-08-19,-0.016465565027756476
2011-08-22,0.0007983878339595155
2011-08-23,0.032380985208314186
2011-08-24,0.013986034541697362
2011-08-25,-0.015361015726232118
2011-08-26,0.014429219067078818
2011-08-29,0.028331349824890547
2011-08-30,0.0026331934324177434
2011-08-31,0.004427932160516853
2011-09-01,-0.010528319923589506
2011-09-02,-0.025882002769107477
2011-09-06,-0.007323922424648146
2011-09-07,0.027816861182785754
2011-09-08,-0.010445865267930638
2011-09-09,-0.026559423788399983
2011-09-12,0.006449188818610921
2011-09-13,0.009129545527513855
2011-09-14,0.013748989638333925
2011-09-15,0.01711010176211263
2011-09-16,0.005901293558976443
2011-09-19,-0.010007188124099564
2011-09-20,-0.001164506430877423
2011-09-21,-0.029901244724662795
2011-09-22,-0.032857811985900244
2011-09-23,0.006007071868839787
2011-09-26,0.02350147910840223
2011-09-27,0.011121801442189943
2011-09-28,-0.020629790060431318
2011-09-29,0.00787230070999321
2011-09-30,-0.025306705056158337
2011-10-03,-0.02887051288489127
2011-10-04,0.021686286065153174
2011-10-05,0.01834585013041962
2011-10-06,0.01792926441617793
2011-10-07,-0.0067183758554131435
2011-10-10,0.0328987974715555
2011-10-11,0.0010027315495080445
2011-10-12,0.008733879920364979
2011-10-13,-0.0019890858269816653
2011-10-14,0.01694890848782579
2011-10-17,-0.019275733013625448
2011-10-18,0.019357694119998718
2011-10-19,-0.011899946368784962
2011-10-20,0.004366250207725523
2011-10-21,0.01880892996523838
2011-10-24,0.01218657085939327
2011-10-25,-0.01963516499284728
2011-10-26,0.010107364904560457
2011-10-27,0.03424176512731993
2011-10-28,-0.00023326620793825227
2011-10-31,-0.02440134973179287
2011-11-01,-0.028284120602801242
2011-11-02,0.016179789511793413
2011-11-03,0.01806310179973244
2011-11-04,-0.006117475204107838
2011-11-07,0.0061965802150390084
2011-11-08,0.012749159841683358
2011-11-09,-0.03760801114665101
2011-11-10,0.009374353674024349
2011-11-11,0.018647613511095906
2011-11-14,-0.009519209307587529
2011-11-15,0.004929607620499622
2011-11-16,-0.01599016163241784
2011-11-17,-0.016004204165450685
2011-11-18,-0.001064886013218911
2011-11-21,-0.019202841244148203
2011-11-22,-0.003935509624073251
2011-11-23,-0.022312941490589745
2011-11-25,-0.001889291617765821
2011-11-28,0.028555308251067293
2011-11-29,0.0028359608433202897
2011-11-30,0.04032572901781428
2011-12-01,-0.00016037459891076126
2011-12-02,-0.0008802765514852054
2011-12-05,0.010833205513171767
2011-12-06,0.0003167691196221393
2011-12-07,0.003715626194614553
2011-12-08,-0.022180719627144723
2011-12-09,0.016800545053002578
2011-12-12,-0.014704909436721349
2011-12-13,-0.009382931995555852
2011-12-14,-0.010703325114723803
2011-12-15,0.0036079550440342996
2011-12-16,0.0014815460696389535
2011-12-19,-0.01074945150217014
2011-12-20,0.0298115643718397
2011-12-21,0.0019348145172182758
2011-12-22,0.008819604659953434
2011-12-23,0.00890087022565016
2011-12-27,0.000790940642505922
2011-12-28,-0.013210151841959929
2011-12-29,0.01028089765099643
2011-12-30,-0.004928506710127628
2012-01-03,0.01581056146283422
2012-01-04,0.0015676541370305975
2012-01-05,0.00265903398081561
2012-01-06,-0.002580708098599641
2012-01-09,0.0024244539973745484
2012-01-10,0.008633042639504124
2012-01-11,0.0005420081591212401
2012-01-12,0.0023964520586007235
2012-01-13,-0.005186689180929592
2012-01-17,0.003873448440564458
2012-01-18,0.010995692896486914
2012-01-19,0.005262001942442935
2012-01-20,0.003720594321982178
2012-01-23,-0.0025799902768043432
2012-01-24,-0.0011406040451778063
2012-01-25,0.008333367068073208
2012-01-26,-0.005143185501909217
2012-01-27,-0.0004553293203839761
2012-01-30,-0.0034194381415491347
2012-01-31,-0.0003805528965547702
2012-02-01,0.008718718229882755
2012-02-02,0.001583833211081042
2012-02-03,0.013921534278604772
2012-02-06,-0.0006686179286601857
2012-02-07,0.0025251984385259046
2012-02-08,0.0029630888434609656
2012-02-09,0.0012568104905887635
2012-02-10,-0.0074154716764729765
2012-02-13,0.007415471676473055
2012-02-14,-0.0012568104905888375
2012-02-15,-0.0046706965899476465
2012-02-16,0.011012321444747406
2012-02-17,0.0026426340516207446
2012-02-21,0.00043972506366006265
2012-02-22,-0.003229915649357236
2012-02-23,0.004401452233340002
2012-02-24,0.0021932328969579713
2012-02-27,0.001678504701267573
2012-02-28,0.0029118921545237156
2012-02-29,-0.003933385280542028
2012-03-01,0.0051686264682159625
2012-03-02,-0.0030541176499362705
2012-03-05,-0.004086982818149682
2012-03-06,-0.014733186719602512
2012-03-07,0.006951668507175652
2012-03-08,0.009899769862717048
2012-03-09,0.003860248477508374
2012-03-12,7.27775709362535e-05
2012-03-13,0.01786527719439383
2012-03-14,-0.0010714040016625605
2012-03-15,0.005773061022792354
2012-03-16,0.0013831903675531108
2012-03-19,0.0039126401935427445
2012-03-20,-0.0029150040834661746
2012-03-21,-0.0016394648947475742
2012-03-22,-0.007229469932769005
2012-03-23,0.0032279709749468005
2012-03-26,0.013937226141878065
2012-03-27,-0.003111641082384299
2012-03-28,-0.004971421499167263
2012-03-29,-0.0017100620275925283
2012-03-30,0.004128380178298654
2012-04-02,0.007287739585475336
2012-04-03,-0.00409723989435094
2012-04-04,-0.009960185881915504
2012-04-05,-0.0005011447663075508
2012-04-09,-0.011294785591338407
2012-04-10,-0.016927089368879742
2012-04-11,0.008061593231233056
2012-04-12,0.012981191637057625
2012-04-13,-0.011959750003036188
2012-04-16,-0.0006564097532029287
2012-04-17,0.014703301594024155
2012-04-18,-0.0033850504241148887
2012-04-19,-0.00644134539914956
2012-04-20,0.001668517178536706
2012-04-23,-0.008444362922418885
2012-04-24,0.003794493294044147
2012-04-25,0.013598178599675175
2012-04-26,0.006945048256626334
2012-04-27,0.0016396330394168998
2012-04-30,-0.003710536389246567
2012-05-01,0.006200579394358509
2012-05-02,-0.002988879681094259
2012-05-03,-0.0076544751010948365
2012-05-04,-0.016290133320381414
2012-05-07,0.0007298596243742713
2012-05-08,-0.004020017048200763
2012-05-09,-0.005949643781742343
2012-05-10,0.0020607751072222384
2012-05-11,-0.003018814389284345
2012-05-14,-0.0111226922054372
2012-05-15,-0.005758034822246024
2012-05-16,-0.003832126912097153
2012-05-17,-0.01494211834749414
2012-05-18,-0.008595706119775295
2012-05-21,0.01704203111992491
2012-05-22,0.001741741317506971
2012-05-23,0.0005291739137858684
2012-05-24,0.001963767970420045
2012-05-25,-0.0032496431269577303
2012-05-29,0.012038895380716045
2012-05-30,-0.014616133462718938
2012-05-31,-0.0022032215422773944
2012-06-01,-0.025499599127437083
2012-06-04,-0.0004681743971353327
2012-06-05,0.007543962125284825
2012-06-06,0.02221923094881289
2012-06-07,0.0006065482716900141
2012-06-08,0.007919787131193283
2012-06-11,-0.012778657389047097
2012-06-12,0.011425225795168088
2012-06-13,-0.006415088903587847
2012-06-14,0.010544373497988443
2012-06-15,0.010175654754306287
2012-06-18,0.0019360925641032129
2012-06-19,0.009626200608811924
2012-06-20,-0.0016222504281828906
2012-06-21,-0.02269479374145775
2012-06-22,0.007672689407660172
2012-06-25,-0.016165068636295354
2012-06-26,0.005013441065087466
2012-06-27,0.008975955762571241
2012-06-28,-0.002857370768117549
2012-06-29,0.024620676923031427
2012-07-02,0.003008144226437164
2012-07-03,0.006571266857765719
2012-07-05,-0.004522258833906254
2012-07-06,-0.009548912453754709
2012-07-09,-0.0012553994662095635
2012-07-10,-0.00875841308754414
2012-07-11,0.00014893575692679384
2012-07-12,-0.00485654939140421
2012-07-13,0.016638531405200198
2012-07-16,-0.0023602343760114847
2012-07-17,0.006843268997038393
2012-07-18,0.00738004364684549
2012-07-19,0.0026169709691638786
2012-07-20,-0.009190369256088704
2012-07-23,-0.010163692741239778
2012-07-24,-0.008623841088078926
2012-07-25,0.00022421506941980733
2012-07-26,0.016362714471421427
2012-07-27,0.018264778581081793
2012-07-30,0.0
2012-07-31,-0.007018880071299192
2012-08-01,-0.000871665995352302
2012-08-02,-0.006928588349545731
2012-08-03,0.019638721726321064
2012-08-06,0.0019357084133974926
2012-08-07,0.005001061467964852
2012-08-08,0.0012111757374424798
2012-08-09,0.0008539559380001761
2012-08-10,0.0016340091985984995
2012-08-13,-0.0004972905259313428
2012-08-14,0.00014240276791268488
2012-08-15,0.001135541002778473
2012-08-16,0.007351352990513892
2012-08-17,0.0013372009757260527
2012-08-20,7.063390599180671e-05
2012-08-21,-0.003028872467287582
2012-08-22,0.0004230734492672257
2012-08-23,-0.008212846956915676
2012-08-24,0.006024787588885756
2012-08-27,0.00021206950380556693
2012-08-28,-0.0009899742584270812
2012-08-29,0.0007779047546215379
2012-08-30,-0.007233947867539642
2012-08-31,0.004757640107084516
2012-09-04,-0.0009213570740128958
2012-09-05,-0.0008515492006923934
2012-09-06,0.02009344624326543
2012-09-07,0.003887768998622142
2012-09-10,-0.005697632684605705
2012-09-11,0.0027832574773917975
2012-09-12,0.003330117760859408
2012-09-13,0.015121241949974133
2012-09-14,0.004424625561836283
2012-09-17,-0.003401834329475592
2012-09-18,-0.0008186640007922135
2012-09-19,0.0005460483229111273
2012-09-20,6.825981111305454e-05
2012-09-21,-0.00041807377440771854
2012-09-24,-0.0015093028931705643
2012-09-25,-0.010698845885485775
2012-09-26,-0.005637273680203253
2012-09-27,0.009377235066989289
2012-09-28,-0.004642797825656328
2012-10-01,0.0026359316085282298
2012-10-02,0.0010390032954412127
2012-10-03,0.00407427920852767
2012-10-04,0.007142351194608227
2012-10-05,6.849149525993094e-05
2012-10-08,-0.0034269642259038926
2012-10-09,-0.00993657750475939
2012-10-10,-0.006400268776165966
2012-10-11,0.000557820955151139
2012-10-12,-0.003283843551701663
2012-10-15,0.008293618862304493
2012-10-16,0.010082498523892107
2012-10-17,0.004524105409776867
2012-10-18,-0.0026020716883404546
2012-10-19,-0.016804810575804907
2012-10-22,0.00013919288417988619
2012-10-23,-0.01397341770163306
2012-10-24,-0.0028325586320871185
2012-10-25,0.0029031950471618165
2012-10-26,-0.0005660481151806545
2012-10-31,0.0
2012-11-01,0.010416263084950368
2012-11-02,-0.008931239574492319
2012-11-05,0.0020465820019709377
2012-11-06,0.007795100634829338
2012-11-07,-0.022924924637273983
2012-11-08,-0.01209720966737115
2012-11-09,0.0008687424576713138
2012-11-12,0.0007960908206245197
2012-11-13,-0.0034774320478413354
2012-11-14,-0.013591022833675684
2012-11-15,-0.001693233901234113
2012-11-16,0.004925261005045112
2012-11-19,0.020036842755366466
2012-11-20,0.00043120081170918616
2012-11-21,0.0018661612114899595
2012-11-23,0.01353281787823098
2012-11-26,-0.002124446969246301
2012-11-27,-0.005117601788911073
2012-11-28,0.008020112253820422
2012-11-29,0.004654965742370042
2012-11-30,0.0002106476040294019
2012-12-03,-0.004936302825000564
2012-12-04,-0.0014147036878088585
2012-12-05,0.0017681691358200468
2012-12-06,0.0033864113913519987
2012-12-07,0.0030243721884598445
2012-12-10,0.0004210011030440793
2012-12-11,0.00678569629937091
2012-12-12,0.0004877253264725681
2012-12-13,-0.006150538155131738
2012-12-14,-0.0037234088626648333
2012-12-17,0.01168378184281979
2012-12-18,0.011067594399791285
2012-12-19,-0.00745705472118955
2012-12-20,0.005735931742754428
2012-12-21,-0.0091187656066454
2012-12-24,-0.0030861992912593
2012-12-26,-0.004223733584045093
2012-12-27,-0.001341540365676152
2012-12-28,-0.010867012176600356
2012-12-31,0.016853854414226616
2013-01-02,0.025307047820002187
2013-01-03,-0.002261880679913337
2013-01-04,0.004382082770401553
2013-01-07,-0.00273645239975797
2013-01-08,-0.0028815671232961322
2013-01-09,0.0025386560115377714
2013-01-10,0.007918564597812018
2013-01-11,-6.815924145622988e-05
2013-01-14,-0.0006800274353014081
2013-01-15,0.0006800274353013644
2013-01-16,-0.0001362024485145915
2013-01-17,0.0064395305827021744
2013-01-18,0.0022276139839137233
2013-01-22,0.005379097111027369
2013-01-23,0.001607885488904563
2013-01-24,0.00026732466605366826
2013-01-25,0.005606722735413499
2013-01-28,-0.0011985423551773566
2013-01-29,0.003923624204804328
2013-01-30,-0.003923624204804226
2013-01-31,-0.002468811500621496
2013-02-01,0.010234255643937639
2013-02-04,-0.011303635075031463
2013-02-05,0.010046831968940743
2013-02-06,0.0007283643717178295
2013-02-07,-0.001323807462019817
2013-02-08,0.00554842935132476
2013-02-11,-0.00019712527696233683
2013-02-12,0.0016452543362457633
2013-02-13,0.0008549335038047086
2013-02-14,0.0009197795776672518
2013-02-15,-0.0011823522562148376
2013-02-19,0.007466163240659878
2013-02-20,-0.012541180633185555
2013-02-21,-0.0060976464882797786
2013-02-22,0.009724826762116971
2013-02-25,-0.019210116803169457
2013-02-26,0.00682248688588802
2013-02-27,0.01251949253801176
2013-02-28,-0.0019769309160299034
2013-03-01,0.0032929054139880475
2013-03-04,0.005310704440299342
2013-03-05,0.00891938273075027
2013-03-06,0.0013598929308653385
2013-03-07,0.0018103392248973414
2013-03-08,0.0042555658486393725
2013-03-11,0.0037885143749127877
2013-03-12,-0.0022456656229326486
2013-03-13,0.0014120009649196642
2013-03-14,0.005309435469773131
2013-03-15,-0.0013211772807919786
2013-03-18,-0.005533901052682549
2013-03-19,-0.0023256604880504805
2013-03-20,0.006961490189711014
2013-03-21,-0.008579696330987993
2013-03-22,0.008001139324006201
2013-03-25,-0.004186143235435248
2013-03-26,0.00797048969375165
2013-03-27,0.0
2013-03-28,0.0030688180042138264
2013-04-01,-0.003965854765781384
2013-04-02,0.004922378649456416
2013-04-03,-0.010190456817802354
2013-04-04,0.004050123854405747
2013-04-05,-0.004501376680209313
2013-04-08,0.006744276188072145
2013-04-09,0.0034511816386814916
2013-04-10,0.012174457785469548
2013-04-11,0.0032717885104735006
2013-04-12,-0.0024528822131129574
2013-04-15,-0.023446447934119062
2013-04-16,0.014654358309392672
2013-04-17,-0.014718698516386013
2013-04-18,-0.006273411657429334
2013-04-19,0.008655468786911478
2013-04-22,0.004428169301335219
2013-04-23,0.010257032288762674
2013-04-24,0.0006328768671416468
2013-04-25,0.004045960305709608
2013-04-26,-0.0017681125111378717
2013-04-29,0.006675970516043613
