Date,XOM
2010-06-22,-0.019030056420677708
2010-06-23,-0.013654449401330154
2010-06-24,-0.017001355801269616
2010-06-25,-0.016279519874510734
2010-06-28,-0.01071693779771641
2010-06-29,-0.02038769856829311
2010-06-30,-0.003847465016806889
2010-07-01,-0.008092887607424024
2010-07-02,-0.0007068982029123361
2010-07-06,0.015609893379102737
2010-07-07,0.016741007873384405
2010-07-08,0.0064822299055039235
2010-07-09,-0.0005107317605158163
2010-07-12,0.002718311446929868
2010-07-13,0.00811111109783023
2010-07-14,-0.002696205737241504
2010-07-15,0.00016889377129699284
2010-07-16,-0.022350419867723344
2010-07-19,0.008076811143919508
2010-07-20,0.008860089684304252
2010-07-21,-0.01331998525450424
2010-07-22,0.020587824642517273
2010-07-23,0.0057088814622984286
2010-07-26,0.011156779139372557
2010-07-27,0.006930905938690427
2010-07-28,0.0016430837060107779
2010-07-29,-0.0094019243091104
2010-07-30,-0.010998338459635262
2010-08-02,0.03716899446783256
2010-08-03,0.012514313318723368
2010-08-04,0.0
2010-08-05,-0.00015960280884088347
2010-08-06,-0.01187014026618796
2010-08-09,0.007715599295282154
2010-08-10,-0.008361670682400573
2010-08-11,-0.018050695129763653
2010-08-12,-0.0026527827452021216
2010-08-13,-0.005327458918992696
2010-08-16,-0.0005010006643947326
2010-08-17,0.015576189345491168
2010-08-18,-0.011077221523545556
2010-08-19,-0.014400710458654464
2010-08-20,-0.006769721487444026
2010-08-23,0.010305442554006368
2010-08-24,-0.009456163326474611
2010-08-25,-0.0005095975676640128
2010-08-26,-0.007326179827517786
2010-08-27,0.022321153232344505
2010-08-30,-0.013468239632305035
2010-08-31,0.0018625898306801442
2010-09-01,0.02999758419310484
2010-09-02,0.0024592182294803414
2010-09-03,0.00424869927166096
2010-09-07,-0.012635922969611375
2010-09-08,0.0032976738385141697
2010-09-09,0.0049259850000929195
2010-09-10,0.002453922783784376
2010-09-13,-0.0032730493782215896
2010-09-14,0.00016347373158789394
2010-09-15,-0.0001634737315878109
2010-09-16,-0.0004920460446687144
2010-09-17,-0.0031216628954549774
2010-09-20,0.012589305466183745
2010-09-21,-0.0001621509997629191
2010-09-22,-0.0014634494096798676
2010-09-23,-0.004894289539725997
2010-09-24,0.009764074268142603
2010-09-27,-0.0006482180295619631
2010-09-28,0.005655885321864994
2010-09-29,-0.007601949190891162
2010-09-30,0.0032417465490176068
2010-10-01,0.012064821256990394
2010-10-04,-0.00561180207985344
2010-10-05,0.017058992740755126
2010-10-06,0.010691587269180639
2010-10-07,-0.0014083728153850552
2010-10-08,0.008266171629911615
2010-10-11,0.0026375673230569626
2010-10-12,0.002320702761546677
2010-10-13,0.005241679867489103
2010-10-14,0.003988908783259735
2010-10-15,-0.0016855643940302603
2010-10-18,0.01658210889070591
2010-10-19,-0.017656701346860797
2010-10-20,0.013574885444978738
2010-10-21,0.004685145545553475
2010-10-22,0.0003013213117539742
2010-10-25,-0.0021122996118826784
2010-10-26,0.004972603956737688
2010-10-27,-0.013011227428951907
2010-10-28,0.008340802038808479
2010-10-29,0.00406869091656543
2010-11-01,0.006894642314522805
2010-11-02,0.013205863258815733
2010-11-03,0.0019144760849128474
2010-11-04,0.020532396215263617
2010-11-05,0.008896766225064589
2010-11-08,0.004560607358195006
2010-11-09,0.010675933341494687
2010-11-10,0.007053818664880396
2010-11-11,0.00979304617696629
2010-11-12,-0.011763120538478063
2010-11-15,-0.007209929232629435
2010-11-16,-0.022092459168457406
2010-11-17,0.0010148623370686614
2010-11-18,0.018662785910731457
2010-11-19,0.0032656726364034398
2010-11-22,-0.004973888614559247
2010-11-23,-0.017389441364983226
2010-11-24,0.012962719851562252
2010-11-26,-0.00934498383340319
2010-11-29,0.00317276609241885
2010-11-30,0.0015829595195574141
2010-12-01,0.025126932547154503
2010-12-02,0.002100302234594571
2010-12-03,-0.004064847109837634
2010-12-06,0.001684336887883999
2010-12-07,0.0021007947086632978
2010-12-08,0.005443096953463426
2010-12-09,0.0020852122089455942
2010-12-10,0.002497020382671744
2010-12-13,0.0024908951230850547
2010-12-14,-0.0024908951230850204
2010-12-15,-0.004582232591617389
2010-12-16,0.005136479797879136
2010-12-17,-0.0006926915179677653
2010-12-20,0.0006926915179676676
2010-12-21,0.006899056694239067
2010-12-22,0.0010995879482736059
2010-12-23,0.00547978288854031
2010-12-27,-0.00259922087593319
2010-12-28,0.0056000766841183885
2010-12-29,-0.0006812731161467369
2010-12-30,-0.00013619869102856738
2010-12-31,-0.0032773330128219222
2011-01-03,0.019368298348106213
2011-01-04,0.004683858296612331
2011-01-05,-0.0026736338221004055
2011-01-06,0.006404897776146494
2011-01-07,0.005438694606911523
2011-01-10,-0.006103831954500761
2011-01-11,0.007426028400551407
2011-01-12,0.0116902098785336
2011-01-13,0.00169605837638701
2011-01-14,0.01462302100303214
2011-01-18,0.011115106261966892
2011-01-19,-0.005989221472620562
2011-01-20,-0.0062827488607814915
2011-01-21,0.015696086470782234
2011-01-24,-0.00495015133968059
2011-01-25,0.0011444193668569416
2011-01-26,0.012378952566092796
2011-01-27,0.0027578378630591736
2011-01-28,-0.011204205006716495
2011-01-31,0.021169137411335987
2011-02-01,0.03925447655360987
2011-02-02,-0.005976669867034591
2011-02-03,0.0003596518157618532
2011-02-04,-0.0019192843142140164
2011-02-07,0.007774439102806622
2011-02-08,-0.006127090686698468
2011-02-09,-0.005195686651349014
2011-02-10,0.007843341312824131
2011-02-11,-0.004578118692202062
2011-02-14,0.024922455476885378
2011-02-15,-0.023112930140043522
2011-02-16,0.008640804748542223
2011-02-17,0.002267598831260939
2011-02-18,0.007364053659379611
2011-02-22,0.01106324204915807
2011-02-23,0.018897903062631977
2011-02-24,-0.012714012295943206
2011-02-25,-0.007355177746965088
2011-02-28,0.002223884587977983
2011-03-01,-0.008571657921840265
2011-03-02,0.0032965177368420107
2011-03-03,0.008660029570901836
2011-03-04,-0.008660029570901905
2011-03-07,-0.004240367936038931
2011-03-08,-0.0014168458472433763
2011-03-09,-0.0026042646107852212
2011-03-10,-0.0362011553650879
2011-03-11,0.00905198890476512
2011-03-14,0.0031608998273438445
2011-03-15,-0.01209008781318356
2011-03-16,-0.02588818082023925
2011-03-17,0.023058933517327677
2011-03-18,-0.003827203886249669
2011-03-21,0.02431508315243456
2011-03-22,-0.003385314316149382
2011-03-23,0.00048434203584082805
2011-03-24,0.0015722677700079934
2011-03-25,0.0107008671226179
2011-03-28,-0.0017953645713159746
2011-03-29,-0.0026395677406045493
2011-03-30,0.01478482939250681
2011-03-31,-0.004269962783514063
2011-04-01,0.006516436562446247
2011-04-04,0.0022412784463802173
2011-04-05,0.006459561312746151
2011-04-06,-0.0028135472447691824
2011-04-07,0.00678603557853094
2011-04-08,0.002213163423710517
2011-04-11,-0.009233965834616912
2011-04-12,-0.02352493935319658
2011-04-13,-0.00024049393946293346
2011-04-14,0.00336125646977816
2011-04-15,0.010135808851281182
2011-04-18,-0.014218649249850737
2011-04-19,0.008387712452353086
2011-04-20,0.02183675164751824
2011-04-21,0.008255288351583392
2011-04-25,-0.0016221165280315612
2011-04-26,0.013821653124711054
2011-04-27,0.004109593497760542
2011-04-28,-0.005025220952975535
2011-04-29,0.007301034731733253
2011-05-02,-0.011546126818025956
2011-05-03,-0.01564430377745196
2011-05-04,-0.009505375631233406
2011-05-05,-0.026161780145762877
2011-05-06,0.0008467268862267372
2011-05-09,0.0059082410298492635
2011-05-10,0.0019217907373248772
2011-05-11,-0.021343605709002143
2011-05-12,-0.0008630830082046409
2011-05-13,-0.0022232479947631154
2011-05-16,-0.007821156128036622
2011-05-17,0.002116599998650544
2011-05-18,0.016404798220170082
2011-05-19,0.007192027245590488
2011-05-20,-0.00927382116224957
2011-05-23,-0.011094757922749086
2011-05-24,0.007655971231737063
2011-05-25,0.008208695289758833
2011-05-26,0.005232397882829177
2011-05-27,0.002909381275674393
2011-05-31,0.010114141461561407
2011-06-01,-0.017402416343052445
2011-06-02,-0.008570160444135626
2011-06-03,-0.0018459389838850436
2011-06-06,-0.011023651111152255
2011-06-07,-0.0036189311893036896
2011-06-08,0.009455132730588742
2011-06-09,0.005187449569867298
2011-06-10,-0.017396140174687214
2011-06-13,-0.006918016991205067
2011-06-14,0.014410484113447123
2011-06-15,-0.02163036839936039
2011-06-16,0.00709410590418799
2011-06-17,-0.0025281227291129604
2011-06-20,0.008693993422214333
2011-06-21,0.010731451472600078
2011-06-22,-0.009352430957713336
2011-06-23,-0.017439785590485923
2011-06-24,-0.021389748218600575
2011-06-27,0.01473816277631746
2011-06-28,0.021708438805076613
2011-06-29,0.007755911480504482
2011-06-30,0.013982422355680918
2011-07-01,0.0077118522764934114
2011-07-05,-0.00501153079597123
2011-07-06,-0.00036799219712426833
2011-07-07,0.009637761284138433
2011-07-08,0.0007285479884577967
2011-07-11,-0.006328873972333522
2011-07-12,-0.00012217228269049212
2011-07-13,0.007178981994969066
2011-07-14,-0.00291377842996434
2011-07-15,0.00919877554771523
2011-07-18,-0.004226066177177426
2011-07-19,0.011787558178749175
2011-07-20,-0.003953912309739521
2011-07-21,0.020438056311007424
2011-07-22,0.002349284477682598
2011-07-25,-0.007656638678907346
2011-07-26,-0.0023669624330531153
2011-07-27,-0.012643797313753593
2011-07-28,-0.02245642752081901
2011-07-29,-0.0207134216757171
2011-08-01,-0.002384336791462498
2011-08-02,-0.02235909944114159
2011-08-03,-0.001542589731291808
2011-08-04,-0.05121209181739928
2011-08-05,0.013184904975563464
2011-08-08,-0.0638797023419552
2011-08-09,0.020447619779494202
2011-08-10,-0.04512251286995991
2011-08-11,0.05086731942239896
2011-08-12,0.005850238852827112
2011-08-15,0.031310390470471156
2011-08-16,-0.0106911507941148
2011-08-17,0.008939715406317033
2011-08-18,-0.04439027859245217
2011-08-19,-0.01620085326626272
2011-08-22,0.005429659055485122
2011-08-23,0.04839617589962188
2011-08-24,-0.0016299828531753688
2011-08-25,-0.024363426666424583
2011-08-26,0.012049293163089215
2011-08-29,0.020170344782520118
2011-08-30,-0.0028375412243112955
2011-08-31,0.0014866492007333174
2011-09-01,-0.007185818881153167
2011-09-02,-0.018540893995950353
2011-09-06,-0.013818290309145826
2011-09-07,0.034534171560864566
2011-09-08,-0.011333615099075631
2011-09-09,-0.025169890098634486
2011-09-12,0.011620455729445929
2011-09-13,-0.002647995088744701
2011-09-14,0.013722423423451485
2011-09-15,0.018684525935697135
2011-09-16,0.007269657824480229
2011-09-19,-0.011467086986821235
2011-09-20,0.004197429162340824
2011-09-21,-0.02795100852874877
2011-09-22,-0.03867033961036074
2011-09-23,0.0010103709092784325
2011-09-26,0.03418052434339409
2011-09-27,0.0164557287148732
2011-09-28,-0.011587684646670374
2011-09-29,0.024804522675470692
2011-09-30,-0.017064407116699952
2011-10-03,-0.02058778310354116
2011-10-04,0.02333759596483754
2011-10-05,0.015261629971682799
2011-10-06,-0.0008115992074727968
2011-10-07,-0.004476383144299193
2011-10-10,0.03630893147380157
2011-10-11,-0.0001308410920977319
2011-10-12,0.011602060781144952
2011-10-13,-0.01029169712662713
2011-10-14,0.022528191586615218
2011-10-17,-0.008227170272702774
2011-10-18,0.01816349481442264
2011-10-19,-0.005847897830621411
2011-10-20,0.0035636276286050454
2011-10-21,0.017880479208584155
2011-10-24,0.000498479614058773
2011-10-25,-0.00914670796075216
2011-10-26,0.020310831147839006
2011-10-27,0.009941555700469775
2011-10-28,-0.004896933350522723
2011-10-31,-0.042495927105873375
2011-11-01,-0.02791843020596201
2011-11-02,0.018655596199091126
2011-11-03,0.019075232569756857
2011-11-04,-0.004320853296412024
2011-11-07,0.010515184423884733
2011-11-08,0.011094455119899323
2011-11-09,-0.03016500024430208
2011-11-10,0.01678606287680493
2011-11-11,0.012877350888059837
2011-11-14,-0.009579018959274108
2011-11-15,0.0016450109933330704
2011-11-16,-0.010678124933316513
2011-11-17,-0.004996030402922198
2011-11-18,0.0005133090637276726
2011-11-21,-0.012790290181981937
2011-11-22,-0.011507604242803433
2011-11-23,-0.019255472316785458
2011-11-25,-0.009159645725497451
2011-11-28,0.025913217045098778
2011-11-29,0.014269796395705341
2011-11-30,0.044615886518601926
2011-12-01,-0.008113192163147315
2011-12-02,0.0
2011-12-05,0.008237510556636376
2011-12-06,0.0045883718393321705
2011-12-07,0.0032120347158666965
2011-12-08,-0.01503620909684247
2011-12-09,0.018237959669903384
2011-12-12,-0.015986820851515347
2011-12-13,0.005978489297647851
2011-12-14,-0.013627680496440342
2011-12-15,0.007399462874920875
2011-12-16,0.0016228690196062666
2011-12-19,-0.007890455904584922
2011-12-20,0.03058506315449852
2011-12-21,0.013565888706846158
2011-12-22,0.013978362255581278
2011-12-23,0.010972684554765645
2011-12-27,0.0007037119648176271
2011-12-28,-0.012982766864663283
2011-12-29,0.012865489858351417
2011-12-30,-0.005999124117712007
2012-01-03,0.014523938773688525
2012-01-04,0.00023223954760917716
2012-01-05,-0.0030271386008626357
2012-01-06,-0.007490018224587719
2012-01-09,0.0044536882249381375
2012-01-10,0.00257023273458347
2012-01-11,-0.007494150141840158
2012-01-12,-0.004004642002062164
2012-01-13,0.001650723468277886
2012-01-17,0.009497691752357191
2012-01-18,0.008830162897362222
2012-01-19,0.006686668832366276
2012-01-20,0.005271880400264924
2012-01-23,-0.0002289467157862107
2012-01-24,-0.0033205072963433304
2012-01-25,0.000458522616382436
2012-01-26,-0.005173057665846394
2012-01-27,-0.010892207740689632
2012-01-30,-0.0039691124106728485
2012-01-31,-0.020682480628305258
2012-02-01,0.0027425726308323625
2012-02-02,-0.005254003290081925
2012-02-03,0.016504310747314125
2012-02-06,0.009726517742596516
2012-02-07,0.006856751036611598
2012-02-08,-0.0064261001952782395
2012-02-09,-0.005169935259836419
2012-02-10,-0.012805665134744758
2012-02-13,0.007371680158459915
2012-02-14,0.00295667348379461
2012-02-15,-0.006517158429844973
2012-02-16,0.015219492967172937
2012-02-17,0.0024553308476669743
2012-02-21,0.011034774155565674
2012-02-22,0.004034272894999147
2012-02-23,0.001149905836270078
2012-02-24,0.0036705040050151088
2012-02-27,-0.001260392506606814
2012-02-28,-0.001031617601425401
2012-02-29,-0.007371698575460779
2012-03-01,0.003807618381706031
2012-03-02,-0.005774982301725076
2012-03-05,0.007845805158132092
2012-03-06,-0.013305040030936906
2012-03-07,-0.00034960068558327205
2012-03-08,-0.01171942050549796
2012-03-09,-0.0062670143336619796
2012-03-12,0.014719267178579324
2012-03-13,0.015196331536129743
2012-03-14,-0.009717986900670534
2012-03-15,0.0008134618867197157
2012-03-16,0.004057336425839054
2012-03-19,0.0063427178987116905
2012-03-20,-0.00449331452652904
2012-03-21,-0.006836376454433418
2012-03-22,-0.007937311327244284
2012-03-23,0.002575141461476987
2012-03-26,0.01715162685275923
2012-03-27,-0.0047218679155268915
2012-03-28,-0.008812990591068371
2012-03-29,0.0025588038133633703
2012-03-30,0.007522990107742485
2012-04-02,0.003912466991869128
2012-04-03,-0.014343861598558211
2012-04-04,-0.009952064484997799
2012-04-05,-0.0018845351858972391
2012-04-09,-0.011144747390894646
2012-04-10,-0.020597225276607734
2012-04-11,0.006429671074503737
2012-04-12,0.010823830208045815
2012-04-13,-0.007805275877922805
2012-04-16,0.012697619787142154
2012-04-17,0.016995883807751452
2012-04-18,0.0035041573123160085
2012-04-19,-0.005495875653434033
2012-04-20,0.0002344023425466038
2012-04-23,0.0045617937309363876
2012-04-24,0.007209595858328924
2012-04-25,0.0062372641800360245
2012-04-26,-0.00902187556260615
2012-04-27,0.00011578562969979971
2012-04-30,0.0030159448007898116
2012-05-01,0.008074923144851783
2012-05-02,-0.009697561885066841
2012-05-03,-0.006400956177684398
2012-05-04,-0.012689573385786185
2012-05-07,-0.0010647885932302276
2012-05-08,-0.00545978460484725
2012-05-09,-0.008486560516287508
2012-05-10,0.0012080509179818086
2012-05-11,0.0031336281206035123
2012-05-14,-0.011863110096681893
2012-05-15,-0.00402678053847999
2012-05-16,0.004635268165713312
2012-05-17,-0.003168910191901356
2012-05-18,-0.005386544004082053
2012-05-21,0.0069721339401036175
2012-05-22,-0.0010971206585375431
2012-05-23,0.0010971206585375568
2012-05-24,0.006923859668910347
2012-05-25,-0.006436565266684386
2012-05-29,-0.0018289012042704072
2012-05-30,-0.02646699141075057
2012-05-31,-0.014645160151388396
2012-06-01,-0.009070476399776789
2012-06-04,-0.0011552487189776567
2012-06-05,-0.002959615212509636
2012-06-06,0.03270612041058262
2012-06-07,0.006340754282689119
2012-06-08,0.0018571436937749042
2012-06-11,-0.0070755863434996255
2012-06-12,0.01225733093350199
2012-06-13,-0.007782679883340619
2012-06-14,0.018432254642830367
2012-06-15,0.013184883072103352
2012-06-18,-0.0013229669214982478
2012-06-19,0.016349813886745453
2012-06-20,0.005783782542122165
2012-06-21,-0.03423882136847468
2012-06-22,0.0
2012-06-25,-0.010652180061307272
2012-06-26,0.014178132826294203
2012-06-27,0.009661801019636188
2012-06-28,-0.0012027413113835
2012-06-29,0.029289787280697005
2012-07-02,-0.002691320773526167
2012-07-03,0.0109548443843871
2012-07-05,-0.008263523610861046
2012-07-06,-0.009038909243322226
2012-07-09,-0.013654103249568799
2012-07-10,-0.006476562321438184
2012-07-11,0.01516515041160781
2012-07-12,-0.0030860202714460107
2012-07-13,0.015921573654268245
2012-07-16,-0.004925951677997081
2012-07-17,0.007963300683043163
2012-07-18,0.005583049790282557
2012-07-19,0.0
2012-07-20,-0.003020336399534873
2012-07-23,-0.008646974147112267
2012-07-24,-0.007421183618008385
2012-07-25,0.0077736227052730925
2012-07-26,0.014904607583418276
2012-07-27,0.010691629076561867
2012-07-30,0.0012565990120308847
2012-07-31,-0.008141172134193145
2012-08-01,0.0006899348769612045
2012-08-02,-0.011921871537607077
2012-08-03,0.019258930910083644
2012-08-06,-0.001142421127275402
2012-08-07,0.005360067328791475
2012-08-08,0.004086251065435136
2012-08-09,0.005570967550152318
2012-08-10,0.0027174413922669157
2012-08-13,-0.0033979385777296966
2012-08-14,0.0006804971854628301
2012-08-15,-0.002270151906531345
2012-08-16,0.007584555572363845
2012-08-17,-0.0030491716302985454
2012-08-20,-0.005103969864894277
2012-08-21,-0.0055869236676870946
2012-08-22,0.0030825656563329765
2012-08-23,-0.004799017112324031
2012-08-24,0.008439778001863215
2012-08-27,-0.0035272546542185405
2012-08-28,0.004094897912554217
2012-08-29,-0.002272955533232878
2012-08-30,-0.007995302024667451
2012-08-31,0.00114624641637217
2012-09-04,-0.0020638149670503068
2012-09-05,0.0024075452260371804
2012-09-06,0.018830052336442478
2012-09-07,0.010395993374325598
2012-09-10,-0.004904571187376361
2012-09-11,0.001562651757609689
2012-09-12,-0.0007806918491614905
2012-09-13,0.01858641117917029
2012-09-14,0.0116599814787872
2012-09-17,-0.004234051967995737
2012-09-18,-0.002832931749220953
2012-09-19,-0.0118537589866962
2012-09-20,0.010434277853706675
2012-09-21,0.004361326671572846
2012-09-24,-0.00043529907313784034
2012-09-25,-0.001524826723149547
2012-09-26,-0.005574717503866457
2012-09-27,0.0062285910361138735
2012-09-28,-0.0038199100856142094
2012-10-01,0.003819910085614163
2012-10-02,-0.0008722831062739528
2012-10-03,-0.00021802917268175898
2012-10-04,0.0056549979335935386
2012-10-05,0.003571907644248198
2012-10-08,0.0014035532251700645
2012-10-09,-0.005951997278351186
2012-10-10,-0.012011483158922382
2012-10-11,0.00153678257971857
2012-10-12,-0.0015367825797185089
2012-10-15,0.005259012645422419
2012-10-16,0.009462374243681937
2012-10-17,0.010873409607283887
2012-10-18,0.0009635778163016691
2012-10-19,-0.014329808525422724
2012-10-22,0.00043374004062879834
2012-10-23,-0.022043860307099733
2012-10-24,-0.0033321218804386763
2012-10-25,0.006100831619338007
2012-10-26,0.002098679887563342
2012-10-31,0.006050947432459383
2012-11-01,0.004705522430330358
2012-11-02,-0.01462636243139569
2012-11-05,0.003980067903449117
2012-11-06,0.010755291180300306
2012-11-07,-0.03191877893056384
2012-11-08,-0.012668029952813424
2012-11-09,0.0016066232344999639
2012-11-12,0.0012609693339913728
2012-11-13,-0.00978252940437482
2012-11-14,-0.004636338849894998
2012-11-15,0.0008127031025023532
2012-11-16,0.0035926031502377855
2012-11-19,0.014013566443077054
2012-11-20,-0.0019406317001951236
2012-11-21,0.005811593816847257
2012-11-23,0.012196209372103766
2012-11-26,-0.005289450473896703
2012-11-27,-0.014434723093906738
2012-11-28,0.008549517401201993
2012-11-29,0.0002268537760035499
2012-11-30,0.00022731873227473137
2012-12-03,-0.006031640758167954
2012-12-04,-0.004805167403164794
2012-12-05,0.006174307950439334
2012-12-06,0.0030728429016079945
2012-12-07,0.006794896687552659
2012-12-10,-0.002146594874960263
2012-12-11,0.006538906392929436
2012-12-12,0.005155430666904127
2012-12-13,-0.009773366767371686
2012-12-14,-0.0056606187316613436
2012-12-17,0.008929178672632616
2012-12-18,0.007734218667112481
2012-12-19,-0.01258438642003519
2012-12-20,0.00507498300463981
2012-12-21,-0.01885148299310226
2012-12-24,-0.00356004843042678
2012-12-26,0.0017242565946005042
2012-12-27,-0.0024147476358296893
2012-12-28,-0.020470188921793454
2012-12-31,0.016894949019199666
2013-01-02,0.02465071060360911
2013-01-03,-0.0018057963662265028
2013-01-04,0.004619717387874035
2013-01-07,-0.01164612661344588
2013-01-08,0.006235833620849486
2013-01-09,-0.0038500662537655707
2013-01-10,0.010832364617099997
2013-01-11,0.0057080430485959765
2013-01-14,-0.0003344953612789922
2013-01-15,-0.0005586367608022166
2013-01-16,-0.0006702821175203366
2013-01-17,0.008125842910413916
2013-01-18,0.0066300028726974
2013-01-22,0.0013206418918458446
2013-01-23,-0.0024222716951105804
2013-01-24,0.007140597505372242
2013-01-25,0.004150996077162125
2013-01-28,-0.006781711316036579
2013-01-29,0.00710879327622937
2013-01-30,-0.011950082554939685
2013-01-31,-0.007750106104110466
2013-02-01,0.000777849077483217
2013-02-04,-0.009933410853680255
2013-02-05,0.006595886516334606
2013-02-06,0.0005573299130892017
2013-02-07,-0.010931680722496142
2013-02-08,0.004070897459410708
2013-02-11,-0.00373110160888274
2013-02-12,0.0020373034883318466
2013-02-13,0.002370660609704018
2013-02-14,-0.0016930890061563578
2013-02-15,-0.0018092194007749086
2013-02-19,0.010806251248206876
2013-02-20,-0.003926412909524996
2013-02-21,-0.004279944924309495
2013-02-22,0.006861818575280924
2013-02-25,-0.0169589003611927
2013-02-26,0.00919341371883463
2013-02-27,0.011458249500640182
2013-02-28,0.00022376187385145132
2013-03-01,-0.0013412999897539533
2013-03-04,-0.005381956077033982
2013-03-05,0.007392871499309769
2013-03-06,-0.0005583664745545108
2013-03-07,-0.009535874393110193
2013-03-08,0.002926227052037846
2013-03-11,0.00213341264351477
2013-03-12,0.0
2013-03-13,0.0011207032647326395
2013-03-14,0.006365804932967699
2013-03-15,-0.005134075408445088
2013-03-18,-0.006736409623304315
2013-03-19,-0.0021423584160623842
2013-03-20,0.0005638860288802907
2013-03-21,-0.005203477833661317
2013-03-22,0.012622943858199133
2013-03-25,-0.003028361183493086
2013-03-26,0.012391911598640651
2013-03-27,0.004980694974875583
2013-03-28,-0.005202730021980115
2013-04-01,0.007297763113342882
2013-04-02,-0.0020950330913627403
2013-04-03,-0.007202045684289033
2013-04-04,-0.0017811152111030133
2013-04-05,-0.008501659849657672
2013-04-08,-0.004617271637574572
2013-04-09,0.001916853355245809
2013-04-10,-0.0010141027109487027
2013-04-11,0.0060714198274525785
2013-04-12,-0.0025817279800356367
2013-04-15,-0.028495166320786653
2013-04-16,0.0013861907439963303
2013-04-17,-0.006138238108975863
2013-04-18,0.006254083778952007
2013-04-19,0.009536199463988792
2013-04-22,0.007291709479463413
2013-04-23,0.013642560143137148
2013-04-24,0.001454734267641912
2013-04-25,-0.015324031812759655
2013-04-26,-0.0007951974458970346
2013-04-29,0.0023831851095678434
2013-04-30,0.008803970701671996
2013-05-01,-0.016770723481781772
2013-05-02,0.012716661958131351
