Date,JPM
2010-12-13,0.0019290020708480407
2010-12-14,-0.017497231416948315
2010-12-15,-0.014321272956684433
2010-12-16,-0.004986529547723587
2010-12-17,-0.00853419733076937
2010-12-20,0.007033419791768536
2010-12-21,0.02594343436623802
2010-12-22,0.027900125814297204
2010-12-23,-0.0018993011853129249
2010-12-27,0.013923637350826364
2010-12-28,-0.0014074904031528897
2010-12-29,-0.005884213799813111
2010-12-30,-0.0030737737446296194
2010-12-31,0.004489024431289159
2011-01-03,0.026978590186270312
2011-01-04,0.014369126871577327
2011-01-05,0.012153828475456777
2011-01-06,-0.0049339254447892285
2011-01-07,-0.019065646346175275
2011-01-10,-0.005514737685045901
2011-01-11,0.004598041307778196
2011-01-12,0.02513983213788408
2011-01-13,-0.005832187512648081
2011-01-14,0.010295360207073438
2011-01-18,-0.003568521142319669
2011-01-19,-0.023514884226455535
2011-01-20,0.02351488422645546
2011-01-21,0.011994166129523894
2011-01-24,-0.005978814669744969
2011-01-25,-0.003337655874452727
2011-01-26,0.002448181362066936
2011-01-27,0.0026645943704496026
2011-01-28,-0.012494194763689926
2011-01-31,0.008939907030545756
2011-02-01,0.021790623241040884
2011-02-02,-0.010506023819004418
2011-02-03,0.0002202529140561075
2011-02-04,-0.019323042878515165
2011-02-07,0.020202689350343486
2011-02-08,0.0052610030637322835
2011-02-09,-0.013869823051774333
2011-02-10,0.009267513250722
2011-02-11,0.022585264358766125
2011-02-14,-0.0006447162623712952
2011-02-15,0.005998457586338175
2011-02-16,0.0236403029308799
2011-02-17,-0.0025070818151558504
2011-02-18,0.0037577033148376644
2011-02-22,-0.04234202066100359
2011-02-23,-0.0010878874548281763
2011-02-24,-0.001088262036745533
2011-02-25,0.01663291302949578
2011-02-28,0.00021426605011901244
2011-03-01,-0.023622271940981536
2011-03-02,-0.008589543497949584
2011-03-03,0.019060936178825594
2011-03-04,-0.012227282661134991
2011-03-07,-0.0072760747228644285
2011-03-08,0.026423902147701395
2011-03-09,0.0034418415440616423
2011-03-10,-0.022370446087990215
2011-03-11,0.00460230980105219
2011-03-14,-0.009666362054332777
2011-03-15,-0.015348829073681965
2011-03-16,-0.018095955454443906
2011-03-17,0.01697448538018657
2011-03-18,0.026136661202271864
2011-03-21,-0.0024081426234427144
2011-03-22,-0.003512680058391415
2011-03-23,0.0028551799801325253
2011-03-24,0.0028466131493852984
2011-03-25,0.0028387201132303846
2011-03-28,0.0021780216354966306
2011-03-29,0.0013051489092602432
2011-03-30,0.009300209066935235
2011-03-31,-0.007563380167065864
2011-04-01,0.005408236489254281
2011-04-04,0.005192653380079277
2011-04-05,0.005165279099114729
2011-04-06,0.02250181618583297
2011-04-07,-0.005050598509584326
2011-04-08,-0.011884967298625955
2011-04-11,0.0004272709219551383
2011-04-12,-0.004705962940257273
2011-04-13,-0.008397500903107712
2011-04-14,-0.028065730082896763
2011-04-15,-0.0017802818727287457
2011-04-18,-0.02093461510496539
2011-04-19,0.015573908863815171
2011-04-20,-0.0020173855396660384
2011-04-21,0.00268881660118805
2011-04-25,-0.0015674593862787139
2011-04-26,0.011367054655678823
2011-04-27,0.00838695686311044
2011-04-28,0.0076629023474638945
2011-04-29,-0.0048098151893144645
2011-05-02,-0.009910661388259941
2011-05-03,0.016245887015338467
2011-05-04,-0.009188312785228064
2011-05-05,-0.007279067814663026
2011-05-06,-0.002882183935815826
2011-05-09,-0.0017781448748709538
2011-05-10,0.004438723139018634
2011-05-11,-0.020808593267484056
2011-05-12,-0.003170060287194263
2011-05-13,-0.02155053819134891
2011-05-16,-0.006277012138243661
2011-05-17,0.021456796891000038
2011-05-18,0.006143847938981949
2011-05-19,-0.00181619438856327
2011-05-20,-0.019970860313868338
2011-05-23,-0.013539271008900204
2011-05-24,-0.004947393894510775
2011-05-25,-0.0016543611395661469
2011-05-26,0.004248947088021758
2011-05-27,0.00797760891695532
2011-05-31,0.010461394413315594
2011-06-01,-0.03482723441163494
2011-06-02,-0.003598386481202068
2011-06-03,-0.0009617286483214189
2011-06-06,-0.025336128833971103
2011-06-07,0.004676643979960561
2011-06-08,-0.008137023343377878
2011-06-09,0.014501974822614663
2011-06-10,0.001706741402866064
2011-06-13,0.014990825500225853
2011-06-14,-0.001441304879996543
2011-06-15,-0.022603902688407448
2011-06-16,-0.007897036796494493
2011-06-17,0.010842351558838798
2011-06-20,-0.007874071594168995
2011-06-21,0.010567016400910222
2011-06-22,-0.005392601634770528
2011-06-23,-0.015354310716812281
2011-06-24,-0.014580145947018905
2011-06-27,0.009827316485653303
2011-06-28,-0.008562010475119484
2011-06-29,0.022753684964034973
2011-06-30,0.012040858159792197
2011-07-01,0.021637288273918975
2011-07-05,-0.013316188864899603
2011-07-06,-0.011521006782844633
2011-07-07,0.01856413091635589
2011-07-08,-0.014136275357750253
2011-07-11,-0.03268323929134706
2011-07-12,-0.0010152609376907443
2011-07-13,0.005822546037057042
2011-07-14,0.018257084499929268
2011-07-15,-0.009212198037782475
2011-07-18,-0.003758623508770663
2011-07-19,0.013961729246254887
2011-07-20,0.01401375512240411
2011-07-21,0.03195438976811439
2011-07-22,-0.002367365520057943
2011-07-25,-0.011921495107753395
2011-07-26,-0.006014538654183632
2011-07-27,-0.018756375314041576
2011-07-28,0.00024595626504267544
2011-07-29,-0.005669838602406117
2011-08-01,-0.00024742487340626506
2011-08-02,-0.014948075618619555
2011-08-03,0.0015051792184643817
2011-08-04,-0.05089763798439799
2011-08-05,-0.008474574619103973
2011-08-08,-0.09888064880735374
2011-08-09,0.06644536396106247
2011-08-10,-0.057384963265750245
2011-08-11,0.0653202551455028
2011-08-12,-0.021488648778626652
2011-08-15,0.026653785249333522
2011-08-16,-0.023317501621551436
2011-08-17,0.014876427055535168
2011-08-18,-0.038466147371871706
2011-08-19,-0.02416024357269883
2011-08-22,-0.02774642124780123
2011-08-23,0.04018715095677348
2011-08-24,0.029742903683910416
2011-08-25,-0.003074427609449995
2011-08-26,0.013624249479592886
2011-08-29,0.038732133862678965
2011-08-30,-0.015528982379189423
2011-08-31,0.013401542315647464
2011-09-01,-0.03412176295687316
2011-09-02,-0.047097696017656315
2011-09-06,-0.03496778862909106
2011-09-07,0.040439175516324435
2011-09-08,-0.038347845136642335
2011-09-09,-0.0436111012539239
2011-09-12,0.010542236658181055
2011-09-13,0.002157231706170573
2011-09-14,0.009496147687356809
2011-09-15,0.030327972043063797
2011-09-16,-0.011302778927234842
2011-09-19,-0.028521340803185847
2011-09-20,-0.0074145893117627875
2011-09-21,-0.06105092799439359
2011-09-22,-0.03590354060507704
2011-09-23,0.01087320117997483
2011-09-26,0.06730140643636112
2011-09-27,-0.002531032566988326
2011-09-28,-0.03546435702077898
2011-09-29,0.02974667790152611
2011-09-30,-0.04130004064806571
2011-10-03,-0.05003566487521347
2011-10-04,0.06343737572709522
2011-10-05,0.018986157000847863
2011-10-06,0.04872827163494032
2011-10-07,-0.05327829461531358
2011-10-10,0.0508044814795973
2011-10-11,0.0
2011-10-12,0.027482549215490273
2011-10-13,-0.049392934922093304
2011-10-14,0.009135559168133554
2011-10-17,-0.027015780693447157
2011-10-18,0.05728351530503457
2011-10-19,-0.019042350358997293
2011-10-20,0.02692144076220925
2011-10-21,0.00871507451635219
2011-10-24,0.03383202521282405
2011-10-25,-0.03173935041733807
2011-10-26,0.020393684382127568
2011-10-27,0.07981763025560389
2011-10-28,-0.008954128599801965
2011-10-31,-0.05403716392672059
2011-11-01,-0.060786340333457645
2011-11-02,0.028035000204859988
2011-11-03,0.021759222499264607
2011-11-04,-0.011997044185694725
2011-11-07,0.007917133647265007
2011-11-08,0.022524222584033908
2011-11-09,-0.0734494119608372
2011-11-10,0.006127878550112551
2011-11-11,0.016359035363898173
2011-11-14,-0.02217935517756011
2011-11-15,0.0045975215633442
2011-11-16,-0.03833998666624473
2011-11-17,-0.03163603268292123
2011-11-18,0.004254448948446188
2011-11-21,-0.0234606604027952
2011-11-22,-0.016857968325196527
2011-11-23,-0.035649875855261616
2011-11-25,0.0035175003549176524
2011-11-28,0.02359555982599082
2011-11-29,-0.02079079431297375
2011-11-30,0.08101180335461172
2011-12-01,-0.01660453399191216
2011-12-02,0.05958110920210933
2011-12-05,0.03584870905525481
2011-12-06,-0.008391226125018613
2011-12-07,0.022907596333284486
2011-12-08,-0.05377314241396231
2011-12-09,0.029359753587797997
2011-12-12,-0.03496218170963013
2011-12-13,-0.023686393948580565
2011-12-14,0.007006177556229344
2011-12-15,0.00790274269451002
2011-12-16,0.004084936328269435
2011-12-19,-0.038029654941127866
2011-12-20,0.0480141723103187
2011-12-21,0.0034092930410954195
2011-12-22,0.03436536629722042
2011-12-23,0.0035813298103523163
2011-12-27,-0.016216732485542357
2011-12-28,-0.011571531899091322
2011-12-29,0.02330965739792625
2011-12-30,-0.005099722128784778
2012-01-03,0.05072203262592702
2012-01-04,0.006314337840498472
2012-01-05,0.020672003889036877
2012-01-06,-0.009009213625677493
2012-01-09,-0.0016982172725430022
2012-01-10,0.02102409437026539
2012-01-11,0.016779339713062766
2012-01-12,0.005169190973556073
2012-01-13,-0.025561326725415855
2012-01-17,-0.028521246584955105
2012-01-18,0.04563464848172621
2012-01-19,0.010616739306933166
2012-01-20,0.011576433504544594
2012-01-23,0.007997864322694568
2012-01-24,0.0
2012-01-25,-0.0015947895392491938
2012-01-26,-0.002929363367753559
2012-01-27,-0.007497058616233498
2012-01-30,-0.005389040620217553
2012-01-31,0.007804781929839612
2012-02-01,0.008010680674365136
2012-02-02,-0.0013306403434483278
2012-02-03,0.019254342588645862
2012-02-06,-0.0036641844978577433
2012-02-07,-0.007104158588560394
2012-02-08,0.011290412982866158
2012-02-09,-0.011554561576623469
2012-02-10,-0.0066250875920609
2012-02-13,0.01817964916868444
2012-02-14,-0.009971376317060123
2012-02-15,-0.013807465056868088
2012-02-16,0.015915512892455266
2012-02-17,0.012291942403969813
2012-02-21,-0.00025973884198076297
2012-02-22,-0.010191793605942991
2012-02-23,0.010971675712455815
2012-02-24,-0.005470827083477186
2012-02-27,0.02017119119321124
2012-02-28,0.0038325153198286873
2012-02-29,0.0007652544088423664
2012-03-01,0.028390207822542916
2012-03-02,0.00642015660602743
2012-03-05,-0.005676883262465029
2012-03-06,-0.027096628688775222
2012-03-07,0.015895162787568373
2012-03-08,0.012190858285950946
2012-03-09,0.014484254152019718
2012-03-12,-0.012014566743911418
2012-03-13,0.06794013983026399
2012-03-14,0.004369300292658004
2012-03-15,0.02537497429995677
2012-03-16,-0.0029126567210296405
2012-03-19,0.009601855365067651
2012-03-20,0.008408871884754112
2012-03-21,-0.005746028890906927
2012-03-22,-0.010471084254568221
2012-03-23,0.011357330667663066
2012-03-26,0.02211837890713506
2012-03-27,-0.006083310367107492
2012-03-28,0.008246945152533894
2012-03-29,-0.013052102899341743
2012-03-30,0.006764595961266883
2012-04-02,0.0032569005912333354
2012-04-03,-0.008986190479101456
2012-04-04,-0.022487500084512436
2012-04-05,-0.0015777385561734545
2012-04-09,-0.010201074856683692
2012-04-10,-0.021416641759072534
2012-04-11,0.02414716973508042
2012-04-12,0.018684245252142673
2012-04-13,-0.037028917553281124
2012-04-16,0.002773310239917357
2012-04-17,0.013069104059079018
2012-04-18,-0.013993240167482615
2012-04-19,-0.0016180162496517007
2012-04-20,-0.011635377764674418
2012-04-23,0.003037840865882762
2012-04-24,0.009984960727765791
2012-04-25,-0.00277632672628389
2012-04-26,0.014719531337676261
2012-04-27,-0.010558022123691072
2012-04-30,-0.008341374189715294
2012-05-01,0.01867123665559701
2012-05-02,-0.01356535014790386
2012-05-03,-0.00440732061057021
2012-05-04,-0.02973371889577144
2012-05-07,0.0007180134770942929
2012-05-08,-0.009619550665356394
2012-05-09,-0.018045256934532534
2012-05-10,0.0024581506426423014
2012-05-11,-0.0973740799402491
2012-05-14,-0.032167964668688785
2012-05-15,0.01249472284747987
2012-05-16,-0.02175775634386834
2012-05-17,-0.044106071474581225
2012-05-18,-0.013052755270519727
2012-05-21,-0.029698943840451904
2012-05-22,0.045106442352802686
2012-05-23,0.007324055801650428
2012-05-24,-0.008500612199505653
2012-05-25,-0.01393220850990421
2012-05-29,0.003873299461471082
2012-05-30,-0.02012417887708159
2012-05-31,0.005748244131019025
2012-06-01,-0.03749698846018896
2012-06-04,-0.0295588516124948
2012-06-05,0.03143630233119121
2012-06-06,0.03320321530469088
2012-06-07,-0.00789311033340598
2012-06-08,0.026170701871802433
2012-06-11,-0.02586569363678625
2012-06-12,0.028534403608204743
2012-06-13,0.015572725112123344
2012-06-14,0.01015204731163598
2012-06-15,0.010907078261573168
2012-06-18,-0.01177306228568603
2012-06-19,0.021714990727853704
2012-06-20,0.029794945856515626
2012-06-21,-0.02612716376379683
2012-06-22,0.013427201103185321
2012-06-25,-0.018792076599961606
2012-06-26,0.010981443210447799
2012-06-27,0.029523248096053264
2012-06-28,-0.02477417519547719
2012-06-29,-0.004189363990336358
2012-07-02,0.015275948987262734
2012-07-03,-0.0027830006708246067
2012-07-05,-0.04270523534695073
2012-07-06,-0.014059858488205061
2012-07-09,0.0017682905929179802
2012-07-10,0.008503240122093043
2012-07-11,0.009878193630508219
2012-07-12,-0.016028781332487627
2012-07-13,0.057925224382927645
2012-07-16,-0.027544994723530346
2012-07-17,-0.0028537657575395067
2012-07-18,-0.0008585518418078191
2012-07-19,-0.014404892399439364
2012-07-20,-0.01638396267364249
2012-07-23,0.01580388083287792
2012-07-24,0.00838506332366935
2012-07-25,0.012589360726744435
2012-07-26,0.01803352606263749
2012-07-27,0.029713665837607907
2012-07-30,-0.020540132427004715
2012-07-31,-0.0038816283971410746
2012-08-01,0.0
2012-08-02,-0.02332543107609957
2012-08-03,0.02582249803990275
2012-08-06,0.005801775519052192
2012-08-07,0.019370745946417016
2012-08-08,0.0040446008624509385
2012-08-09,-0.006479816423017933
2012-08-10,0.0013537532485608532
2012-08-13,0.0005406178297839467
2012-08-14,0.0029691830933932
2012-08-15,-0.0008087418515021824
2012-08-16,0.0008087418515022542
2012-08-17,-0.0032397892353716227
2012-08-20,0.010491164606224311
2012-08-21,0.01777038399884894
2012-08-22,-0.005536091786800777
2012-08-23,-0.01598777393484723
2012-08-24,-0.0016125573397858682
2012-08-27,0.0016125573397858916
2012-08-28,-0.0026892882457544777
2012-08-29,0.00456797401601521
2012-08-30,-0.010781851128746429
2012-08-31,0.006482946999292927
2012-09-04,-0.0035060139000320043
2012-09-05,0.0026982913104743986
2012-09-06,0.04169461098161501
2012-09-07,0.015643283366598988
2012-09-10,-0.013836277213179968
2012-09-11,0.02144070370810421
2012-09-12,0.008048857018937797
2012-09-13,0.03640331208886036
2012-09-14,0.004097729764498577
2012-09-17,-0.009183437405051837
2012-09-18,0.0016980226930516944
2012-09-19,0.001937206061105572
2012-09-20,-0.0021798702410678965
2012-09-21,-0.009009824815651334
2012-09-24,0.008525051486899944
2012-09-25,-0.01663059931007641
2012-09-26,-0.007674159194240011
2012-09-27,0.01087539952745473
2012-09-28,-0.004928884848752325
2012-10-01,0.01203230127028459
2012-10-02,-0.0012208992159387852
2012-10-03,0.00589056217393171
2012-10-04,0.023223487971070617
2012-10-05,-0.0026340042523285414
2012-10-08,-0.0011996433533780313
2012-10-09,-0.006743662720021932
2012-10-10,0.009380889750997757
2012-10-11,0.007869365600931117
2012-10-12,-0.011467305326629137
2012-10-15,0.018095824428055702
2012-10-16,0.010562211742535207
2012-10-17,0.011376012315886728
2012-10-18,-0.007181762667782221
2012-10-19,-0.016173017159011854
2012-10-22,-0.005449658555927024
2012-10-23,-0.018221512845603718
2012-10-24,0.009152258789947668
2012-10-25,-0.0009596256590075412
2012-10-26,-0.012313959993287113
2012-10-31,0.012554050738942071
2012-11-01,0.027450931084240227
2012-11-02,-0.009852435507129467
2012-11-05,-0.003542131849325103
2012-11-06,0.014327234833797243
2012-11-07,-0.05759709199117888
2012-11-08,-0.0019779697757271518
2012-11-09,0.005430617088006372
2012-11-12,-0.0009850535744144234
2012-11-13,-0.013396830570864743
2012-11-14,-0.018908389245401946
2012-11-15,0.0025415441876227595
2012-11-16,0.0035476065324240493
2012-11-19,0.026462675012496162
2012-11-20,0.0027060499609972985
2012-11-21,0.0007369875905324354
2012-11-23,0.008799954696555725
2012-11-26,-0.005124074472634314
2012-11-27,-0.0031850794536488285
2012-11-28,0.001961331231091299
2012-11-29,0.009506588063385763
2012-11-30,-0.0034024364084605362
2012-12-03,-0.0065945909500831346
2012-12-04,-0.005897801589126823
2012-12-05,0.015409031092454431
2012-12-06,0.006532172109491382
2012-12-07,0.02594472798314978
2012-12-10,-0.005891642344457261
2012-12-11,0.007769384531592702
2012-12-12,0.0030444992941267273
2012-12-13,0.00023353462460614532
2012-12-14,0.0007010400064716312
2012-12-17,0.015529294996822107
2012-12-18,0.008929454806177862
2012-12-19,-0.007780248036255786
2012-12-20,0.022712724595140753
2012-12-21,-0.011973396189440787
2012-12-24,-0.0018196499538701706
2012-12-26,0.0009104866074761285
2012-12-27,-0.007535456361770869
2012-12-28,-0.0089786675114628
2012-12-31,0.016741275490172968
2013-01-02,0.022416774594615784
2013-01-03,-0.0020173218629564098
2013-01-04,0.017569821020900246
2013-01-07,0.001101593913088832
2013-01-08,0.001980160852846828
2013-01-09,-0.0006597766284978675
2013-01-10,0.0148443496788669
2013-01-11,-0.00021635021722931803
2013-01-14,-0.005651499691114454
2013-01-15,0.010192054556246628
2013-01-16,0.010088992736415364
2013-01-17,-0.008148951540129692
2013-01-18,0.0004306742843474346
2013-01-22,0.0017200312936656065
2013-01-23,-0.006682791100235022
2013-01-24,0.0030233215050803775
2013-01-25,0.01689369352425422
2013-01-28,-0.011087786093524078
2013-01-29,0.01023927468901492
2013-01-30,0.00021173635769657138
2013-01-31,-0.0016988257360882103
2013-02-01,0.01686033270155972
2013-02-04,-0.0035589915765595758
2013-02-05,0.02301335295372973
2013-02-06,-0.003695772307837361
2013-02-07,-0.007848365347596043
2013-02-08,0.008259817791072883
2013-02-11,0.0006164724177084471
2013-02-12,0.009815963242435558
2013-02-13,-0.009405044533329703
2013-02-14,0.011031235310813218
2013-02-15,-0.006931087289119844
2013-02-19,0.0115937320628937
2013-02-20,-0.0171327236548783
2013-02-21,-0.007433559555398966
2013-02-22,0.013586313931138346
2013-02-25,-0.025050858728053564
2013-02-26,-0.002098575203686802
2013-02-27,0.03468543662424452
2013-02-28,-0.007332125238952626
2013-03-01,-0.00020387745355148078
2013-03-04,0.003876715138565657
2013-03-05,0.00791147342330211
2013-03-06,0.010852639480445224
2013-03-07,0.01192121757491521
2013-03-08,-0.008529331779606394
2013-03-11,0.0055621367299973
2013-03-12,-0.003969611036167279
2013-03-13,-0.00238963278494693
2013-03-14,0.016608103489524254
2013-03-15,-0.019402776344537097
2013-03-18,-0.010248825896279805
2013-03-19,-0.006280533719004765
2013-03-20,-0.0016272916803298934
2013-03-21,-0.015800151295735105
2013-03-22,0.00885402243691086
2013-03-25,-0.005344709182566221
2013-03-26,0.002470638298251508
2013-03-27,-0.01804821529934368
2013-03-28,-0.006510839197476085
2013-04-01,0.0077658062795730246
2013-04-02,0.009364513646771514
2013-04-03,-0.023833409949981413
2013-04-04,0.01356822209417145
2013-04-05,0.008804543163833804
2013-04-08,0.013887873532416061
2013-04-09,0.002056548721485045
2013-04-10,0.011641527223983856
2013-04-11,0.0012166936296047102
2013-04-12,-0.006102054359914602
2013-04-15,-0.022282467257677418
2013-04-16,0.011615478952198704
2013-04-17,-0.035687789848224336
2013-04-18,-0.003211166116628225
2013-04-19,0.012570593277617514
2013-04-22,0.002537833010549586
2013-04-23,0.017169435709447047
2013-04-24,0.011353440749434649
2013-04-25,0.00573031917824496
2013-04-26,-0.0024519413300115385
2013-04-29,0.0008179453388893783
2013-04-30,0.0018383183361594673
2013-05-01,-0.020614973815406973
2013-05-02,0.00145682125453572
2013-05-03,-0.01066393605148752
2013-05-06,0.01274140269227331
2013-05-07,0.019729365683955318
2013-05-08,0.012538499485588772
