date,actual_return,VaRGARCH_N,VaRGARCH_S,VaReGARCH_N,VaReGARCH_S,VaRgGARCH_N,VaRgGARCH_S,VaRaGARCH_N,VaRaGARCH_S,BB_1,BB_5,BB_10,BB_15,BB_20,BB_30,BB_35,BB_40
2018-02-21,0.3050027065350377,1.0699916742378113,1.2916177982191983,1.069134830575886,1.306184199414092,1.0718313054221464,1.291751468041758,1.0969274848861688,1.307113804876705,0.6674288165251255,0.8515731419917476,0.9405892171464122,0.9414276750514958,0.9326273587788196,0.9326273587788196,0.9326273587788196,0.9507650775110164
2018-02-22,-0.4040062227895202,1.0758649777712546,1.314359653241784,1.0857237977397445,1.3487958558667252,1.0781267395127678,1.3144574837221643,1.0943877227338004,1.3165098498546912,0.8265024725022116,0.8197464227852452,0.9669899387492344,0.9326273587788196,0.9507650775110164,0.9759213669343728,0.9405892171464122,0.9669899387492344
2018-02-23,0.1076078872802673,1.054897890242568,1.2793872591238078,1.0546861132734513,1.3005461062253565,1.056886978545087,1.2794449537114032,1.08614316810375,1.2926686476350782,0.8265024725022116,0.9669899387492344,0.9710364733325344,0.9414276750514958,0.9170609027931292,0.9759213669343728,0.9326273587788196,0.9681820959406277
2018-02-26,-0.0817714318982039,1.0594953477781923,1.2940961322712896,1.0742457950947613,1.333769924081824,1.0599001601843865,1.2941104055071952,1.0860622365480597,1.2988975000138905,1.1067713586626613,1.102221260558788,0.9841430071380776,0.9405892171464122,0.9507650775110164,0.9681820959406277,0.9326273587788196,0.9681820959406277
2018-02-27,0.1892636490634206,1.0240744972980385,1.23105967604329,0.989833363255618,1.197447697063172,1.0244757144863437,1.2310825535505048,1.0767171332139815,1.2667734208284664,0.8906825151422431,0.9681820959406277,0.9710364733325344,0.9759213669343728,0.9759213669343728,0.9507650775110164,0.9326273587788196,0.9759213669343728
2018-02-28,0.6297277005675044,0.9995430683867148,1.1922148397068355,0.9314946951591676,1.1068864746516802,0.9999328728230948,1.1921983402537155,1.0672602615150322,1.24309868226702,1.1166545617369912,0.8345265777804395,0.9710364733325344,0.9170609027931292,0.9759213669343728,0.9414276750514958,0.9405892171464122,0.9669899387492344
2018-03-01,-0.1410226510930561,0.9889047618177812,1.1762633360837254,0.9055263321695084,1.0764305660434967,0.9894273246487886,1.1762492412236074,1.0572419426076562,1.2218614689403409,0.8345265777804395,0.8549369558414202,0.9759213669343728,0.9507650775110164,0.9681820959406277,0.9669899387492344,0.9405892171464122,0.8979300328435182
2018-03-02,0.3883997285381799,1.0666845019795372,1.3219911084191411,1.0249724680024164,1.2939716133502737,1.0701109176668742,1.323414505444044,1.0967033852971309,1.3352214562350844,0.8265024725022116,0.9405892171464122,0.9759213669343728,0.8906825151422431,0.9759213669343728,0.9669899387492344,0.9170609027931292,0.9507650775110164
2018-03-05,0.3444539987997714,1.029997731829326,1.2456847736691754,0.973723752740686,1.1947179067902245,1.032339668137514,1.2466253840155823,1.073603577300695,1.268313689136702,0.9162164115282396,1.007389877312499,0.9669899387492344,0.9326273587788196,0.9681820959406277,0.9326273587788196,0.9170609027931292,0.9507650775110164
2018-03-06,0.1230351653900733,1.0348069914989624,1.256948611912675,0.9950440919183742,1.2354792246974342,1.0376490018921862,1.259151684622671,1.070599804839158,1.2708440812739763,1.0517528620772398,0.9681820959406277,0.9507650775110164,0.9669899387492344,0.9681820959406277,0.9326273587788196,0.9405892171464122,0.9414276750514958
2018-03-07,0.216005674720329,1.0298052276046836,1.249671538672655,0.996706622845529,1.2395283798461243,1.0326739132971372,1.252761842310976,1.0655890102293286,1.2627150042374105,1.0415437735023236,0.8549369558414202,0.9326273587788196,1.0415437735023236,0.9681820959406277,0.9170609027931292,0.9405892171464122,0.9669899387492344
2018-03-08,-1.00349511197725,1.002282236830485,1.2029473045941872,0.9333023097113996,1.1381676291458798,1.004277406104287,1.2044211274698753,1.0562025073213628,1.2350656972904686,1.102221260558788,0.8197464227852452,0.9326273587788196,0.9507650775110164,0.9759213669343728,0.9405892171464122,0.9405892171464122,0.9669899387492344
2018-03-09,1.4762294044773276,0.9912591302276526,1.1897234744478462,0.9120212776621912,1.111570722243042,0.9929111908086468,1.1907301107920458,1.0514402581145676,1.2279820590311985,0.9681820959406277,0.970716647284968,1.0517528620772398,1.102221260558788,1.1345421381242358,0.9414276750514958,0.9669899387492344,1.13000145578812
2018-03-12,0.0168421053029739,1.2061503737534442,1.580671678612114,1.1857863986867652,1.5906402078658295,1.1995575383361974,1.574495962548228,1.2233505225216004,1.593762342607567,0.9681820959406277,0.9841430071380776,1.0517528620772398,1.0415437735023236,1.124136559109756,1.1872404282756126,1.1607288643359437,1.0857944353945883
2018-03-13,0.0294668605192382,1.52005665179218,2.08758098455126,1.5179143743610335,2.1102506485987167,1.5283220171101328,2.092539020989613,1.5493305620766078,2.1099361767236817,1.1046751485315096,0.9759213669343728,1.00349511197725,0.9759213669343728,1.0517528620772398,1.0415437735023236,0.9681820959406277,0.9681820959406277
2018-03-14,1.8473868309209696,1.334074784381743,1.7220073497481367,1.280414689872157,1.6512268383194435,1.3392583007007022,1.7231339574546378,1.349281053670704,1.7392349908714098,1.1166545617369912,1.2438690892565374,1.1345421381242358,1.2438690892565374,1.1872404282756126,1.1607288643359437,1.1872404282756126,1.2438690892565374
2018-03-15,0.0041318045662303,1.2076966837537972,1.490224657200842,1.117064885426542,1.3744990808507347,1.2108265485084244,1.4899132808074982,1.225017740746162,1.509406327461844,1.1106478968893536,1.2491878143838446,1.1899758169076138,1.1859248712304091,1.1916622028544417,1.1607288643359437,1.2169949599945509,1.2275442578696638
2018-03-16,-0.4472242329227047,1.692510717525313,2.348520191229467,1.621671280954202,2.3060233127154226,1.7109260712311942,2.355524802958392,1.7559870019038375,2.448109876224481,0.9405892171464122,0.9326273587788196,0.8678405959423618,0.9405892171464122,1.0517528620772398,1.00349511197725,1.0415437735023236,0.8424409072421889
2018-03-19,-0.3825527556199434,1.4702569730643265,1.9116924894140157,1.3616521624156968,1.785439673874128,1.4833193860743,1.911521485150196,1.5185873997054635,1.9747927318094296,0.9405892171464122,1.0415437735023236,0.9841430071380776,0.9326273587788196,0.9405892171464122,0.9759213669343728,1.0415437735023236,0.9170609027931292
2018-03-20,0.0916132320259528,1.3415937460450795,1.6820050110712996,1.3019234990470236,1.654826327744461,1.3493395104982964,1.6813952777184598,1.3585186939286429,1.696807587135592,1.2491878143838446,1.1106478968893536,1.1345421381242358,1.2169949599945509,1.4101513372913963,1.1872404282756126,1.1321879231517478,1.2275442578696638
2018-03-21,0.5313641129597093,1.235258141157488,1.5086843014425986,1.239472709597007,1.5392741384532644,1.2395615335236323,1.5086987139458743,1.2328105993076608,1.5019298608292837,1.101746536901491,1.1106478968893536,1.0517528620772398,1.1607288643359437,0.9405892171464122,0.9759213669343728,1.0517528620772398,1.2169949599945509
2018-03-22,-0.2570269220316019,1.138836321104473,1.3625732533037953,1.1030917943764185,1.3345009235925247,1.140711177801774,1.3621183618062902,1.1491618993077108,1.3701110494665838,1.102221260558788,0.8345265777804395,0.9414276750514958,0.9669899387492344,0.9326273587788196,1.05779634709033,1.0517528620772398,0.9405892171464122
2018-03-23,0.1617552871303083,1.1308765306405133,1.3761690329910037,1.132188333771201,1.40111456301564,1.1346185209032251,1.376783883091547,1.123454494413851,1.3648019217491134,0.6850459019838807,0.9669899387492344,1.05779634709033,0.9170609027931292,0.9071475868658242,1.00349511197725,0.9759213669343728,0.8979300328435182
2018-03-26,0.8541946423013946,1.0803457539887336,1.3021627733665324,1.0848102588363495,1.3262366100821654,1.0823719959668134,1.302297920636357,1.0833039276106666,1.3001547702807357,0.9162164115282396,0.9710364733325344,1.0857944353945883,0.9326273587788196,0.9507650775110164,1.0857944353945883,0.9710364733325344,0.9507650775110164
2018-03-27,0.5736075054818582,1.0352169045345163,1.239931230980491,1.0094639050841652,1.220443281961181,1.0366418909463977,1.239919947768704,1.056741567678271,1.257010607251103,1.4858248582269349,0.970716647284968,0.9710364733325344,1.007389877312499,0.9669899387492344,1.007389877312499,0.9710364733325344,1.1872404282756126
2018-03-28,-0.3232739388227058,1.1640204087733037,1.4745168810209368,1.174314000767977,1.5056111237869196,1.1698024634831643,1.4758628874897337,1.1585801402503622,1.4689305947739866,0.8549369558414202,0.9759213669343728,0.9759213669343728,0.970716647284968,0.970716647284968,1.05779634709033,0.9841430071380776,0.9405892171464122
2018-03-29,-0.9926968555366116,1.1560325926355888,1.4533182252568595,1.1942249662597586,1.5262030736971548,1.1618148877084231,1.4554631574462795,1.1350194177072723,1.4268849938603427,0.8265024725022116,0.9507650775110164,0.9681820959406277,0.9841430071380776,0.9841430071380776,0.9841430071380776,0.9710364733325344,0.9414276750514958
2018-03-30,0.4007359063420391,1.1069248435701795,1.3668674571339543,1.148543352675891,1.440619806141647,1.1098382237441442,1.3675352977289286,1.094687580293524,1.3454301911328932,0.9759213669343728,1.0415437735023236,1.007389877312499,1.1106478968893536,1.1046751485315096,1.4888073158357522,1.4101513372913963,1.180602350072892
2018-04-03,-0.5374356645859635,1.267262630801817,1.6442482491254151,1.3308113652357174,1.7352272165226024,1.2632683053490164,1.6420046749859931,1.2393417357932035,1.61727005283519,1.1046751485315096,1.05779634709033,1.00349511197725,1.007389877312499,1.101746536901491,0.9926968555366116,0.9841430071380776,1.0415437735023236
2018-04-04,0.6404583592934091,1.1883120346798683,1.498415555634166,1.2519428793883467,1.593937102730365,1.1861872427446305,1.496468046163298,1.161182671068324,1.467303769023561,0.9414276750514958,0.9669899387492344,0.9841430071380776,0.9759213669343728,1.007389877312499,1.102221260558788,1.102221260558788,1.102221260558788
2018-04-05,-1.0724962529837072,1.1688005968667723,1.46354164472342,1.2511115342837376,1.5815524523011637,1.165677044156585,1.4609982106264154,1.133605241385665,1.4215979865321626,1.1345421381242358,1.102221260558788,1.007389877312499,1.1859248712304091,1.102221260558788,1.1046751485315096,1.1046751485315096,1.1046751485315096
2018-04-06,-0.5384997671954151,1.1749468465832646,1.4754766073604175,1.266096332468616,1.6044596189957008,1.1755840693014328,1.4759886773264803,1.1360142430894886,1.430606544585331,1.2438690892565374,1.4101513372913963,1.124136559109756,0.9507650775110164,1.4676924421192432,1.1067713586626613,1.1067713586626613,1.1166545617369912
2018-04-09,0.2048881149943895,1.324979976686816,1.7371548535985872,1.4241059089121433,1.8602807686255896,1.3191394206093705,1.7328302249250849,1.292159634607936,1.7035541290323075,1.1345421381242358,1.0724962529837072,1.0517528620772398,0.9681820959406277,1.00349511197725,1.1046751485315096,0.9507650775110164,1.007389877312499
2018-04-10,-0.2425663018634253,1.2569797288073208,1.6023485600139873,1.3699573306834427,1.7431984490890902,1.2513294860939064,1.598373497302248,1.2209871969275838,1.5558291253410723,1.1443938350666816,1.0857944353945883,1.0724962529837072,0.9710364733325344,1.00349511197725,1.102221260558788,0.9507650775110164,1.102221260558788
2018-04-11,0.8048920572996338,1.1654430235601376,1.429838041972601,1.2377169685360012,1.5142440167668365,1.1610160782018482,1.4263305959461787,1.1492853588211909,1.4030131925791955,1.1607288643359437,1.05779634709033,1.0517528620772398,1.0415437735023236,1.1345421381242358,1.1106478968893536,1.1859248712304091,1.1872404282756126
2018-04-12,-0.6877176213955936,1.1056945740326316,1.3297473190500884,1.1619960977299946,1.391372636612227,1.101475169621196,1.3267895394973008,1.0981288809516845,1.3176589050618073,1.1067713586626613,1.102221260558788,1.05779634709033,0.9759213669343728,1.0415437735023236,1.007389877312499,0.9170609027931292,1.180602350072892
2018-04-13,-0.6966914485263433,1.166035605550833,1.4871097026894355,1.2456274491969108,1.574260957058555,1.1672907378266306,1.490504922098704,1.1500432289619729,1.4662371887382717,1.102221260558788,0.9841430071380776,0.9710364733325344,0.9681820959406277,1.102221260558788,0.8678405959423618,0.8678405959423618,0.8424409072421889
2018-04-16,-0.6125528732517329,1.1805585999534545,1.5143379501879362,1.283073631582243,1.6343134061354698,1.1782560683741612,1.5129081721073754,1.1593765938244762,1.481262676029313,0.9507650775110164,1.0724962529837072,0.9710364733325344,1.1899758169076138,1.0415437735023236,0.9669899387492344,0.9326273587788196,0.8466671190995219
2018-04-17,-0.0805443143227681,1.1938760951371097,1.5296242493738788,1.3124278390481374,1.6723646639351644,1.187722232497218,1.5256635239115333,1.1696854373506138,1.4933892508001654,1.124136559109756,0.9926968555366116,1.102221260558788,1.1345421381242358,1.1046751485315096,0.9669899387492344,0.8515731419917476,0.8424409072421889
2018-04-18,-0.2717854569216388,1.183800321557408,1.500552307204586,1.310379521664428,1.657746811769785,1.1741120449752065,1.495803189545411,1.1508738997297252,1.4625684394629703,1.1106478968893536,1.0857944353945883,0.9926968555366116,0.970716647284968,0.9170609027931292,0.9681820959406277,0.9926968555366116,1.180602350072892
2018-04-19,-0.6698691715458261,1.1033854231768867,1.3452692379661702,1.1683876263720034,1.415638278536855,1.0944666393912217,1.3408597070223436,1.086436707241701,1.3284677634107962,1.1166545617369912,1.00349511197725,0.9710364733325344,1.007389877312499,0.9414276750514958,0.9414276750514958,0.9681820959406277,1.1859248712304091
2018-04-20,0.5635020247077915,1.0541132807269609,1.2664582548545973,1.1028058566218295,1.3245820312854402,1.0461333163742252,1.262323037962409,1.047091916227199,1.2592609738717884,0.9759213669343728,0.9841430071380776,0.970716647284968,0.9669899387492344,0.9926968555366116,0.9405892171464122,0.9669899387492344,0.8627439679680915
2018-04-23,0.3739116317282531,1.1084143080945414,1.3657247747505403,1.1743731498604906,1.4470686335113103,1.095307865646832,1.357936854013088,1.0963398883021902,1.3501804878219152,0.9170609027931292,1.05779634709033,0.893176694010016,0.9681820959406277,0.9926968555366116,0.9170609027931292,0.9170609027931292,0.8345265777804395
2018-04-24,-0.0424196154659839,1.1160506253232738,1.3667099900304749,1.1906499634705623,1.4658954504012376,1.1134127777639948,1.3663561148846683,1.1008910488124324,1.3521273568463994,0.8345265777804395,0.9710364733325344,0.9669899387492344,1.0857944353945883,0.970716647284968,0.9170609027931292,0.9405892171464122,0.9926968555366116
2018-04-25,0.7818648117797768,1.0770977292390174,1.3038904559469753,1.141715764339064,1.3961954642530678,1.0787874522103424,1.3052786001710224,1.0573086694511238,1.2773420219256826,0.893176694010016,0.970716647284968,0.9841430071380776,0.9841430071380776,1.05779634709033,0.8515731419917476,0.9405892171464122,0.9170609027931292
2018-04-26,-0.4345540009922755,1.016567577121859,1.2130769932587793,1.0208779144629128,1.2201190078766606,1.017748506705204,1.2138194319216222,1.0303683373209929,1.2211774741958357,1.1859248712304091,1.00349511197725,0.9926968555366116,1.00349511197725,1.0724962529837072,0.9710364733325344,0.9405892171464122,0.8515731419917476
2018-04-27,-0.2879283862396546,1.126503329599466,1.3850430733288126,1.1533937033224655,1.4276465704485677,1.1408132513046805,1.3961542835176683,1.1162816456019309,1.3715121378658703,0.8197464227852452,0.9405892171464122,0.9841430071380776,0.9926968555366116,1.0724962529837072,0.9170609027931292,0.9405892171464122,0.9681820959406277
2018-04-30,1.2766399766506078,1.0941083982321202,1.3360490365541615,1.1407013441669691,1.405832004158449,1.099027421784994,1.3391286124364938,1.0822408749965091,1.3142507007405673,0.8515731419917476,0.9681820959406277,0.9170609027931292,0.9926968555366116,1.05779634709033,0.8515731419917476,0.9405892171464122,0.8549369558414202
2018-05-02,-0.7944055395843447,1.0463418112459308,1.26507081076574,1.088931876082599,1.3273614541658854,1.048020408941546,1.2656030189426632,1.0430606637904594,1.2545414180229888,2.03571268228929,1.00349511197725,1.1046751485315096,1.1106478968893536,1.0857944353945883,1.1067713586626613,1.2439571896007442,0.9681820959406277
2018-05-03,-0.4737541114166737,1.3252118452027777,1.7068676242423184,1.354490301613593,1.7522058465517976,1.3571105664672902,1.7278677952419603,1.3268263845055028,1.7201790864448114,1.0415437735023236,1.102221260558788,0.9926968555366116,0.9710364733325344,0.9841430071380776,1.180602350072892,0.9405892171464122,1.1046751485315096
2018-05-04,-0.5783066676455468,1.3179433148201705,1.669669485734063,1.387220339997743,1.7707974066994252,1.3280805951447174,1.6741958831969543,1.3053768306732323,1.6414964255627535,0.8345265777804395,1.00349511197725,0.9841430071380776,0.9710364733325344,0.9710364733325344,0.9669899387492344,0.9162164115282396,0.8627439679680915
2018-05-07,-0.3802692099743193,1.235984981636687,1.5270977854760803,1.319866968184866,1.6479991204816156,1.2383869729906616,1.5263595996015684,1.2135601552145896,1.4890697603319458,1.0724962529837072,1.0857944353945883,0.9669899387492344,0.9669899387492344,0.9507650775110164,0.9926968555366116,1.180602350072892,1.180602350072892
2018-05-08,-0.6226536488141212,1.199251458146482,1.4654320526361648,1.2998122504234058,1.6081142207826804,1.192867899789928,1.459428211377644,1.163023838701135,1.4181684769039549,0.9841430071380776,1.007389877312499,0.9507650775110164,0.9669899387492344,0.9669899387492344,0.9926968555366116,0.9710364733325344,0.9710364733325344
2018-05-09,-0.6612380122960514,1.1291142635076707,1.3591581955198726,1.2278537441605677,1.496085089815642,1.119821386695263,1.3516103572696918,1.093850263274963,1.318452621520449,2.551424658246716,0.9710364733325344,0.9926968555366116,1.13000145578812,1.13000145578812,1.102221260558788,0.9926968555366116,1.1899758169076138
2018-05-11,-0.8360233314234737,1.1390515294043284,1.369142555386938,1.243920442895459,1.512416440185137,1.120824080080453,1.3559040890331646,1.09825043512436,1.329137677546875,1.5125522526896673,0.9841430071380776,0.9926968555366116,0.9681820959406277,0.8971214185095604,1.102221260558788,0.9759213669343728,1.1859248712304091
2018-05-14,0.034974206879189,1.1592772801310196,1.3970645779275308,1.2693196889596063,1.546495377505893,1.1367691843458725,1.3818684172294955,1.1148795262545517,1.3585615145686607,0.8052870060024512,1.00349511197725,1.101746536901491,1.124136559109756,1.1067713586626613,1.124136559109756,1.00349511197725,0.9926968555366116
2018-05-15,-0.1574803475066401,1.2304407499907724,1.4950378713193495,1.3410704389611736,1.646290740949515,1.1994736027047233,1.473446169840973,1.1843142919213394,1.4634674831854084,1.1859248712304091,1.0724962529837072,0.9926968555366116,0.9669899387492344,1.0517528620772398,1.0415437735023236,0.9170609027931292,0.8971214185095604
2018-05-16,-0.6147920295267577,1.11657409237927,1.3429155190858957,1.1601168043705914,1.3962106581889826,1.0896680336072893,1.3211849948268015,1.1003137125407256,1.33081369955436,1.124136559109756,1.05779634709033,0.9669899387492344,1.0857944353945883,0.8979300328435182,0.8515731419917476,0.9669899387492344,0.8979300328435182
2018-05-17,-1.809058825370781,1.0416802049155087,1.2379578199054802,1.06312550802454,1.2622398800548893,1.0231482908511464,1.2229695858452396,1.0382781429458234,1.234705635974112,0.970716647284968,0.9841430071380776,0.9681820959406277,1.0857944353945883,1.1345421381242358,1.1443938350666816,1.1872404282756126,1.1607288643359437
2018-05-18,-0.5667521467623873,1.0829568436035375,1.2913785360602228,1.1275138338529866,1.3511169942075891,1.0563098985771513,1.2670677820502425,1.0645954497049006,1.2765717550225577,0.9759213669343728,1.13000145578812,1.0857944353945883,1.1106478968893536,1.1106478968893536,1.1345421381242358,1.2820688429061546,1.180602350072892
2018-05-22,-0.5654460590827133,1.6610498029214498,2.086259537414666,1.59985602851359,2.050575549238725,1.5776577278787114,2.015958309605697,1.7337572288521153,2.1395207696738248,1.1166545617369912,0.9669899387492344,0.9841430071380776,1.0517528620772398,0.9405892171464122,0.8979300328435182,0.8549369558414202,0.8979300328435182
2018-05-23,-0.6325534755127096,1.483460163976602,1.828785844543612,1.487304084196808,1.8583197208227664,1.4136922526835616,1.769734580038768,1.508419710315542,1.843662995117996,1.1607288643359437,0.9507650775110164,0.9170609027931292,0.9926968555366116,0.9170609027931292,0.8466671190995219,0.8515731419917476,0.8549369558414202
2018-05-24,-0.3567185708921314,1.3601392587374972,1.6577691199516886,1.4097056332578712,1.7387393782332383,1.3016173940903324,1.6086882327073262,1.3541948748226271,1.6486672924758956,0.9507650775110164,1.1106478968893536,1.1345421381242358,0.9926968555366116,1.00349511197725,1.1859248712304091,1.2439571896007442,1.1443938350666816
2018-05-25,0.5983802255600236,1.296418983995401,1.5737128268364766,1.380827580815787,1.6923080593883206,1.2462426027838729,1.5347520398124763,1.274808355143761,1.556838448690188,0.9071475868658242,0.970716647284968,0.9681820959406277,1.0517528620772398,0.9926968555366116,1.1859248712304091,1.1607288643359437,0.9710364733325344
2018-05-28,-0.7542720498866624,1.1928831637072528,1.430309983744321,1.280188344664977,1.5479110485258905,1.1531532997870098,1.3983248162286852,1.16892596455307,1.4084900655506611,0.9681820959406277,0.9926968555366116,1.00349511197725,0.9669899387492344,0.9710364733325344,0.893176694010016,0.9759213669343728,0.9414276750514958
2018-05-29,-0.0918147243492307,1.1713560327706063,1.4056641763624922,1.2717265781074247,1.5358060850681912,1.1561665072534135,1.3943782834209324,1.1395781332374106,1.3782546095968922,1.4676924421192432,1.007389877312499,0.9841430071380776,0.970716647284968,1.0857944353945883,0.8979300328435182,0.9669899387492344,0.9414276750514958
2018-05-30,-0.3634945452156024,1.2061389864593168,1.4548697198920946,1.314564734778105,1.5973506116136802,1.1795405708338775,1.4337517535344175,1.166547336524011,1.4242317196246954,0.8345265777804395,1.0724962529837072,1.1106478968893536,1.124136559109756,1.0724962529837072,0.8979300328435182,0.9414276750514958,0.9414276750514958
2018-05-31,0.666163766460913,1.1029784871936954,1.3146097288980982,1.1642603364485022,1.3887981762568038,1.0837831052172249,1.299170005597165,1.084267954728583,1.298739304895464,1.1607288643359437,1.05779634709033,1.00349511197725,0.9669899387492344,1.0857944353945883,0.9759213669343728,0.9414276750514958,0.9414276750514958
2018-06-01,-0.3072621710681439,1.062732041894309,1.2633141535423789,1.1260736377857157,1.3429527051304515,1.0458219630415622,1.249403223407217,1.0479258331774204,1.2497644466011364,1.1607288643359437,0.9841430071380776,1.00349511197725,1.1607288643359437,1.102221260558788,0.9405892171464122,0.8979300328435182,0.8549369558414202
2018-06-04,-0.372731260045459,1.109069968529511,1.332377634872084,1.1818628175325367,1.4265008266150787,1.113912434564512,1.3368448245027764,1.087145314961401,1.3149398549722573,0.9507650775110164,0.9759213669343728,0.9841430071380776,0.9710364733325344,0.970716647284968,0.9759213669343728,0.8678405959423618,1.1872404282756126
2018-06-05,0.4553720985029567,1.0572205216850423,1.263641823801827,1.1233367386733226,1.350926171312303,1.0575468902930776,1.263782305330733,1.0446048398008927,1.2527018382238213,0.9669899387492344,1.007389877312499,1.007389877312499,0.9507650775110164,0.9170609027931292,0.9405892171464122,0.8971214185095604,0.8424409072421889
2018-06-06,-0.4231058556269653,1.0337895514721975,1.230755714043149,1.096820001124729,1.3151725052452212,1.0298596004890788,1.2272690545539773,1.024311322182513,1.220930309277434,1.101746536901491,0.9507650775110164,0.9170609027931292,0.9170609027931292,0.9170609027931292,0.9414276750514958,0.8466671190995219,0.8549369558414202
2018-06-07,-0.0138271149944869,1.0341184133209744,1.2348239855587746,1.100214698815825,1.3238340315446553,1.0385984170986482,1.238421304433875,1.0248702486040946,1.2277817586943711,0.9162164115282396,1.0415437735023236,0.8515731419917476,1.101746536901491,0.9170609027931292,0.8424409072421889,0.8466671190995219,0.8549369558414202
2018-06-08,-0.0414928200323707,1.029201040152449,1.2287230576876451,1.0955852979886307,1.3207972771235366,1.02657793343323,1.226530338173295,1.020191005750724,1.2209635075757452,0.9162164115282396,0.9841430071380776,0.9326273587788196,1.05779634709033,0.8515731419917476,0.8424409072421889,0.893176694010016,0.8424409072421889
2018-06-12,0.7122046324283866,0.980032147271548,1.1611368924200445,0.9816045448612336,1.163923062989703,0.9787661585157106,1.1602014524315192,0.9898672550818772,1.1662438100644796,1.101746536901491,0.9926968555366116,0.9926968555366116,0.9926968555366116,1.00349511197725,0.9841430071380776,0.8979300328435182,0.8424409072421889
